Input Number, Run_Number, Result@ 100, Y, X, V, NEW_REACTION, Reaction1, Reaction2, Reaction3, Reaction4, Reaction5
INVAR-18, Run: 087, P, 0, 1, 0, 2, 55, 54, 1, 44, 66
INVAR-18, Run: 088, P, 0, 0, 8, 0, 54, 54, 3, 48, 55
INVAR-18, Run: 089, P, 0, 0, 43, 0, 54, 54, 3, 40, 28
INVAR-18, Run: 090, P, 0, 2, 0, 1, 54, 54, 2, 93, 17
INVAR-18, Run: 091, P, 0, 0, 18, 0, 54, 54, 3, 49, 44
INVAR-18, Run: 092, P, 0, 2, 0, 1, 54, 54, 2, 60, 50
INVAR-18, Run: 093, P, 0, 1, 0, 2, 54, 53, 4, 62, 49
INVAR-18, Run: 094, P, 0, 1, 0, 2, 55, 54, 1, 56, 54
INVAR-18, Run: 095, P, 0, 2, 0, 1, 54, 54, 2, 64, 46
INVAR-18, Run: 096, P, 0, 1, 0, 2, 55, 54, 1, 38, 72
INVAR-18, Run: 097, P, 0, 2, 0, 1, 54, 54, 2, 71, 39
INVAR-18, Run: 098, P, 0, 2, 0, 1, 54, 54, 2, 82, 28
INVAR-18, Run: 099, P, 0, 1, 0, 2, 55, 54, 1, 30, 80
INVAR-18, Run: 100, P, 0, 1, 0, 2, 55, 54, 1, 52, 58
INVAR-19, Run: 001, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 002, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 003, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 004, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 005, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 006, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 007, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 008, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 009, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 010, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 011, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 012, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 013, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 014, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 015, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 016, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 017, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 018, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 019, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 020, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 021, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 022, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 023, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 024, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 025, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 026, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 027, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 028, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 029, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 030, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 031, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 032, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 033, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 034, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 035, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 036, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 037, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 038, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 039, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 040, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 041, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 042, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 043, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 044, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 045, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 046, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 047, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 048, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 049, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 050, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 051, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 052, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 053, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 054, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 055, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 056, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 057, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 058, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 059, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 060, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 061, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 062, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 063, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 064, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 065, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 066, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 067, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 068, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 069, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 070, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 071, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 072, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 073, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 074, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 075, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 076, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 077, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 078, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 079, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 080, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 081, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 082, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 083, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 084, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 085, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 086, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 087, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 088, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 089, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 090, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 091, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 092, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 093, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 094, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 095, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 096, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 097, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 098, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 099, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 100, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-2, Run: 001, P, 0, 2, 0, 2, 19, 21, 3, 28, 15
INVAR-2, Run: 002, P, 0, 1, 0, 0, 19, 22, 2, 28, 15
INVAR-2, Run: 003, P, 0, 1, 0, 3, 20, 21, 2, 25, 18
INVAR-2, Run: 004, P, 0, 1, 0, 0, 19, 22, 2, 39, 4
INVAR-2, Run: 005, P, 0, 2, 0, 2, 20, 22, 0, 9, 33
INVAR-2, Run: 006, P, 0, 1, 0, 0, 19, 22, 2, 31, 12
INVAR-2, Run: 007, P, 0, 2, 0, 2, 19, 21, 3, 24, 19
INVAR-2, Run: 008, P, 0, 2, 0, 2, 20, 22, 0, 17, 25
INVAR-2, Run: 009, P, 0, 0, 8, 1, 19, 21, 4, 17, 19
INVAR-2, Run: 010, P, 0, 1, 0, 0, 19, 22, 2, 32, 11
INVAR-2, Run: 011, P, 0, 1, 0, 0, 19, 22, 2, 32, 11
INVAR-2, Run: 012, P, 0, 2, 0, 2, 20, 22, 0, 28, 14
INVAR-2, Run: 013, P, 0, 0, 15, 1, 20, 22, 1, 18, 10
INVAR-2, Run: 014, P, 0, 2, 0, 2, 20, 22, 0, 15, 27
INVAR-2, Run: 015, P, 0, 0, 5, 1, 20, 22, 1, 25, 13
INVAR-2, Run: 016, P, 0, 0, 32, 1, 20, 22, 1, 7, 4
INVAR-2, Run: 017, P, 0, 0, 2, 1, 19, 21, 4, 29, 13
INVAR-2, Run: 018, P, 0, 1, 0, 0, 19, 22, 2, 34, 9
INVAR-2, Run: 019, P, 0, 0, 2, 1, 20, 22, 1, 7, 34
INVAR-2, Run: 020, P, 0, 1, 0, 0, 19, 22, 2, 36, 7
INVAR-2, Run: 021, P, 0, 1, 0, 0, 19, 22, 2, 32, 11
INVAR-2, Run: 022, P, 0, 1, 0, 3, 20, 21, 2, 22, 21
INVAR-2, Run: 023, P, 0, 0, 7, 1, 19, 21, 4, 9, 28
INVAR-2, Run: 024, P, 0, 1, 0, 0, 19, 22, 2, 27, 16
INVAR-2, Run: 025, P, 0, 2, 0, 2, 19, 21, 3, 40, 3
INVAR-2, Run: 026, P, 0, 2, 0, 2, 20, 22, 0, 16, 26
INVAR-2, Run: 027, P, 0, 1, 0, 3, 20, 21, 2, 21, 22
INVAR-2, Run: 028, P, 0, 2, 0, 2, 19, 21, 3, 22, 21
INVAR-2, Run: 029, P, 0, 2, 0, 2, 19, 21, 3, 10, 33
INVAR-2, Run: 030, P, 0, 0, 4, 1, 20, 22, 1, 28, 11
INVAR-2, Run: 031, P, 0, 1, 0, 0, 19, 22, 2, 31, 12
INVAR-2, Run: 032, P, 0, 0, 1, 1, 19, 21, 4, 8, 35
INVAR-2, Run: 033, P, 0, 0, 20, 1, 20, 22, 1, 17, 6
INVAR-2, Run: 034, P, 0, 1, 0, 0, 19, 22, 2, 35, 8
INVAR-2, Run: 035, P, 0, 2, 0, 5, 21, 21, 0, 18, 24
INVAR-2, Run: 036, P, 0, 2, 0, 2, 20, 22, 0, 21, 21
INVAR-2, Run: 037, P, 0, 1, 0, 0, 19, 22, 2, 42, 1
INVAR-2, Run: 038, P, 0, 1, 0, 0, 18, 21, 5, 31, 13
INVAR-2, Run: 039, P, 0, 0, 8, 1, 20, 22, 1, 18, 17
INVAR-2, Run: 040, P, 0, 1, 0, 0, 19, 22, 2, 32, 11
INVAR-2, Run: 041, P, 0, 1, 0, 0, 19, 22, 2, 20, 23
INVAR-2, Run: 042, P, 0, 1, 0, 0, 19, 22, 2, 27, 16
INVAR-2, Run: 043, P, 0, 1, 0, 0, 19, 22, 2, 35, 8
INVAR-2, Run: 044, P, 0, 1, 0, 0, 18, 21, 5, 29, 15
INVAR-2, Run: 045, P, 0, 1, 0, 0, 19, 22, 2, 33, 10
INVAR-2, Run: 046, P, 0, 1, 0, 0, 19, 22, 2, 27, 16
INVAR-2, Run: 047, P, 0, 2, 0, 2, 20, 22, 0, 16, 26
INVAR-2, Run: 048, P, 0, 0, 22, 1, 20, 22, 1, 15, 6
INVAR-2, Run: 049, P, 0, 1, 0, 3, 20, 21, 2, 7, 36
INVAR-2, Run: 050, P, 0, 1, 0, 0, 18, 21, 5, 32, 12
INVAR-2, Run: 051, P, 0, 0, 29, 1, 20, 22, 1, 7, 7
INVAR-2, Run: 052, P, 0, 1, 0, 0, 19, 22, 2, 31, 12
INVAR-2, Run: 053, P, 0, 1, 0, 0, 19, 22, 2, 36, 7
INVAR-2, Run: 054, P, 0, 2, 0, 2, 19, 21, 3, 30, 13
INVAR-2, Run: 055, P, 0, 2, 0, 2, 20, 22, 0, 13, 29
INVAR-2, Run: 056, P, 0, 0, 8, 1, 20, 22, 1, 21, 14
INVAR-2, Run: 057, P, 0, 2, 0, 2, 19, 21, 3, 24, 19
INVAR-2, Run: 058, P, 0, 1, 0, 0, 19, 22, 2, 26, 17
INVAR-2, Run: 059, P, 0, 0, 19, 1, 20, 22, 1, 12, 12
INVAR-2, Run: 060, P, 0, 0, 14, 1, 20, 22, 1, 20, 9
INVAR-2, Run: 061, P, 0, 1, 0, 0, 18, 21, 5, 43, 1
INVAR-2, Run: 062, P, 0, 1, 0, 0, 19, 22, 2, 36, 7
INVAR-2, Run: 063, P, 0, 0, 26, 1, 20, 22, 1, 13, 4
INVAR-2, Run: 064, P, 0, 1, 0, 3, 20, 21, 2, 27, 16
INVAR-2, Run: 065, P, 0, 0, 16, 1, 19, 21, 4, 6, 22
INVAR-2, Run: 066, P, 0, 1, 0, 0, 19, 22, 2, 33, 10
INVAR-2, Run: 067, P, 0, 1, 0, 0, 18, 21, 5, 31, 13
INVAR-2, Run: 068, P, 0, 2, 0, 2, 18, 20, 6, 26, 18
INVAR-2, Run: 069, P, 0, 2, 0, 2, 20, 22, 0, 30, 12
INVAR-2, Run: 070, P, 0, 0, 6, 1, 19, 21, 4, 17, 21
INVAR-2, Run: 071, P, 0, 1, 0, 0, 19, 22, 2, 36, 7
INVAR-2, Run: 072, P, 0, 1, 0, 0, 19, 22, 2, 37, 6
INVAR-2, Run: 073, P, 0, 0, 3, 1, 20, 22, 1, 25, 15
INVAR-2, Run: 074, P, 0, 0, 17, 1, 20, 22, 1, 13, 13
INVAR-2, Run: 075, P, 0, 0, 21, 1, 20, 22, 1, 15, 7
INVAR-2, Run: 076, P, 0, 0, 14, 1, 20, 22, 1, 5, 24
INVAR-2, Run: 077, P, 0, 1, 0, 0, 19, 22, 2, 32, 11
INVAR-2, Run: 078, P, 0, 1, 0, 0, 19, 22, 2, 27, 16
INVAR-2, Run: 079, P, 0, 0, 30, 1, 20, 22, 1, 1, 12
INVAR-2, Run: 080, P, 0, 1, 0, 3, 20, 21, 2, 22, 21
INVAR-2, Run: 081, P, 0, 0, 2, 1, 19, 21, 4, 19, 23
INVAR-2, Run: 082, P, 0, 1, 0, 0, 19, 22, 2, 31, 12
INVAR-2, Run: 083, P, 0, 0, 6, 1, 20, 22, 1, 15, 22
INVAR-2, Run: 084, P, 0, 0, 10, 1, 20, 22, 1, 13, 20
INVAR-2, Run: 085, P, 0, 1, 0, 0, 19, 22, 2, 24, 19
INVAR-2, Run: 086, P, 0, 0, 8, 1, 20, 22, 1, 15, 20
INVAR-2, Run: 087, P, 0, 2, 0, 2, 20, 22, 0, 5, 37
INVAR-2, Run: 088, P, 0, 0, 13, 1, 19, 21, 4, 15, 16
INVAR-2, Run: 089, P, 0, 2, 0, 2, 19, 21, 3, 12, 31
INVAR-2, Run: 090, P, 0, 1, 0, 0, 19, 22, 2, 32, 11
INVAR-2, Run: 091, P, 0, 1, 0, 3, 20, 21, 2, 12, 31
INVAR-2, Run: 092, P, 0, 2, 0, 2, 19, 21, 3, 28, 15
INVAR-2, Run: 093, P, 0, 0, 2, 1, 19, 21, 4, 12, 30
INVAR-2, Run: 094, P, 0, 0, 12, 1, 20, 22, 1, 14, 17
INVAR-2, Run: 095, P, 0, 1, 0, 0, 19, 22, 2, 36, 7
INVAR-2, Run: 096, P, 0, 2, 0, 2, 20, 22, 0, 26, 16
INVAR-2, Run: 097, P, 0, 2, 0, 2, 20, 22, 0, 20, 22
INVAR-2, Run: 098, P, 0, 0, 10, 1, 20, 22, 1, 20, 13
INVAR-2, Run: 099, P, 0, 0, 9, 1, 19, 21, 4, 27, 8
INVAR-2, Run: 100, P, 0, 2, 0, 2, 19, 21, 3, 14, 29
INVAR-20, Run: 001, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 002, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 003, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 004, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 005, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 006, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 007, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 008, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 009, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 010, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 011, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 012, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 013, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 014, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 015, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 016, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 017, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 018, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 019, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 020, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 021, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 022, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 023, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 024, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 025, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 026, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 027, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 028, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 029, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 030, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 031, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 032, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 033, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 034, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 035, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 036, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 037, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 038, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 039, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 040, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 041, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 042, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 043, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 044, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 045, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 046, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 047, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 048, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 049, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 050, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 051, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 052, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 053, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 054, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 055, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 056, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 057, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 058, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 059, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 060, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 061, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 062, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 063, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 064, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 065, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 066, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 067, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 068, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 069, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 070, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 071, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 072, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 073, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 074, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 075, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 076, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 077, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 078, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 079, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 080, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 081, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 082, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 083, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 084, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 085, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 086, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 087, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 088, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 089, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 090, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 091, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 092, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 093, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 094, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 095, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 096, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 097, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 098, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 099, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 100, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-21, Run: 001, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 002, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 003, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 004, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 005, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 006, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 007, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 008, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 009, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 010, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 011, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 012, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 013, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 014, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 015, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 016, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 017, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
