Input Number, Run_Number, Result@ 100, A2, A1, F1, F1P, F2, F2P, Y, NEW_REACTION, Reaction1, Reaction2, Reaction3, Reaction4, Reaction5
INVAR-21, Run: 092, P, 160, 0, 5, 0, 0, 5, 0, 15953, 0, 0, 4, 1, 0
INVAR-21, Run: 093, P, 159, 0, 5, 0, 0, 5, 0, 15850, 0, 0, 5, 0, 0
INVAR-21, Run: 094, P, 159, 0, 5, 0, 0, 5, 0, 15955, 0, 0, 5, 0, 0
INVAR-21, Run: 095, P, 159, 0, 5, 0, 0, 5, 0, 15805, 0, 0, 5, 0, 0
INVAR-21, Run: 096, P, 159, 0, 5, 0, 0, 5, 0, 15721, 0, 0, 5, 0, 0
INVAR-21, Run: 097, P, 159, 0, 5, 0, 0, 5, 0, 15811, 0, 0, 5, 0, 0
INVAR-21, Run: 098, P, 160, 0, 5, 0, 0, 5, 0, 16167, 0, 0, 4, 1, 0
INVAR-21, Run: 099, P, 159, 0, 5, 0, 0, 5, 0, 15588, 0, 0, 5, 0, 0
INVAR-21, Run: 100, P, 159, 0, 5, 0, 0, 5, 0, 15868, 0, 0, 5, 0, 0
INVAR-22, Run: 001, P, 5, 0, 5, 0, 0, 5, 0, 524, 0, 0, 4, 1, 0
INVAR-22, Run: 002, P, 6, 0, 5, 0, 0, 5, 0, 642, 0, 0, 3, 2, 0
INVAR-22, Run: 003, P, 4, 0, 5, 0, 0, 5, 0, 375, 0, 0, 5, 0, 0
INVAR-22, Run: 004, P, 5, 0, 5, 0, 0, 5, 0, 542, 0, 0, 4, 1, 0
INVAR-22, Run: 005, P, 5, 0, 5, 0, 0, 5, 0, 466, 0, 0, 4, 1, 0
INVAR-22, Run: 006, P, 4, 0, 5, 0, 0, 5, 0, 427, 0, 0, 5, 0, 0
INVAR-22, Run: 007, P, 5, 0, 5, 0, 0, 5, 0, 527, 0, 0, 4, 1, 0
INVAR-22, Run: 008, P, 4, 0, 5, 0, 0, 5, 0, 421, 0, 0, 5, 0, 0
INVAR-22, Run: 009, P, 6, 0, 5, 0, 0, 5, 0, 596, 0, 0, 3, 2, 0
INVAR-22, Run: 010, P, 7, 0, 5, 0, 0, 5, 0, 729, 0, 0, 2, 3, 0
INVAR-22, Run: 011, P, 5, 0, 5, 0, 0, 5, 0, 509, 0, 0, 4, 1, 0
INVAR-22, Run: 012, P, 4, 0, 5, 0, 0, 5, 0, 411, 0, 0, 5, 0, 0
INVAR-22, Run: 013, P, 5, 0, 5, 0, 0, 5, 0, 508, 0, 0, 4, 1, 0
INVAR-22, Run: 014, P, 5, 0, 5, 0, 0, 5, 0, 498, 0, 0, 4, 1, 0
INVAR-22, Run: 015, P, 6, 0, 5, 0, 0, 5, 0, 610, 0, 0, 3, 2, 0
INVAR-22, Run: 016, P, 5, 0, 5, 0, 0, 5, 0, 513, 0, 0, 4, 1, 0
INVAR-22, Run: 017, P, 5, 0, 5, 0, 0, 5, 0, 465, 0, 0, 4, 1, 0
INVAR-22, Run: 018, P, 6, 0, 5, 0, 0, 5, 0, 628, 0, 0, 3, 2, 0
INVAR-22, Run: 019, P, 4, 0, 5, 0, 0, 5, 0, 390, 0, 0, 5, 0, 0
INVAR-22, Run: 020, P, 5, 0, 5, 0, 0, 5, 0, 515, 0, 0, 4, 1, 0
INVAR-22, Run: 021, P, 7, 0, 5, 0, 0, 5, 0, 690, 0, 0, 2, 3, 0
INVAR-22, Run: 022, P, 5, 0, 5, 0, 0, 5, 0, 522, 0, 0, 4, 1, 0
INVAR-22, Run: 023, P, 5, 0, 5, 0, 0, 5, 0, 557, 0, 0, 4, 1, 0
INVAR-22, Run: 024, P, 4, 0, 5, 0, 0, 5, 0, 380, 0, 0, 5, 0, 0
INVAR-22, Run: 025, P, 5, 0, 5, 0, 0, 5, 0, 481, 0, 0, 4, 1, 0
INVAR-22, Run: 026, P, 5, 0, 5, 0, 0, 5, 0, 501, 0, 0, 4, 1, 0
INVAR-22, Run: 027, P, 6, 0, 5, 0, 0, 5, 0, 582, 0, 0, 3, 2, 0
INVAR-22, Run: 028, P, 4, 0, 5, 0, 0, 5, 0, 413, 0, 0, 5, 0, 0
INVAR-22, Run: 029, P, 5, 0, 5, 0, 0, 5, 0, 502, 0, 0, 4, 1, 0
INVAR-22, Run: 030, P, 6, 0, 5, 0, 0, 5, 0, 616, 0, 0, 3, 2, 0
INVAR-22, Run: 031, P, 5, 0, 5, 0, 0, 5, 0, 504, 0, 0, 4, 1, 0
INVAR-22, Run: 032, P, 6, 0, 5, 0, 0, 5, 0, 620, 0, 0, 3, 2, 0
INVAR-22, Run: 033, P, 5, 0, 5, 0, 0, 5, 0, 505, 0, 0, 4, 1, 0
INVAR-22, Run: 034, P, 5, 0, 5, 0, 0, 5, 0, 457, 0, 0, 4, 1, 0
INVAR-22, Run: 035, P, 5, 0, 5, 0, 0, 5, 0, 474, 0, 0, 4, 1, 0
INVAR-22, Run: 036, P, 5, 0, 5, 0, 0, 5, 0, 483, 0, 0, 4, 1, 0
INVAR-22, Run: 037, P, 5, 0, 5, 0, 0, 5, 0, 505, 0, 0, 4, 1, 0
INVAR-22, Run: 038, P, 5, 0, 5, 0, 0, 5, 0, 470, 0, 0, 4, 1, 0
INVAR-22, Run: 039, P, 4, 0, 5, 0, 0, 5, 0, 394, 0, 0, 5, 0, 0
INVAR-22, Run: 040, P, 6, 0, 5, 0, 0, 5, 0, 635, 0, 0, 3, 2, 0
INVAR-22, Run: 041, P, 5, 0, 5, 0, 0, 5, 0, 532, 0, 0, 4, 1, 0
INVAR-22, Run: 042, P, 5, 0, 5, 0, 0, 5, 0, 528, 0, 0, 4, 1, 0
INVAR-22, Run: 043, P, 5, 0, 5, 0, 0, 5, 0, 559, 0, 0, 4, 1, 0
INVAR-22, Run: 044, P, 7, 0, 5, 0, 0, 5, 0, 713, 0, 0, 2, 3, 0
INVAR-22, Run: 045, P, 5, 0, 5, 0, 0, 5, 0, 492, 0, 0, 4, 1, 0
INVAR-22, Run: 046, P, 4, 0, 5, 0, 0, 5, 0, 388, 0, 0, 5, 0, 0
INVAR-22, Run: 047, P, 5, 0, 5, 0, 0, 5, 0, 503, 0, 0, 4, 1, 0
INVAR-22, Run: 048, P, 7, 0, 5, 0, 0, 5, 0, 708, 0, 0, 2, 3, 0
INVAR-22, Run: 049, P, 6, 0, 5, 0, 0, 5, 0, 603, 0, 0, 3, 2, 0
INVAR-22, Run: 050, P, 5, 0, 5, 0, 0, 5, 0, 516, 0, 0, 4, 1, 0
INVAR-22, Run: 051, P, 5, 0, 5, 0, 0, 5, 0, 480, 0, 0, 4, 1, 0
INVAR-22, Run: 052, P, 4, 0, 5, 0, 0, 5, 0, 401, 0, 0, 5, 0, 0
INVAR-22, Run: 053, P, 5, 0, 5, 0, 0, 5, 0, 478, 0, 0, 4, 1, 0
INVAR-22, Run: 054, P, 5, 0, 5, 0, 0, 5, 0, 531, 0, 0, 4, 1, 0
INVAR-22, Run: 055, P, 5, 0, 5, 0, 0, 5, 0, 485, 0, 0, 4, 1, 0
INVAR-22, Run: 056, P, 5, 0, 5, 0, 0, 5, 0, 526, 0, 0, 4, 1, 0
INVAR-22, Run: 057, P, 6, 0, 5, 0, 0, 5, 0, 553, 0, 0, 3, 2, 0
INVAR-22, Run: 058, P, 7, 0, 5, 0, 0, 5, 0, 677, 0, 0, 2, 3, 0
INVAR-22, Run: 059, P, 4, 0, 5, 0, 0, 5, 0, 405, 0, 0, 5, 0, 0
INVAR-22, Run: 060, P, 5, 0, 5, 0, 0, 5, 0, 489, 0, 0, 4, 1, 0
INVAR-22, Run: 061, P, 5, 0, 5, 0, 0, 5, 0, 466, 0, 0, 4, 1, 0
INVAR-22, Run: 062, P, 5, 0, 5, 0, 0, 5, 0, 502, 0, 0, 4, 1, 0
INVAR-22, Run: 063, P, 5, 0, 5, 0, 0, 5, 0, 498, 0, 0, 4, 1, 0
INVAR-22, Run: 064, P, 7, 0, 5, 0, 0, 5, 0, 708, 0, 0, 2, 3, 0
INVAR-22, Run: 065, P, 5, 0, 5, 0, 0, 5, 0, 482, 0, 0, 4, 1, 0
INVAR-22, Run: 066, P, 5, 0, 5, 0, 0, 5, 0, 527, 0, 0, 4, 1, 0
INVAR-22, Run: 067, P, 5, 0, 5, 0, 0, 5, 0, 502, 0, 0, 4, 1, 0
INVAR-22, Run: 068, P, 5, 0, 5, 0, 0, 5, 0, 502, 0, 0, 4, 1, 0
INVAR-22, Run: 069, P, 4, 0, 5, 0, 0, 5, 0, 434, 0, 0, 5, 0, 0
INVAR-22, Run: 070, P, 6, 0, 5, 0, 0, 5, 0, 630, 0, 0, 3, 2, 0
INVAR-22, Run: 071, P, 5, 0, 5, 0, 0, 5, 0, 513, 0, 0, 4, 1, 0
INVAR-22, Run: 072, P, 5, 0, 5, 0, 0, 5, 0, 460, 0, 0, 4, 1, 0
INVAR-22, Run: 073, P, 6, 0, 5, 0, 0, 5, 0, 583, 0, 0, 3, 2, 0
INVAR-22, Run: 074, P, 4, 0, 5, 0, 0, 5, 0, 442, 0, 0, 5, 0, 0
INVAR-22, Run: 075, P, 5, 0, 5, 0, 0, 5, 0, 491, 0, 0, 4, 1, 0
INVAR-22, Run: 076, P, 5, 0, 5, 0, 0, 5, 0, 456, 0, 0, 4, 1, 0
INVAR-22, Run: 077, P, 4, 0, 5, 0, 0, 5, 0, 416, 0, 0, 5, 0, 0
INVAR-22, Run: 078, P, 5, 0, 5, 0, 0, 5, 0, 485, 0, 0, 4, 1, 0
INVAR-22, Run: 079, P, 6, 0, 5, 0, 0, 5, 0, 600, 0, 0, 3, 2, 0
INVAR-22, Run: 080, P, 7, 0, 5, 0, 0, 5, 0, 677, 0, 0, 2, 3, 0
INVAR-22, Run: 081, P, 5, 0, 5, 0, 0, 5, 0, 491, 0, 0, 4, 1, 0
INVAR-22, Run: 082, P, 5, 0, 5, 0, 0, 5, 0, 514, 0, 0, 4, 1, 0
INVAR-22, Run: 083, P, 4, 0, 5, 0, 0, 5, 0, 405, 0, 0, 5, 0, 0
INVAR-22, Run: 084, P, 6, 0, 5, 0, 0, 5, 0, 614, 0, 0, 3, 2, 0
INVAR-22, Run: 085, P, 4, 0, 5, 0, 0, 5, 0, 405, 0, 0, 5, 0, 0
INVAR-22, Run: 086, P, 6, 0, 5, 0, 0, 5, 0, 597, 0, 0, 3, 2, 0
INVAR-22, Run: 087, P, 4, 0, 5, 0, 0, 5, 0, 403, 0, 0, 5, 0, 0
INVAR-22, Run: 088, P, 5, 0, 5, 0, 0, 5, 0, 476, 0, 0, 4, 1, 0
INVAR-22, Run: 089, P, 6, 0, 5, 0, 0, 5, 0, 597, 0, 0, 3, 2, 0
INVAR-22, Run: 090, P, 5, 0, 5, 0, 0, 5, 0, 488, 0, 0, 4, 1, 0
INVAR-22, Run: 091, P, 5, 0, 5, 0, 0, 5, 0, 550, 0, 0, 4, 1, 0
INVAR-22, Run: 092, P, 5, 0, 5, 0, 0, 5, 0, 477, 0, 0, 4, 1, 0
INVAR-22, Run: 093, P, 5, 0, 5, 0, 0, 5, 0, 480, 0, 0, 4, 1, 0
INVAR-22, Run: 094, P, 5, 0, 5, 0, 0, 5, 0, 487, 0, 0, 4, 1, 0
INVAR-22, Run: 095, P, 4, 0, 5, 0, 0, 5, 0, 379, 0, 0, 5, 0, 0
INVAR-22, Run: 096, P, 5, 0, 5, 0, 0, 5, 0, 511, 0, 0, 4, 1, 0
INVAR-22, Run: 097, P, 7, 0, 5, 0, 0, 5, 0, 644, 0, 0, 2, 3, 0
INVAR-22, Run: 098, P, 5, 0, 5, 0, 0, 5, 0, 527, 0, 0, 4, 1, 0
INVAR-22, Run: 099, P, 7, 0, 5, 0, 0, 5, 0, 687, 0, 0, 2, 3, 0
INVAR-22, Run: 100, P, 5, 0, 5, 0, 0, 5, 0, 490, 0, 0, 4, 1, 0
INVAR-23, Run: 001, P, 69, 0, 5, 0, 0, 5, 0, 6999, 0, 0, 4, 1, 0
INVAR-23, Run: 002, P, 69, 0, 5, 0, 0, 5, 0, 6866, 0, 0, 4, 1, 0
INVAR-23, Run: 003, P, 68, 0, 5, 0, 0, 5, 0, 6746, 0, 0, 5, 0, 0
INVAR-23, Run: 004, P, 68, 0, 5, 0, 0, 5, 0, 6667, 0, 0, 5, 0, 0
INVAR-23, Run: 005, P, 68, 0, 5, 0, 0, 5, 0, 6820, 0, 0, 5, 0, 0
INVAR-23, Run: 006, P, 68, 0, 5, 0, 0, 5, 0, 6727, 0, 0, 5, 0, 0
INVAR-23, Run: 007, P, 68, 0, 5, 0, 0, 5, 0, 6771, 0, 0, 5, 0, 0
INVAR-23, Run: 008, P, 68, 0, 5, 0, 0, 5, 0, 6903, 0, 0, 5, 0, 0
INVAR-23, Run: 009, P, 68, 0, 5, 0, 0, 5, 0, 6761, 0, 0, 5, 0, 0
INVAR-23, Run: 010, P, 68, 0, 5, 0, 0, 5, 0, 6788, 0, 0, 5, 0, 0
INVAR-23, Run: 011, P, 68, 0, 5, 0, 0, 5, 0, 6684, 0, 0, 5, 0, 0
INVAR-23, Run: 012, P, 68, 0, 5, 0, 0, 5, 0, 6913, 0, 0, 5, 0, 0
INVAR-23, Run: 013, P, 68, 0, 5, 0, 0, 5, 0, 6742, 0, 0, 5, 0, 0
INVAR-23, Run: 014, P, 68, 0, 5, 0, 0, 5, 0, 6799, 0, 0, 5, 0, 0
INVAR-23, Run: 015, P, 69, 0, 5, 0, 0, 5, 0, 6840, 0, 0, 4, 1, 0
INVAR-23, Run: 016, P, 69, 0, 5, 0, 0, 5, 0, 6917, 0, 0, 4, 1, 0
INVAR-23, Run: 017, P, 68, 0, 5, 0, 0, 5, 0, 6804, 0, 0, 5, 0, 0
INVAR-23, Run: 018, P, 68, 0, 5, 0, 0, 5, 0, 6766, 0, 0, 5, 0, 0
INVAR-23, Run: 019, P, 68, 0, 5, 0, 0, 5, 0, 6798, 0, 0, 5, 0, 0
INVAR-23, Run: 020, P, 68, 0, 5, 0, 0, 5, 0, 6780, 0, 0, 5, 0, 0
INVAR-23, Run: 021, P, 68, 0, 5, 0, 0, 5, 0, 6689, 0, 0, 5, 0, 0
INVAR-23, Run: 022, P, 68, 0, 5, 0, 0, 5, 0, 6654, 0, 0, 5, 0, 0
INVAR-23, Run: 023, P, 68, 0, 5, 0, 0, 5, 0, 6944, 0, 0, 5, 0, 0
INVAR-23, Run: 024, P, 68, 0, 5, 0, 0, 5, 0, 6566, 0, 0, 5, 0, 0
INVAR-23, Run: 025, P, 68, 0, 5, 0, 0, 5, 0, 6743, 0, 0, 5, 0, 0
INVAR-23, Run: 026, P, 68, 0, 5, 0, 0, 5, 0, 6861, 0, 0, 5, 0, 0
INVAR-23, Run: 027, P, 68, 0, 5, 0, 0, 5, 0, 6746, 0, 0, 5, 0, 0
INVAR-23, Run: 028, P, 68, 0, 5, 0, 0, 5, 0, 6795, 0, 0, 5, 0, 0
INVAR-23, Run: 029, P, 68, 0, 5, 0, 0, 5, 0, 6708, 0, 0, 5, 0, 0
INVAR-23, Run: 030, P, 68, 0, 5, 0, 0, 5, 0, 6764, 0, 0, 5, 0, 0
INVAR-23, Run: 031, P, 68, 0, 5, 0, 0, 5, 0, 6853, 0, 0, 5, 0, 0
INVAR-23, Run: 032, P, 69, 0, 5, 0, 0, 5, 0, 6973, 0, 0, 4, 1, 0
INVAR-23, Run: 033, P, 68, 0, 5, 0, 0, 5, 0, 6808, 0, 0, 5, 0, 0
INVAR-23, Run: 034, P, 68, 0, 5, 0, 0, 5, 0, 6868, 0, 0, 5, 0, 0
INVAR-23, Run: 035, P, 69, 0, 5, 0, 0, 5, 0, 6958, 0, 0, 4, 1, 0
INVAR-23, Run: 036, P, 68, 0, 5, 0, 0, 5, 0, 6859, 0, 0, 5, 0, 0
INVAR-23, Run: 037, P, 68, 0, 5, 0, 0, 5, 0, 6847, 0, 0, 5, 0, 0
INVAR-23, Run: 038, P, 68, 0, 5, 0, 0, 5, 0, 6772, 0, 0, 5, 0, 0
INVAR-23, Run: 039, P, 68, 0, 5, 0, 0, 5, 0, 6716, 0, 0, 5, 0, 0
INVAR-23, Run: 040, P, 68, 0, 5, 0, 0, 5, 0, 6732, 0, 0, 5, 0, 0
INVAR-23, Run: 041, P, 68, 0, 5, 0, 0, 5, 0, 6722, 0, 0, 5, 0, 0
INVAR-23, Run: 042, P, 68, 0, 5, 0, 0, 5, 0, 6745, 0, 0, 5, 0, 0
INVAR-23, Run: 043, P, 68, 0, 5, 0, 0, 5, 0, 6776, 0, 0, 5, 0, 0
INVAR-23, Run: 044, P, 68, 0, 5, 0, 0, 5, 0, 6749, 0, 0, 5, 0, 0
INVAR-23, Run: 045, P, 68, 0, 5, 0, 0, 5, 0, 6957, 0, 0, 5, 0, 0
INVAR-23, Run: 046, P, 69, 0, 5, 0, 0, 5, 0, 6899, 0, 0, 4, 1, 0
INVAR-23, Run: 047, P, 68, 0, 5, 0, 0, 5, 0, 6638, 0, 0, 5, 0, 0
INVAR-23, Run: 048, P, 68, 0, 5, 0, 0, 5, 0, 6905, 0, 0, 5, 0, 0
INVAR-23, Run: 049, P, 68, 0, 5, 0, 0, 5, 0, 6686, 0, 0, 5, 0, 0
INVAR-23, Run: 050, P, 68, 0, 5, 0, 0, 5, 0, 6937, 0, 0, 5, 0, 0
INVAR-23, Run: 051, P, 68, 0, 5, 0, 0, 5, 0, 6729, 0, 0, 5, 0, 0
INVAR-23, Run: 052, P, 68, 0, 5, 0, 0, 5, 0, 6837, 0, 0, 5, 0, 0
INVAR-23, Run: 053, P, 68, 0, 5, 0, 0, 5, 0, 6737, 0, 0, 5, 0, 0
INVAR-23, Run: 054, P, 68, 0, 5, 0, 0, 5, 0, 6742, 0, 0, 5, 0, 0
INVAR-23, Run: 055, P, 68, 0, 5, 0, 0, 5, 0, 6825, 0, 0, 5, 0, 0
INVAR-23, Run: 056, P, 68, 0, 5, 0, 0, 5, 0, 6841, 0, 0, 5, 0, 0
INVAR-23, Run: 057, P, 69, 0, 5, 0, 0, 5, 0, 6928, 0, 0, 4, 1, 0
INVAR-23, Run: 058, P, 68, 0, 5, 0, 0, 5, 0, 6828, 0, 0, 5, 0, 0
INVAR-23, Run: 059, P, 68, 0, 5, 0, 0, 5, 0, 6691, 0, 0, 5, 0, 0
INVAR-23, Run: 060, P, 68, 0, 5, 0, 0, 5, 0, 6906, 0, 0, 5, 0, 0
INVAR-23, Run: 061, P, 68, 0, 5, 0, 0, 5, 0, 6894, 0, 0, 5, 0, 0
INVAR-23, Run: 062, P, 68, 0, 5, 0, 0, 5, 0, 6801, 0, 0, 5, 0, 0
INVAR-23, Run: 063, P, 68, 0, 5, 0, 0, 5, 0, 6838, 0, 0, 5, 0, 0
INVAR-23, Run: 064, P, 69, 0, 5, 0, 0, 5, 0, 6699, 0, 0, 4, 1, 0
INVAR-23, Run: 065, P, 68, 0, 5, 0, 0, 5, 0, 6821, 0, 0, 5, 0, 0
INVAR-23, Run: 066, P, 68, 0, 5, 0, 0, 5, 0, 6698, 0, 0, 5, 0, 0
INVAR-23, Run: 067, P, 68, 0, 5, 0, 0, 5, 0, 6842, 0, 0, 5, 0, 0
INVAR-23, Run: 068, P, 68, 0, 5, 0, 0, 5, 0, 6840, 0, 0, 5, 0, 0
INVAR-23, Run: 069, P, 68, 0, 5, 0, 0, 5, 0, 6839, 0, 0, 5, 0, 0
INVAR-23, Run: 070, P, 68, 0, 5, 0, 0, 5, 0, 6784, 0, 0, 5, 0, 0
INVAR-23, Run: 071, P, 68, 0, 5, 0, 0, 5, 0, 6761, 0, 0, 5, 0, 0
INVAR-23, Run: 072, P, 68, 0, 5, 0, 0, 5, 0, 6882, 0, 0, 5, 0, 0
INVAR-23, Run: 073, P, 68, 0, 5, 0, 0, 5, 0, 6775, 0, 0, 5, 0, 0
INVAR-23, Run: 074, P, 69, 0, 5, 0, 0, 5, 0, 6874, 0, 0, 4, 1, 0
INVAR-23, Run: 075, P, 68, 0, 5, 0, 0, 5, 0, 6795, 0, 0, 5, 0, 0
INVAR-23, Run: 076, P, 68, 0, 5, 0, 0, 5, 0, 6870, 0, 0, 5, 0, 0
INVAR-23, Run: 077, P, 68, 0, 5, 0, 0, 5, 0, 6906, 0, 0, 5, 0, 0
INVAR-23, Run: 078, P, 68, 0, 5, 0, 0, 5, 0, 6713, 0, 0, 5, 0, 0
INVAR-23, Run: 079, P, 68, 0, 5, 0, 0, 5, 0, 6768, 0, 0, 5, 0, 0
INVAR-23, Run: 080, P, 68, 0, 5, 0, 0, 5, 0, 6782, 0, 0, 5, 0, 0
INVAR-23, Run: 081, P, 68, 0, 5, 0, 0, 5, 0, 6965, 0, 0, 5, 0, 0
INVAR-23, Run: 082, P, 68, 0, 5, 0, 0, 5, 0, 6794, 0, 0, 5, 0, 0
INVAR-23, Run: 083, P, 68, 0, 5, 0, 0, 5, 0, 6793, 0, 0, 5, 0, 0
INVAR-23, Run: 084, P, 68, 0, 5, 0, 0, 5, 0, 6866, 0, 0, 5, 0, 0
INVAR-23, Run: 085, P, 68, 0, 5, 0, 0, 5, 0, 6961, 0, 0, 5, 0, 0
INVAR-23, Run: 086, P, 68, 0, 5, 0, 0, 5, 0, 6874, 0, 0, 5, 0, 0
INVAR-23, Run: 087, P, 68, 0, 5, 0, 0, 5, 0, 6725, 0, 0, 5, 0, 0
INVAR-23, Run: 088, P, 68, 0, 5, 0, 0, 5, 0, 6940, 0, 0, 5, 0, 0
INVAR-23, Run: 089, P, 68, 0, 5, 0, 0, 5, 0, 6740, 0, 0, 5, 0, 0
INVAR-23, Run: 090, P, 68, 0, 5, 0, 0, 5, 0, 6826, 0, 0, 5, 0, 0
INVAR-23, Run: 091, P, 68, 0, 5, 0, 0, 5, 0, 6771, 0, 0, 5, 0, 0
INVAR-23, Run: 092, P, 68, 0, 5, 0, 0, 5, 0, 6788, 0, 0, 5, 0, 0
INVAR-23, Run: 093, P, 68, 0, 5, 0, 0, 5, 0, 6911, 0, 0, 5, 0, 0
INVAR-23, Run: 094, P, 68, 0, 5, 0, 0, 5, 0, 6773, 0, 0, 5, 0, 0
INVAR-23, Run: 095, P, 68, 0, 5, 0, 0, 5, 0, 6904, 0, 0, 5, 0, 0
INVAR-23, Run: 096, P, 68, 0, 5, 0, 0, 5, 0, 6825, 0, 0, 5, 0, 0
INVAR-23, Run: 097, P, 68, 0, 5, 0, 0, 5, 0, 6853, 0, 0, 5, 0, 0
INVAR-23, Run: 098, P, 68, 0, 5, 0, 0, 5, 0, 6817, 0, 0, 5, 0, 0
INVAR-23, Run: 099, P, 68, 0, 5, 0, 0, 5, 0, 6859, 0, 0, 5, 0, 0
INVAR-23, Run: 100, P, 69, 0, 5, 0, 0, 5, 0, 6877, 0, 0, 4, 1, 0
INVAR-24, Run: 001, P, 96, 0, 5, 0, 0, 5, 0, 9634, 0, 0, 5, 0, 0
INVAR-24, Run: 002, P, 96, 0, 5, 0, 0, 5, 0, 9701, 0, 0, 5, 0, 0
INVAR-24, Run: 003, P, 97, 0, 5, 0, 0, 5, 0, 9539, 0, 0, 4, 1, 0
INVAR-24, Run: 004, P, 97, 0, 5, 0, 0, 5, 0, 9617, 0, 0, 4, 1, 0
INVAR-24, Run: 005, P, 96, 0, 5, 0, 0, 5, 0, 9544, 0, 0, 5, 0, 0
INVAR-24, Run: 006, P, 96, 0, 5, 0, 0, 5, 0, 9359, 0, 0, 5, 0, 0
INVAR-24, Run: 007, P, 97, 0, 5, 0, 0, 5, 0, 9640, 0, 0, 4, 1, 0
INVAR-24, Run: 008, P, 96, 0, 5, 0, 0, 5, 0, 9662, 0, 0, 5, 0, 0
INVAR-24, Run: 009, P, 96, 0, 5, 0, 0, 5, 0, 9489, 0, 0, 5, 0, 0
INVAR-24, Run: 010, P, 96, 0, 5, 0, 0, 5, 0, 9579, 0, 0, 5, 0, 0
INVAR-24, Run: 011, P, 96, 0, 5, 0, 0, 5, 0, 9742, 0, 0, 5, 0, 0
INVAR-24, Run: 012, P, 96, 0, 5, 0, 0, 5, 0, 9395, 0, 0, 5, 0, 0
INVAR-24, Run: 013, P, 96, 0, 5, 0, 0, 5, 0, 9459, 0, 0, 5, 0, 0
INVAR-24, Run: 014, P, 96, 0, 5, 0, 0, 5, 0, 9608, 0, 0, 5, 0, 0
INVAR-24, Run: 015, P, 96, 0, 5, 0, 0, 5, 0, 9716, 0, 0, 5, 0, 0
INVAR-24, Run: 016, P, 96, 0, 5, 0, 0, 5, 0, 9699, 0, 0, 5, 0, 0
INVAR-24, Run: 017, P, 96, 0, 5, 0, 0, 5, 0, 9551, 0, 0, 5, 0, 0
INVAR-24, Run: 018, P, 97, 0, 5, 0, 0, 5, 0, 9768, 0, 0, 4, 1, 0
INVAR-24, Run: 019, P, 96, 0, 5, 0, 0, 5, 0, 9664, 0, 0, 5, 0, 0
INVAR-24, Run: 020, P, 96, 0, 5, 0, 0, 5, 0, 9524, 0, 0, 5, 0, 0
INVAR-24, Run: 021, P, 96, 0, 5, 0, 0, 5, 0, 9511, 0, 0, 5, 0, 0
INVAR-24, Run: 022, P, 96, 0, 5, 0, 0, 5, 0, 9674, 0, 0, 5, 0, 0
INVAR-24, Run: 023, P, 96, 0, 5, 0, 0, 5, 0, 9604, 0, 0, 5, 0, 0
INVAR-24, Run: 024, P, 96, 0, 5, 0, 0, 5, 0, 9552, 0, 0, 5, 0, 0
INVAR-24, Run: 025, P, 96, 0, 5, 0, 0, 5, 0, 9497, 0, 0, 5, 0, 0
INVAR-24, Run: 026, P, 96, 0, 5, 0, 0, 5, 0, 9641, 0, 0, 5, 0, 0
INVAR-24, Run: 027, P, 96, 0, 5, 0, 0, 5, 0, 9564, 0, 0, 5, 0, 0
INVAR-24, Run: 028, P, 96, 0, 5, 0, 0, 5, 0, 9533, 0, 0, 5, 0, 0
INVAR-24, Run: 029, P, 96, 0, 5, 0, 0, 5, 0, 9813, 0, 0, 5, 0, 0
INVAR-24, Run: 030, P, 96, 0, 5, 0, 0, 5, 0, 9793, 0, 0, 5, 0, 0
INVAR-24, Run: 031, P, 96, 0, 5, 0, 0, 5, 0, 9482, 0, 0, 5, 0, 0
INVAR-24, Run: 032, P, 96, 0, 5, 0, 0, 5, 0, 9692, 0, 0, 5, 0, 0
INVAR-24, Run: 033, P, 96, 0, 5, 0, 0, 5, 0, 9526, 0, 0, 5, 0, 0
INVAR-24, Run: 034, P, 96, 0, 5, 0, 0, 5, 0, 9652, 0, 0, 5, 0, 0
INVAR-24, Run: 035, P, 96, 0, 5, 0, 0, 5, 0, 9808, 0, 0, 5, 0, 0
INVAR-24, Run: 036, P, 96, 0, 5, 0, 0, 5, 0, 9732, 0, 0, 5, 0, 0
INVAR-24, Run: 037, P, 96, 0, 5, 0, 0, 5, 0, 9587, 0, 0, 5, 0, 0
INVAR-24, Run: 038, P, 96, 0, 5, 0, 0, 5, 0, 9601, 0, 0, 5, 0, 0
INVAR-24, Run: 039, P, 97, 0, 5, 0, 0, 5, 0, 9742, 0, 0, 4, 1, 0
INVAR-24, Run: 040, P, 96, 0, 5, 0, 0, 5, 0, 9670, 0, 0, 5, 0, 0
INVAR-24, Run: 041, P, 97, 0, 5, 0, 0, 5, 0, 9613, 0, 0, 4, 1, 0
INVAR-24, Run: 042, P, 96, 0, 5, 0, 0, 5, 0, 9658, 0, 0, 5, 0, 0
INVAR-24, Run: 043, P, 96, 0, 5, 0, 0, 5, 0, 9664, 0, 0, 5, 0, 0
INVAR-24, Run: 044, P, 96, 0, 5, 0, 0, 5, 0, 9601, 0, 0, 5, 0, 0
INVAR-24, Run: 045, P, 96, 0, 5, 0, 0, 5, 0, 9480, 0, 0, 5, 0, 0
