Input Number, Run_Number, Result@ 100, A2, A1, F1, F1P, F2, F2P, Y, NEW_REACTION, Reaction1, Reaction2, Reaction3, Reaction4, Reaction5
INVAR-21, Run: 094, P, 0, 88, 0, 159, 0, 0, 5, 159, 71, 93, 5, 0, 5
INVAR-21, Run: 095, P, 0, 94, 0, 159, 0, 0, 5, 159, 65, 99, 5, 0, 5
INVAR-21, Run: 096, P, 0, 93, 0, 160, 0, 0, 5, 160, 67, 98, 4, 1, 5
INVAR-21, Run: 097, P, 0, 93, 0, 159, 0, 0, 5, 159, 66, 98, 5, 0, 5
INVAR-21, Run: 098, P, 0, 89, 0, 159, 0, 0, 5, 159, 70, 94, 5, 0, 5
INVAR-21, Run: 099, P, 0, 92, 0, 159, 0, 0, 5, 159, 67, 97, 5, 0, 5
INVAR-21, Run: 100, P, 0, 100, 0, 159, 0, 0, 5, 159, 59, 105, 5, 0, 5
INVAR-22, Run: 001, P, 0, 3, 0, 6, 0, 0, 5, 6, 3, 8, 3, 2, 5
INVAR-22, Run: 002, P, 0, 2, 0, 6, 0, 0, 5, 6, 4, 7, 3, 2, 5
INVAR-22, Run: 003, P, 0, 2, 0, 6, 0, 0, 5, 6, 4, 7, 3, 2, 5
INVAR-22, Run: 004, P, 0, 1, 0, 6, 0, 0, 5, 6, 5, 6, 3, 2, 5
INVAR-22, Run: 005, P, 0, 3, 0, 6, 0, 0, 5, 6, 3, 8, 3, 2, 5
INVAR-22, Run: 006, P, 0, 2, 0, 4, 0, 0, 5, 4, 2, 7, 5, 0, 5
INVAR-22, Run: 007, P, 0, 1, 0, 4, 0, 0, 5, 4, 3, 6, 5, 0, 5
INVAR-22, Run: 008, P, 0, 0, 0, 4, 0, 0, 5, 4, 4, 5, 5, 0, 5
INVAR-22, Run: 009, P, 0, 4, 0, 6, 0, 0, 5, 6, 2, 9, 3, 2, 5
INVAR-22, Run: 010, P, 0, 0, 0, 4, 0, 0, 5, 4, 4, 5, 5, 0, 5
INVAR-22, Run: 011, P, 0, 4, 0, 5, 0, 0, 5, 5, 1, 9, 4, 1, 5
INVAR-22, Run: 012, P, 0, 0, 0, 5, 0, 0, 5, 5, 5, 5, 4, 1, 5
INVAR-22, Run: 013, P, 0, 1, 0, 5, 0, 0, 5, 5, 4, 6, 4, 1, 5
INVAR-22, Run: 014, P, 0, 1, 0, 5, 0, 0, 5, 5, 4, 6, 4, 1, 5
INVAR-22, Run: 015, P, 0, 0, 0, 5, 0, 0, 5, 5, 5, 5, 4, 1, 5
INVAR-22, Run: 016, P, 0, 1, 0, 5, 0, 0, 5, 5, 4, 6, 4, 1, 5
INVAR-22, Run: 017, P, 0, 0, 0, 4, 0, 0, 5, 4, 4, 5, 5, 0, 5
INVAR-22, Run: 018, P, 0, 0, 0, 5, 0, 0, 5, 5, 5, 5, 4, 1, 5
INVAR-22, Run: 019, P, 0, 1, 0, 5, 0, 0, 5, 5, 4, 6, 4, 1, 5
INVAR-22, Run: 020, P, 0, 0, 0, 4, 0, 0, 5, 4, 4, 5, 5, 0, 5
INVAR-22, Run: 021, P, 0, 1, 0, 6, 0, 0, 5, 6, 5, 6, 3, 2, 5
INVAR-22, Run: 022, P, 0, 0, 0, 5, 0, 0, 5, 5, 5, 5, 4, 1, 5
INVAR-22, Run: 023, P, 0, 1, 0, 4, 0, 0, 5, 4, 3, 6, 5, 0, 5
INVAR-22, Run: 024, P, 0, 1, 0, 6, 1, 0, 4, 5, 4, 6, 4, 0, 4
INVAR-22, Run: 025, P, 0, 2, 0, 5, 0, 0, 5, 5, 3, 7, 4, 1, 5
INVAR-22, Run: 026, P, 0, 2, 0, 7, 0, 0, 5, 7, 5, 7, 2, 3, 5
INVAR-22, Run: 027, P, 0, 2, 0, 5, 0, 0, 5, 5, 3, 7, 4, 1, 5
INVAR-22, Run: 028, P, 0, 0, 0, 4, 0, 0, 5, 4, 4, 5, 5, 0, 5
INVAR-22, Run: 029, P, 0, 1, 0, 5, 0, 0, 5, 5, 4, 6, 4, 1, 5
INVAR-22, Run: 030, P, 0, 1, 0, 7, 1, 0, 4, 6, 5, 6, 3, 1, 4
INVAR-22, Run: 031, P, 0, 0, 0, 5, 0, 0, 5, 5, 5, 5, 4, 1, 5
INVAR-22, Run: 032, P, 0, 2, 0, 4, 0, 0, 5, 4, 2, 7, 5, 0, 5
INVAR-22, Run: 033, P, 0, 0, 0, 4, 0, 0, 5, 4, 4, 5, 5, 0, 5
INVAR-22, Run: 034, P, 0, 1, 0, 4, 0, 0, 5, 4, 3, 6, 5, 0, 5
INVAR-22, Run: 035, P, 0, 0, 0, 4, 0, 0, 5, 4, 4, 5, 5, 0, 5
INVAR-22, Run: 036, P, 0, 0, 0, 4, 0, 0, 5, 4, 4, 5, 5, 0, 5
INVAR-22, Run: 037, P, 0, 1, 0, 6, 0, 0, 5, 6, 5, 6, 3, 2, 5
INVAR-22, Run: 038, P, 0, 3, 0, 6, 1, 0, 4, 5, 2, 8, 4, 0, 4
INVAR-22, Run: 039, P, 0, 0, 0, 5, 0, 0, 5, 5, 5, 5, 4, 1, 5
INVAR-22, Run: 040, P, 0, 1, 0, 6, 0, 0, 5, 6, 5, 6, 3, 2, 5
INVAR-22, Run: 041, P, 0, 1, 0, 5, 0, 0, 5, 5, 4, 6, 4, 1, 5
INVAR-22, Run: 042, P, 0, 1, 0, 6, 0, 0, 5, 6, 5, 6, 3, 2, 5
INVAR-22, Run: 043, P, 0, 2, 0, 4, 0, 0, 5, 4, 2, 7, 5, 0, 5
INVAR-22, Run: 044, P, 0, 1, 0, 5, 0, 0, 5, 5, 4, 6, 4, 1, 5
INVAR-22, Run: 045, P, 0, 1, 0, 4, 0, 0, 5, 4, 3, 6, 5, 0, 5
INVAR-22, Run: 046, P, 0, 1, 0, 7, 0, 0, 5, 7, 6, 6, 2, 3, 5
INVAR-22, Run: 047, P, 0, 1, 0, 5, 0, 0, 5, 5, 4, 6, 4, 1, 5
INVAR-22, Run: 048, P, 0, 0, 0, 4, 0, 0, 5, 4, 4, 5, 5, 0, 5
INVAR-22, Run: 049, P, 0, 0, 0, 5, 0, 0, 5, 5, 5, 5, 4, 1, 5
INVAR-22, Run: 050, P, 0, 1, 0, 4, 0, 0, 5, 4, 3, 6, 5, 0, 5
INVAR-22, Run: 051, P, 0, 3, 0, 5, 0, 0, 5, 5, 2, 8, 4, 1, 5
INVAR-22, Run: 052, P, 0, 2, 0, 6, 0, 0, 5, 6, 4, 7, 3, 2, 5
INVAR-22, Run: 053, P, 0, 1, 0, 6, 0, 0, 5, 6, 5, 6, 3, 2, 5
INVAR-22, Run: 054, P, 0, 0, 0, 5, 0, 0, 5, 5, 5, 5, 4, 1, 5
INVAR-22, Run: 055, P, 0, 2, 0, 6, 0, 0, 5, 6, 4, 7, 3, 2, 5
INVAR-22, Run: 056, P, 0, 2, 0, 6, 0, 0, 5, 6, 4, 7, 3, 2, 5
INVAR-22, Run: 057, P, 0, 0, 5, 0, 0, 1, 4, 4, 4, 0, 5, 0, 4
INVAR-22, Run: 058, P, 0, 2, 0, 6, 0, 0, 5, 6, 4, 7, 3, 2, 5
INVAR-22, Run: 059, P, 0, 1, 0, 5, 0, 0, 5, 5, 4, 6, 4, 1, 5
INVAR-22, Run: 060, P, 0, 1, 0, 6, 0, 0, 5, 6, 5, 6, 3, 2, 5
INVAR-22, Run: 061, P, 0, 3, 0, 5, 0, 0, 5, 5, 2, 8, 4, 1, 5
INVAR-22, Run: 062, P, 0, 1, 0, 6, 0, 0, 5, 6, 5, 6, 3, 2, 5
INVAR-22, Run: 063, P, 0, 3, 0, 6, 0, 0, 5, 6, 3, 8, 3, 2, 5
INVAR-22, Run: 064, P, 0, 3, 0, 7, 0, 0, 5, 7, 4, 8, 2, 3, 5
INVAR-22, Run: 065, P, 0, 2, 0, 5, 0, 0, 5, 5, 3, 7, 4, 1, 5
INVAR-22, Run: 066, P, 0, 0, 5, 0, 0, 1, 4, 4, 4, 0, 5, 0, 4
INVAR-22, Run: 067, P, 0, 1, 0, 4, 0, 0, 5, 4, 3, 6, 5, 0, 5
INVAR-22, Run: 068, P, 0, 1, 0, 5, 0, 0, 5, 5, 4, 6, 4, 1, 5
INVAR-22, Run: 069, P, 0, 3, 0, 7, 0, 0, 5, 7, 4, 8, 2, 3, 5
INVAR-22, Run: 070, P, 0, 1, 0, 4, 0, 0, 5, 4, 3, 6, 5, 0, 5
INVAR-22, Run: 071, P, 0, 1, 0, 6, 0, 0, 5, 6, 5, 6, 3, 2, 5
INVAR-22, Run: 072, P, 0, 2, 0, 5, 0, 0, 5, 5, 3, 7, 4, 1, 5
INVAR-22, Run: 073, P, 0, 3, 0, 6, 0, 0, 5, 6, 3, 8, 3, 2, 5
INVAR-22, Run: 074, P, 0, 3, 0, 6, 0, 0, 5, 6, 3, 8, 3, 2, 5
INVAR-22, Run: 075, P, 0, 1, 0, 5, 0, 0, 5, 5, 4, 6, 4, 1, 5
INVAR-22, Run: 076, P, 0, 2, 0, 5, 0, 0, 5, 5, 3, 7, 4, 1, 5
INVAR-22, Run: 077, P, 0, 1, 0, 6, 0, 0, 5, 6, 5, 6, 3, 2, 5
INVAR-22, Run: 078, P, 0, 2, 0, 5, 0, 0, 5, 5, 3, 7, 4, 1, 5
INVAR-22, Run: 079, P, 0, 1, 0, 5, 0, 0, 5, 5, 4, 6, 4, 1, 5
INVAR-22, Run: 080, P, 0, 2, 0, 6, 0, 0, 5, 6, 4, 7, 3, 2, 5
INVAR-22, Run: 081, P, 0, 2, 0, 5, 0, 0, 5, 5, 3, 7, 4, 1, 5
INVAR-22, Run: 082, P, 0, 3, 0, 6, 0, 0, 5, 6, 3, 8, 3, 2, 5
INVAR-22, Run: 083, P, 0, 1, 0, 5, 0, 0, 5, 5, 4, 6, 4, 1, 5
INVAR-22, Run: 084, P, 0, 2, 0, 5, 0, 0, 5, 5, 3, 7, 4, 1, 5
INVAR-22, Run: 085, P, 0, 2, 0, 7, 0, 0, 5, 7, 5, 7, 2, 3, 5
INVAR-22, Run: 086, P, 0, 0, 0, 4, 0, 0, 5, 4, 4, 5, 5, 0, 5
INVAR-22, Run: 087, P, 0, 2, 0, 5, 0, 0, 5, 5, 3, 7, 4, 1, 5
INVAR-22, Run: 088, P, 0, 1, 0, 6, 0, 0, 5, 6, 5, 6, 3, 2, 5
INVAR-22, Run: 089, P, 0, 2, 0, 4, 0, 0, 5, 4, 2, 7, 5, 0, 5
INVAR-22, Run: 090, P, 0, 3, 0, 6, 0, 0, 5, 6, 3, 8, 3, 2, 5
INVAR-22, Run: 091, P, 0, 2, 0, 6, 0, 0, 5, 6, 4, 7, 3, 2, 5
INVAR-22, Run: 092, P, 0, 1, 0, 6, 0, 0, 5, 6, 5, 6, 3, 2, 5
INVAR-22, Run: 093, P, 0, 2, 0, 6, 0, 0, 5, 6, 4, 7, 3, 2, 5
INVAR-22, Run: 094, P, 0, 1, 0, 5, 0, 0, 5, 5, 4, 6, 4, 1, 5
INVAR-22, Run: 095, P, 0, 1, 0, 5, 0, 0, 5, 5, 4, 6, 4, 1, 5
INVAR-22, Run: 096, P, 0, 2, 0, 5, 0, 0, 5, 5, 3, 7, 4, 1, 5
INVAR-22, Run: 097, P, 0, 1, 0, 6, 0, 0, 5, 6, 5, 6, 3, 2, 5
INVAR-22, Run: 098, P, 0, 2, 0, 6, 0, 0, 5, 6, 4, 7, 3, 2, 5
INVAR-22, Run: 099, P, 0, 1, 0, 4, 0, 0, 5, 4, 3, 6, 5, 0, 5
INVAR-22, Run: 100, P, 0, 0, 0, 4, 0, 0, 5, 4, 4, 5, 5, 0, 5
INVAR-23, Run: 001, P, 0, 42, 0, 69, 0, 0, 5, 69, 27, 47, 4, 1, 5
INVAR-23, Run: 002, P, 0, 34, 0, 68, 0, 0, 5, 68, 34, 39, 5, 0, 5
INVAR-23, Run: 003, P, 0, 39, 0, 69, 0, 0, 5, 69, 30, 44, 4, 1, 5
INVAR-23, Run: 004, P, 0, 38, 0, 68, 0, 0, 5, 68, 30, 43, 5, 0, 5
INVAR-23, Run: 005, P, 0, 40, 0, 68, 0, 0, 5, 68, 28, 45, 5, 0, 5
INVAR-23, Run: 006, P, 0, 39, 0, 68, 0, 0, 5, 68, 29, 44, 5, 0, 5
INVAR-23, Run: 007, P, 0, 38, 0, 68, 0, 0, 5, 68, 30, 43, 5, 0, 5
INVAR-23, Run: 008, P, 0, 39, 0, 68, 0, 0, 5, 68, 29, 44, 5, 0, 5
INVAR-23, Run: 009, P, 0, 41, 0, 68, 0, 0, 5, 68, 27, 46, 5, 0, 5
INVAR-23, Run: 010, P, 0, 41, 0, 68, 0, 0, 5, 68, 27, 46, 5, 0, 5
INVAR-23, Run: 011, P, 0, 39, 0, 68, 0, 0, 5, 68, 29, 44, 5, 0, 5
INVAR-23, Run: 012, P, 0, 38, 0, 68, 0, 0, 5, 68, 30, 43, 5, 0, 5
INVAR-23, Run: 013, P, 0, 40, 0, 69, 0, 0, 5, 69, 29, 45, 4, 1, 5
INVAR-23, Run: 014, P, 0, 41, 0, 68, 0, 0, 5, 68, 27, 46, 5, 0, 5
INVAR-23, Run: 015, P, 0, 32, 0, 68, 0, 0, 5, 68, 36, 37, 5, 0, 5
INVAR-23, Run: 016, P, 0, 39, 0, 68, 0, 0, 5, 68, 29, 44, 5, 0, 5
INVAR-23, Run: 017, P, 0, 41, 0, 68, 0, 0, 5, 68, 27, 46, 5, 0, 5
INVAR-23, Run: 018, P, 0, 39, 0, 68, 0, 0, 5, 68, 29, 44, 5, 0, 5
INVAR-23, Run: 019, P, 0, 38, 0, 68, 0, 0, 5, 68, 30, 43, 5, 0, 5
INVAR-23, Run: 020, P, 0, 38, 0, 68, 0, 0, 5, 68, 30, 43, 5, 0, 5
INVAR-23, Run: 021, P, 0, 37, 0, 68, 0, 0, 5, 68, 31, 42, 5, 0, 5
INVAR-23, Run: 022, P, 0, 40, 0, 68, 0, 0, 5, 68, 28, 45, 5, 0, 5
INVAR-23, Run: 023, P, 0, 40, 0, 68, 0, 0, 5, 68, 28, 45, 5, 0, 5
INVAR-23, Run: 024, P, 0, 36, 0, 68, 0, 0, 5, 68, 32, 41, 5, 0, 5
INVAR-23, Run: 025, P, 0, 42, 0, 68, 0, 0, 5, 68, 26, 47, 5, 0, 5
INVAR-23, Run: 026, P, 0, 35, 0, 68, 0, 0, 5, 68, 33, 40, 5, 0, 5
INVAR-23, Run: 027, P, 0, 41, 0, 68, 0, 0, 5, 68, 27, 46, 5, 0, 5
INVAR-23, Run: 028, P, 0, 41, 0, 68, 0, 0, 5, 68, 27, 46, 5, 0, 5
INVAR-23, Run: 029, P, 0, 37, 0, 68, 0, 0, 5, 68, 31, 42, 5, 0, 5
INVAR-23, Run: 030, P, 0, 44, 0, 68, 0, 0, 5, 68, 24, 49, 5, 0, 5
INVAR-23, Run: 031, P, 0, 41, 0, 68, 0, 0, 5, 68, 27, 46, 5, 0, 5
INVAR-23, Run: 032, P, 0, 39, 0, 68, 0, 0, 5, 68, 29, 44, 5, 0, 5
INVAR-23, Run: 033, P, 0, 35, 0, 68, 0, 0, 5, 68, 33, 40, 5, 0, 5
INVAR-23, Run: 034, P, 0, 33, 0, 68, 0, 0, 5, 68, 35, 38, 5, 0, 5
INVAR-23, Run: 035, P, 0, 35, 0, 68, 0, 0, 5, 68, 33, 40, 5, 0, 5
INVAR-23, Run: 036, P, 0, 40, 0, 69, 0, 0, 5, 69, 29, 45, 4, 1, 5
INVAR-23, Run: 037, P, 0, 42, 0, 68, 0, 0, 5, 68, 26, 47, 5, 0, 5
INVAR-23, Run: 038, P, 0, 37, 0, 68, 0, 0, 5, 68, 31, 42, 5, 0, 5
INVAR-23, Run: 039, P, 0, 39, 0, 68, 0, 0, 5, 68, 29, 44, 5, 0, 5
INVAR-23, Run: 040, P, 0, 44, 0, 68, 0, 0, 5, 68, 24, 49, 5, 0, 5
INVAR-23, Run: 041, P, 0, 42, 0, 68, 0, 0, 5, 68, 26, 47, 5, 0, 5
INVAR-23, Run: 042, P, 0, 42, 0, 68, 0, 0, 5, 68, 26, 47, 5, 0, 5
INVAR-23, Run: 043, P, 0, 38, 0, 68, 0, 0, 5, 68, 30, 43, 5, 0, 5
INVAR-23, Run: 044, P, 0, 42, 0, 68, 0, 0, 5, 68, 26, 47, 5, 0, 5
INVAR-23, Run: 045, P, 0, 40, 0, 68, 0, 0, 5, 68, 28, 45, 5, 0, 5
INVAR-23, Run: 046, P, 0, 36, 0, 68, 0, 0, 5, 68, 32, 41, 5, 0, 5
INVAR-23, Run: 047, P, 0, 41, 0, 68, 0, 0, 5, 68, 27, 46, 5, 0, 5
INVAR-23, Run: 048, P, 0, 41, 0, 68, 0, 0, 5, 68, 27, 46, 5, 0, 5
INVAR-23, Run: 049, P, 0, 45, 0, 68, 0, 0, 5, 68, 23, 50, 5, 0, 5
INVAR-23, Run: 050, P, 0, 35, 0, 68, 0, 0, 5, 68, 33, 40, 5, 0, 5
INVAR-23, Run: 051, P, 0, 43, 0, 68, 0, 0, 5, 68, 25, 48, 5, 0, 5
INVAR-23, Run: 052, P, 0, 41, 0, 68, 0, 0, 5, 68, 27, 46, 5, 0, 5
INVAR-23, Run: 053, P, 0, 41, 0, 69, 0, 0, 5, 69, 28, 46, 4, 1, 5
INVAR-23, Run: 054, P, 0, 39, 0, 68, 0, 0, 5, 68, 29, 44, 5, 0, 5
INVAR-23, Run: 055, P, 0, 36, 0, 68, 0, 0, 5, 68, 32, 41, 5, 0, 5
INVAR-23, Run: 056, P, 0, 39, 0, 69, 0, 0, 5, 69, 30, 44, 4, 1, 5
INVAR-23, Run: 057, P, 0, 40, 0, 68, 0, 0, 5, 68, 28, 45, 5, 0, 5
INVAR-23, Run: 058, P, 0, 38, 0, 68, 0, 0, 5, 68, 30, 43, 5, 0, 5
INVAR-23, Run: 059, P, 0, 39, 0, 68, 0, 0, 5, 68, 29, 44, 5, 0, 5
INVAR-23, Run: 060, P, 0, 37, 0, 68, 0, 0, 5, 68, 31, 42, 5, 0, 5
INVAR-23, Run: 061, P, 0, 40, 0, 68, 0, 0, 5, 68, 28, 45, 5, 0, 5
INVAR-23, Run: 062, P, 0, 40, 0, 68, 0, 0, 5, 68, 28, 45, 5, 0, 5
INVAR-23, Run: 063, P, 0, 42, 0, 68, 0, 0, 5, 68, 26, 47, 5, 0, 5
INVAR-23, Run: 064, P, 0, 39, 0, 68, 0, 0, 5, 68, 29, 44, 5, 0, 5
INVAR-23, Run: 065, P, 0, 43, 0, 68, 0, 0, 5, 68, 25, 48, 5, 0, 5
INVAR-23, Run: 066, P, 0, 44, 0, 69, 0, 0, 5, 69, 25, 49, 4, 1, 5
INVAR-23, Run: 067, P, 0, 36, 0, 68, 0, 0, 5, 68, 32, 41, 5, 0, 5
INVAR-23, Run: 068, P, 0, 35, 0, 68, 0, 0, 5, 68, 33, 40, 5, 0, 5
INVAR-23, Run: 069, P, 0, 37, 0, 68, 0, 0, 5, 68, 31, 42, 5, 0, 5
INVAR-23, Run: 070, P, 0, 34, 0, 68, 0, 0, 5, 68, 34, 39, 5, 0, 5
INVAR-23, Run: 071, P, 0, 33, 0, 68, 0, 0, 5, 68, 35, 38, 5, 0, 5
INVAR-23, Run: 072, P, 0, 39, 0, 68, 0, 0, 5, 68, 29, 44, 5, 0, 5
INVAR-23, Run: 073, P, 0, 41, 0, 69, 0, 0, 5, 69, 28, 46, 4, 1, 5
INVAR-23, Run: 074, P, 0, 38, 0, 68, 0, 0, 5, 68, 30, 43, 5, 0, 5
INVAR-23, Run: 075, P, 0, 42, 0, 68, 0, 0, 5, 68, 26, 47, 5, 0, 5
INVAR-23, Run: 076, P, 0, 39, 0, 68, 0, 0, 5, 68, 29, 44, 5, 0, 5
INVAR-23, Run: 077, P, 0, 34, 0, 68, 0, 0, 5, 68, 34, 39, 5, 0, 5
INVAR-23, Run: 078, P, 0, 37, 0, 68, 0, 0, 5, 68, 31, 42, 5, 0, 5
INVAR-23, Run: 079, P, 0, 38, 0, 69, 0, 0, 5, 69, 31, 43, 4, 1, 5
INVAR-23, Run: 080, P, 0, 37, 0, 68, 0, 0, 5, 68, 31, 42, 5, 0, 5
INVAR-23, Run: 081, P, 0, 41, 0, 69, 0, 0, 5, 69, 28, 46, 4, 1, 5
INVAR-23, Run: 082, P, 0, 36, 0, 68, 0, 0, 5, 68, 32, 41, 5, 0, 5
INVAR-23, Run: 083, P, 0, 36, 0, 68, 0, 0, 5, 68, 32, 41, 5, 0, 5
INVAR-23, Run: 084, P, 0, 36, 0, 69, 0, 0, 5, 69, 33, 41, 4, 1, 5
INVAR-23, Run: 085, P, 0, 42, 0, 68, 0, 0, 5, 68, 26, 47, 5, 0, 5
INVAR-23, Run: 086, P, 0, 40, 0, 68, 0, 0, 5, 68, 28, 45, 5, 0, 5
INVAR-23, Run: 087, P, 0, 40, 0, 68, 0, 0, 5, 68, 28, 45, 5, 0, 5
INVAR-23, Run: 088, P, 0, 40, 0, 68, 0, 0, 5, 68, 28, 45, 5, 0, 5
INVAR-23, Run: 089, P, 0, 40, 0, 68, 0, 0, 5, 68, 28, 45, 5, 0, 5
INVAR-23, Run: 090, P, 0, 36, 0, 68, 0, 0, 5, 68, 32, 41, 5, 0, 5
INVAR-23, Run: 091, P, 0, 38, 0, 68, 0, 0, 5, 68, 30, 43, 5, 0, 5
INVAR-23, Run: 092, P, 0, 38, 0, 68, 0, 0, 5, 68, 30, 43, 5, 0, 5
INVAR-23, Run: 093, P, 0, 37, 0, 68, 0, 0, 5, 68, 31, 42, 5, 0, 5
INVAR-23, Run: 094, P, 0, 41, 0, 69, 0, 0, 5, 69, 28, 46, 4, 1, 5
INVAR-23, Run: 095, P, 0, 40, 0, 68, 0, 0, 5, 68, 28, 45, 5, 0, 5
INVAR-23, Run: 096, P, 0, 40, 0, 68, 0, 0, 5, 68, 28, 45, 5, 0, 5
INVAR-23, Run: 097, P, 0, 36, 0, 68, 0, 0, 5, 68, 32, 41, 5, 0, 5
INVAR-23, Run: 098, P, 0, 35, 0, 68, 0, 0, 5, 68, 33, 40, 5, 0, 5
INVAR-23, Run: 099, P, 0, 37, 0, 68, 0, 0, 5, 68, 31, 42, 5, 0, 5
INVAR-23, Run: 100, P, 0, 38, 0, 68, 0, 0, 5, 68, 30, 43, 5, 0, 5
INVAR-24, Run: 001, P, 0, 53, 0, 96, 0, 0, 5, 96, 43, 58, 5, 0, 5
INVAR-24, Run: 002, P, 0, 54, 0, 96, 0, 0, 5, 96, 42, 59, 5, 0, 5
INVAR-24, Run: 003, P, 0, 51, 0, 96, 0, 0, 5, 96, 45, 56, 5, 0, 5
INVAR-24, Run: 004, P, 0, 56, 0, 97, 0, 0, 5, 97, 41, 61, 4, 1, 5
INVAR-24, Run: 005, P, 0, 56, 0, 96, 0, 0, 5, 96, 40, 61, 5, 0, 5
INVAR-24, Run: 006, P, 0, 58, 0, 96, 0, 0, 5, 96, 38, 63, 5, 0, 5
INVAR-24, Run: 007, P, 0, 51, 0, 96, 0, 0, 5, 96, 45, 56, 5, 0, 5
INVAR-24, Run: 008, P, 0, 46, 0, 96, 0, 0, 5, 96, 50, 51, 5, 0, 5
INVAR-24, Run: 009, P, 0, 50, 0, 96, 0, 0, 5, 96, 46, 55, 5, 0, 5
INVAR-24, Run: 010, P, 0, 55, 0, 96, 0, 0, 5, 96, 41, 60, 5, 0, 5
INVAR-24, Run: 011, P, 0, 60, 0, 96, 0, 0, 5, 96, 36, 65, 5, 0, 5
INVAR-24, Run: 012, P, 0, 51, 0, 96, 0, 0, 5, 96, 45, 56, 5, 0, 5
INVAR-24, Run: 013, P, 0, 57, 0, 96, 0, 0, 5, 96, 39, 62, 5, 0, 5
INVAR-24, Run: 014, P, 0, 57, 0, 96, 0, 0, 5, 96, 39, 62, 5, 0, 5
INVAR-24, Run: 015, P, 0, 55, 0, 96, 0, 0, 5, 96, 41, 60, 5, 0, 5
INVAR-24, Run: 016, P, 0, 54, 0, 96, 0, 0, 5, 96, 42, 59, 5, 0, 5
INVAR-24, Run: 017, P, 0, 54, 0, 96, 0, 0, 5, 96, 42, 59, 5, 0, 5
INVAR-24, Run: 018, P, 0, 67, 0, 96, 0, 0, 5, 96, 29, 72, 5, 0, 5
INVAR-24, Run: 019, P, 0, 58, 0, 96, 0, 0, 5, 96, 38, 63, 5, 0, 5
INVAR-24, Run: 020, P, 0, 61, 0, 96, 0, 0, 5, 96, 35, 66, 5, 0, 5
INVAR-24, Run: 021, P, 0, 61, 0, 96, 0, 0, 5, 96, 35, 66, 5, 0, 5
INVAR-24, Run: 022, P, 0, 55, 0, 96, 0, 0, 5, 96, 41, 60, 5, 0, 5
INVAR-24, Run: 023, P, 0, 58, 0, 96, 0, 0, 5, 96, 38, 63, 5, 0, 5
INVAR-24, Run: 024, P, 0, 55, 0, 96, 0, 0, 5, 96, 41, 60, 5, 0, 5
INVAR-24, Run: 025, P, 0, 57, 0, 96, 0, 0, 5, 96, 39, 62, 5, 0, 5
INVAR-24, Run: 026, P, 0, 58, 0, 96, 0, 0, 5, 96, 38, 63, 5, 0, 5
INVAR-24, Run: 027, P, 0, 64, 0, 96, 0, 0, 5, 96, 32, 69, 5, 0, 5
INVAR-24, Run: 028, P, 0, 60, 0, 96, 0, 0, 5, 96, 36, 65, 5, 0, 5
INVAR-24, Run: 029, P, 0, 56, 0, 96, 0, 0, 5, 96, 40, 61, 5, 0, 5
INVAR-24, Run: 030, P, 0, 55, 0, 96, 0, 0, 5, 96, 41, 60, 5, 0, 5
INVAR-24, Run: 031, P, 0, 56, 0, 96, 0, 0, 5, 96, 40, 61, 5, 0, 5
INVAR-24, Run: 032, P, 0, 54, 0, 96, 0, 0, 5, 96, 42, 59, 5, 0, 5
INVAR-24, Run: 033, P, 0, 59, 0, 96, 0, 0, 5, 96, 37, 64, 5, 0, 5
INVAR-24, Run: 034, P, 0, 60, 0, 96, 0, 0, 5, 96, 36, 65, 5, 0, 5
INVAR-24, Run: 035, P, 0, 54, 0, 97, 0, 0, 5, 97, 43, 59, 4, 1, 5
INVAR-24, Run: 036, P, 0, 53, 0, 96, 0, 0, 5, 96, 43, 58, 5, 0, 5
INVAR-24, Run: 037, P, 0, 57, 0, 96, 0, 0, 5, 96, 39, 62, 5, 0, 5
INVAR-24, Run: 038, P, 0, 50, 0, 96, 0, 0, 5, 96, 46, 55, 5, 0, 5
INVAR-24, Run: 039, P, 0, 54, 0, 96, 0, 0, 5, 96, 42, 59, 5, 0, 5
INVAR-24, Run: 040, P, 0, 53, 0, 97, 0, 0, 5, 97, 44, 58, 4, 1, 5
INVAR-24, Run: 041, P, 0, 56, 0, 96, 0, 0, 5, 96, 40, 61, 5, 0, 5
INVAR-24, Run: 042, P, 0, 57, 0, 96, 0, 0, 5, 96, 39, 62, 5, 0, 5
INVAR-24, Run: 043, P, 0, 56, 0, 97, 0, 0, 5, 97, 41, 61, 4, 1, 5
INVAR-24, Run: 044, P, 0, 55, 0, 97, 0, 0, 5, 97, 42, 60, 4, 1, 5
INVAR-24, Run: 045, P, 0, 49, 0, 96, 0, 0, 5, 96, 47, 54, 5, 0, 5
INVAR-24, Run: 046, P, 0, 57, 0, 96, 0, 0, 5, 96, 39, 62, 5, 0, 5
INVAR-24, Run: 047, P, 0, 57, 0, 96, 0, 0, 5, 96, 39, 62, 5, 0, 5
INVAR-24, Run: 048, P, 0, 56, 0, 96, 0, 0, 5, 96, 40, 61, 5, 0, 5
INVAR-24, Run: 049, P, 0, 53, 0, 96, 0, 0, 5, 96, 43, 58, 5, 0, 5
INVAR-24, Run: 050, P, 0, 54, 0, 96, 0, 0, 5, 96, 42, 59, 5, 0, 5
