Input Number, Run_Number, Result@ 100, Y, X, V, NEW_REACTION, Reaction1, Reaction2, Reaction3, Reaction4, Reaction5
INVAR-18, Run: 025, F, 0, 1, 0, 1, 54, 54, 2, 81, 29
INVAR-18, Run: 026, F, 0, 2, 0, 2, 54, 54, 1, 66, 43
INVAR-18, Run: 027, F, 0, 0, 5, 3, 54, 53, 3, 43, 62
INVAR-18, Run: 028, F, 0, 1, 0, 1, 54, 54, 2, 95, 15
INVAR-18, Run: 029, F, 0, 1, 0, 1, 54, 54, 2, 70, 40
INVAR-18, Run: 030, F, 0, 1, 0, 1, 54, 54, 2, 68, 42
INVAR-18, Run: 031, F, 0, 2, 0, 2, 54, 54, 1, 71, 38
INVAR-18, Run: 032, F, 0, 1, 0, 1, 54, 54, 2, 69, 41
INVAR-18, Run: 033, P, 0, 0, 61, 0, 55, 55, 0, 30, 19
INVAR-18, Run: 034, F, 0, 0, 16, 3, 55, 54, 0, 56, 37
INVAR-18, Run: 035, P, 0, 0, 46, 0, 54, 54, 3, 36, 29
INVAR-18, Run: 036, P, 0, 0, 37, 0, 54, 54, 3, 30, 44
INVAR-18, Run: 037, F, 0, 1, 0, 1, 54, 54, 2, 73, 37
INVAR-18, Run: 038, F, 0, 1, 0, 1, 54, 54, 2, 65, 45
INVAR-18, Run: 039, F, 0, 1, 0, 1, 53, 53, 5, 105, 6
INVAR-18, Run: 040, F, 0, 1, 0, 1, 54, 54, 2, 60, 50
INVAR-18, Run: 041, P, 0, 0, 15, 0, 54, 54, 3, 61, 35
INVAR-18, Run: 042, F, 0, 1, 0, 1, 54, 54, 2, 60, 50
INVAR-18, Run: 043, F, 0, 1, 0, 1, 54, 54, 2, 66, 44
INVAR-18, Run: 044, P, 0, 0, 32, 0, 54, 54, 3, 33, 46
INVAR-18, Run: 045, F, 0, 0, 7, 3, 55, 54, 0, 11, 91
INVAR-18, Run: 046, F, 0, 1, 0, 4, 54, 53, 2, 44, 65
INVAR-18, Run: 047, P, 0, 0, 58, 0, 54, 54, 3, 29, 24
INVAR-18, Run: 048, F, 0, 0, 6, 3, 55, 54, 0, 42, 61
INVAR-18, Run: 049, P, 0, 0, 90, 0, 55, 55, 0, 6, 14
INVAR-18, Run: 050, F, 0, 1, 0, 1, 54, 54, 2, 65, 45
INVAR-18, Run: 051, F, 0, 1, 0, 1, 54, 54, 2, 95, 15
INVAR-18, Run: 052, F, 0, 2, 0, 2, 54, 54, 1, 69, 40
INVAR-18, Run: 053, F, 0, 1, 0, 1, 54, 54, 2, 73, 37
INVAR-18, Run: 054, F, 0, 1, 0, 1, 54, 54, 2, 83, 27
INVAR-18, Run: 055, P, 0, 0, 17, 0, 54, 54, 3, 58, 36
INVAR-18, Run: 056, P, 0, 0, 51, 0, 55, 55, 0, 30, 29
INVAR-18, Run: 057, F, 0, 1, 0, 1, 54, 54, 2, 74, 36
INVAR-18, Run: 058, F, 0, 0, 17, 3, 55, 54, 0, 16, 76
INVAR-18, Run: 059, F, 0, 1, 0, 1, 54, 54, 2, 68, 42
INVAR-18, Run: 060, F, 0, 1, 0, 1, 54, 54, 2, 75, 35
INVAR-18, Run: 061, F, 0, 1, 0, 1, 53, 53, 5, 75, 36
INVAR-18, Run: 062, F, 0, 1, 0, 1, 54, 54, 2, 71, 39
INVAR-18, Run: 063, P, 0, 0, 28, 0, 54, 54, 3, 51, 32
INVAR-18, Run: 064, P, 0, 0, 84, 0, 55, 55, 0, 7, 19
INVAR-18, Run: 065, P, 0, 0, 11, 0, 54, 54, 3, 44, 56
INVAR-18, Run: 066, F, 0, 1, 0, 1, 54, 54, 2, 75, 35
INVAR-18, Run: 067, F, 0, 2, 0, 2, 53, 53, 4, 83, 27
INVAR-18, Run: 068, F, 0, 1, 0, 1, 54, 54, 2, 97, 13
INVAR-18, Run: 069, F, 0, 0, 6, 3, 55, 54, 0, 49, 54
INVAR-18, Run: 070, P, 0, 0, 12, 0, 54, 54, 3, 59, 40
INVAR-18, Run: 071, F, 0, 0, 37, 3, 55, 54, 0, 18, 54
INVAR-18, Run: 072, P, 0, 0, 21, 0, 54, 54, 3, 38, 52
INVAR-18, Run: 073, F, 0, 0, 24, 3, 54, 53, 3, 18, 68
INVAR-18, Run: 074, P, 0, 0, 58, 0, 55, 55, 0, 27, 25
INVAR-18, Run: 075, F, 0, 1, 0, 1, 54, 54, 2, 65, 45
INVAR-18, Run: 076, F, 0, 0, 6, 3, 54, 53, 3, 56, 48
INVAR-18, Run: 077, P, 0, 0, 29, 0, 54, 54, 3, 42, 40
INVAR-18, Run: 078, F, 0, 1, 0, 1, 54, 54, 2, 102, 8
INVAR-18, Run: 079, P, 0, 0, 40, 0, 54, 54, 3, 11, 60
INVAR-18, Run: 080, P, 0, 0, 48, 0, 55, 55, 0, 36, 26
INVAR-18, Run: 081, P, 0, 0, 44, 0, 54, 54, 3, 13, 54
INVAR-18, Run: 082, P, 0, 0, 4, 0, 54, 54, 3, 55, 52
INVAR-18, Run: 083, P, 0, 0, 8, 0, 54, 54, 3, 32, 71
INVAR-18, Run: 084, F, 0, 1, 0, 1, 54, 54, 2, 57, 53
INVAR-18, Run: 085, P, 0, 0, 25, 0, 54, 54, 3, 45, 41
INVAR-18, Run: 086, F, 0, 0, 28, 3, 55, 54, 0, 8, 73
INVAR-18, Run: 087, F, 0, 1, 0, 1, 54, 54, 2, 64, 46
INVAR-18, Run: 088, P, 0, 0, 30, 0, 54, 54, 3, 37, 44
INVAR-18, Run: 089, F, 0, 1, 0, 1, 54, 54, 2, 95, 15
INVAR-18, Run: 090, P, 0, 0, 9, 0, 54, 54, 3, 60, 42
INVAR-18, Run: 091, P, 0, 0, 34, 0, 53, 53, 6, 41, 37
INVAR-18, Run: 092, F, 0, 0, 24, 3, 55, 54, 0, 19, 66
INVAR-18, Run: 093, P, 0, 0, 16, 0, 54, 54, 3, 27, 68
INVAR-18, Run: 094, F, 0, 1, 0, 1, 54, 54, 2, 87, 23
INVAR-18, Run: 095, F, 0, 1, 0, 1, 53, 53, 5, 101, 10
INVAR-18, Run: 096, F, 0, 0, 13, 3, 54, 53, 3, 21, 76
INVAR-18, Run: 097, F, 0, 1, 0, 1, 54, 54, 2, 86, 24
INVAR-18, Run: 098, P, 0, 0, 44, 0, 53, 53, 6, 31, 37
INVAR-18, Run: 099, F, 0, 1, 0, 1, 54, 54, 2, 74, 36
INVAR-18, Run: 100, F, 0, 2, 0, 2, 54, 54, 1, 77, 32
INVAR-19, Run: 001, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 002, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 003, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 004, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 005, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 006, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 007, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 008, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 009, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 010, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 011, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 012, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 013, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 014, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 015, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 016, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 017, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 018, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 019, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 020, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 021, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 022, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 023, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 024, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 025, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 026, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 027, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 028, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 029, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 030, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 031, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 032, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 033, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 034, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 035, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 036, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 037, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 038, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 039, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 040, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 041, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 042, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 043, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 044, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 045, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 046, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 047, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 048, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 049, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 050, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 051, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 052, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 053, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 054, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 055, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 056, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 057, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 058, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 059, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 060, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 061, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 062, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 063, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 064, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 065, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 066, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 067, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 068, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 069, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 070, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 071, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 072, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 073, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 074, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 075, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 076, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 077, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 078, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 079, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 080, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 081, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 082, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 083, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 084, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 085, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 086, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 087, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 088, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 089, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 090, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 091, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 092, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 093, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 094, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 095, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 096, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 097, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 098, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 099, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 100, P, 0, 2, 0, 0, 11, 0, 0, 11, 0
INVAR-2, Run: 001, P, 0, 1, 0, 0, 19, 22, 2, 38, 5
INVAR-2, Run: 002, P, 0, 1, 0, 0, 19, 22, 2, 35, 8
INVAR-2, Run: 003, F, 0, 2, 0, 1, 19, 22, 1, 29, 13
INVAR-2, Run: 004, P, 0, 1, 0, 0, 19, 22, 2, 32, 11
INVAR-2, Run: 005, P, 0, 1, 0, 0, 19, 22, 2, 33, 10
INVAR-2, Run: 006, F, 0, 2, 0, 1, 19, 22, 1, 23, 19
INVAR-2, Run: 007, F, 0, 0, 22, 2, 20, 22, 0, 4, 16
INVAR-2, Run: 008, F, 0, 0, 13, 2, 20, 22, 0, 1, 28
INVAR-2, Run: 009, F, 0, 0, 13, 2, 20, 22, 0, 6, 23
INVAR-2, Run: 010, F, 0, 0, 7, 2, 19, 21, 3, 10, 26
INVAR-2, Run: 011, F, 0, 2, 0, 1, 19, 22, 1, 32, 10
INVAR-2, Run: 012, P, 0, 1, 0, 0, 19, 22, 2, 35, 8
INVAR-2, Run: 013, F, 0, 2, 0, 1, 19, 22, 1, 29, 13
INVAR-2, Run: 014, F, 0, 0, 3, 2, 19, 21, 3, 6, 34
INVAR-2, Run: 015, F, 0, 0, 2, 2, 20, 22, 0, 18, 22
INVAR-2, Run: 016, F, 0, 0, 17, 2, 19, 21, 3, 8, 18
INVAR-2, Run: 017, P, 0, 1, 0, 0, 19, 22, 2, 35, 8
INVAR-2, Run: 018, P, 0, 1, 0, 0, 19, 22, 2, 40, 3
INVAR-2, Run: 019, F, 0, 0, 7, 2, 20, 22, 0, 9, 26
INVAR-2, Run: 020, F, 0, 0, 1, 2, 19, 21, 3, 8, 34
INVAR-2, Run: 021, F, 0, 2, 0, 1, 19, 22, 1, 40, 2
INVAR-2, Run: 022, F, 0, 0, 0, 2, 19, 21, 3, 8, 35
INVAR-2, Run: 023, P, 0, 1, 0, 0, 19, 22, 2, 34, 9
INVAR-2, Run: 024, P, 0, 1, 0, 0, 19, 22, 2, 33, 10
INVAR-2, Run: 025, F, 0, 2, 0, 1, 19, 22, 1, 35, 7
INVAR-2, Run: 026, F, 0, 0, 2, 2, 20, 22, 0, 2, 38
INVAR-2, Run: 027, P, 0, 1, 0, 0, 19, 22, 2, 38, 5
INVAR-2, Run: 028, F, 0, 0, 4, 2, 20, 22, 0, 14, 24
INVAR-2, Run: 029, P, 0, 1, 0, 0, 19, 22, 2, 24, 19
INVAR-2, Run: 030, P, 0, 1, 0, 0, 19, 22, 2, 30, 13
INVAR-2, Run: 031, F, 0, 0, 4, 2, 20, 22, 0, 13, 25
INVAR-2, Run: 032, F, 0, 0, 1, 2, 20, 22, 0, 3, 38
INVAR-2, Run: 033, P, 0, 1, 0, 0, 19, 22, 2, 39, 4
INVAR-2, Run: 034, F, 0, 1, 0, 3, 19, 21, 2, 33, 9
INVAR-2, Run: 035, P, 0, 1, 0, 0, 19, 22, 2, 38, 5
INVAR-2, Run: 036, F, 0, 2, 0, 1, 18, 21, 4, 36, 7
INVAR-2, Run: 037, P, 0, 1, 0, 0, 19, 22, 2, 18, 25
INVAR-2, Run: 038, P, 0, 1, 0, 0, 19, 22, 2, 31, 12
INVAR-2, Run: 039, F, 0, 2, 0, 1, 19, 22, 1, 33, 9
INVAR-2, Run: 040, F, 0, 0, 9, 2, 18, 20, 6, 10, 25
INVAR-2, Run: 041, F, 0, 2, 0, 1, 19, 22, 1, 29, 13
INVAR-2, Run: 042, P, 0, 1, 0, 0, 19, 22, 2, 35, 8
INVAR-2, Run: 043, P, 0, 1, 0, 0, 19, 22, 2, 31, 12
INVAR-2, Run: 044, F, 0, 0, 18, 2, 20, 22, 0, 6, 18
INVAR-2, Run: 045, F, 0, 2, 0, 1, 19, 22, 1, 30, 12
INVAR-2, Run: 046, P, 0, 1, 0, 0, 19, 22, 2, 28, 15
INVAR-2, Run: 047, P, 0, 1, 0, 0, 19, 22, 2, 16, 27
INVAR-2, Run: 048, F, 0, 0, 9, 2, 20, 22, 0, 6, 27
INVAR-2, Run: 049, F, 0, 0, 13, 2, 19, 21, 3, 8, 22
INVAR-2, Run: 050, P, 0, 1, 0, 0, 19, 22, 2, 32, 11
INVAR-2, Run: 051, P, 0, 1, 0, 0, 19, 22, 2, 29, 14
INVAR-2, Run: 052, F, 0, 0, 5, 2, 19, 21, 3, 12, 26
INVAR-2, Run: 053, F, 0, 0, 30, 2, 19, 21, 3, 7, 6
INVAR-2, Run: 054, P, 0, 1, 0, 0, 19, 22, 2, 35, 8
INVAR-2, Run: 055, F, 0, 0, 3, 2, 19, 21, 3, 19, 21
INVAR-2, Run: 056, P, 0, 1, 0, 0, 19, 22, 2, 35, 8
INVAR-2, Run: 057, P, 0, 1, 0, 0, 19, 22, 2, 35, 8
INVAR-2, Run: 058, F, 0, 0, 1, 2, 19, 21, 3, 13, 29
INVAR-2, Run: 059, F, 0, 0, 0, 2, 19, 21, 3, 5, 38
INVAR-2, Run: 060, F, 0, 2, 0, 1, 18, 21, 4, 30, 13
INVAR-2, Run: 061, P, 0, 1, 0, 0, 19, 22, 2, 27, 16
INVAR-2, Run: 062, F, 0, 2, 0, 1, 19, 22, 1, 38, 4
INVAR-2, Run: 063, F, 0, 0, 4, 2, 20, 22, 0, 12, 26
INVAR-2, Run: 064, P, 0, 1, 0, 0, 19, 22, 2, 32, 11
INVAR-2, Run: 065, F, 0, 0, 3, 2, 20, 22, 0, 6, 33
INVAR-2, Run: 066, P, 0, 1, 0, 0, 19, 22, 2, 22, 21
INVAR-2, Run: 067, P, 0, 1, 0, 0, 19, 22, 2, 33, 10
INVAR-2, Run: 068, P, 0, 1, 0, 0, 19, 22, 2, 41, 2
INVAR-2, Run: 069, F, 0, 0, 0, 2, 20, 22, 0, 20, 22
INVAR-2, Run: 070, P, 0, 1, 0, 0, 19, 22, 2, 38, 5
INVAR-2, Run: 071, F, 0, 0, 7, 2, 20, 22, 0, 14, 21
INVAR-2, Run: 072, F, 0, 0, 0, 2, 18, 20, 6, 3, 41
INVAR-2, Run: 073, P, 0, 1, 0, 0, 19, 22, 2, 30, 13
INVAR-2, Run: 074, F, 0, 1, 0, 3, 19, 21, 2, 22, 20
INVAR-2, Run: 075, P, 0, 1, 0, 0, 19, 22, 2, 27, 16
INVAR-2, Run: 076, P, 0, 1, 0, 0, 19, 22, 2, 34, 9
INVAR-2, Run: 077, F, 0, 0, 13, 2, 20, 22, 0, 9, 20
INVAR-2, Run: 078, P, 0, 1, 0, 0, 19, 22, 2, 36, 7
INVAR-2, Run: 079, P, 0, 1, 0, 0, 18, 21, 5, 34, 10
INVAR-2, Run: 080, P, 0, 1, 0, 0, 19, 22, 2, 23, 20
INVAR-2, Run: 081, F, 0, 0, 3, 2, 19, 21, 3, 8, 32
INVAR-2, Run: 082, F, 0, 2, 0, 1, 19, 22, 1, 36, 6
INVAR-2, Run: 083, F, 0, 2, 0, 1, 19, 22, 1, 37, 5
INVAR-2, Run: 084, P, 0, 1, 0, 0, 19, 22, 2, 34, 9
INVAR-2, Run: 085, F, 0, 2, 0, 1, 19, 22, 1, 35, 7
INVAR-2, Run: 086, P, 0, 1, 0, 0, 19, 22, 2, 34, 9
INVAR-2, Run: 087, P, 0, 1, 0, 0, 19, 22, 2, 33, 10
INVAR-2, Run: 088, P, 0, 1, 0, 0, 19, 22, 2, 29, 14
INVAR-2, Run: 089, P, 0, 1, 0, 0, 19, 22, 2, 33, 10
INVAR-2, Run: 090, P, 0, 1, 0, 0, 19, 22, 2, 36, 7
INVAR-2, Run: 091, P, 0, 1, 0, 0, 19, 22, 2, 39, 4
INVAR-2, Run: 092, F, 0, 2, 0, 1, 19, 22, 1, 22, 20
INVAR-2, Run: 093, P, 0, 1, 0, 0, 19, 22, 2, 34, 9
INVAR-2, Run: 094, P, 0, 1, 0, 0, 19, 22, 2, 36, 7
INVAR-2, Run: 095, F, 0, 1, 0, 3, 18, 20, 5, 24, 19
INVAR-2, Run: 096, F, 0, 2, 0, 1, 19, 22, 1, 19, 23
INVAR-2, Run: 097, F, 0, 0, 8, 2, 20, 22, 0, 2, 32
INVAR-2, Run: 098, P, 0, 1, 0, 0, 19, 22, 2, 29, 14
INVAR-2, Run: 099, F, 0, 0, 0, 2, 20, 22, 0, 4, 38
INVAR-2, Run: 100, F, 0, 1, 0, 3, 19, 21, 2, 18, 24
INVAR-20, Run: 001, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 002, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 003, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 004, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 005, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 006, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 007, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 008, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 009, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 010, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 011, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 012, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 013, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 014, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 015, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 016, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 017, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 018, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 019, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 020, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 021, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 022, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 023, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 024, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 025, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 026, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 027, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 028, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 029, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 030, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 031, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 032, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 033, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 034, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 035, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 036, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 037, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 038, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 039, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 040, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 041, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 042, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 043, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 044, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 045, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 046, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 047, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 048, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 049, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 050, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 051, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 052, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 053, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 054, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 055, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
