Input Number, Run_Number, Result@ 100, V, X, Y
22, Run: 070, F, 1, 0, 1
22, Run: 071, P, 0, 0, 1
22, Run: 072, P, 0, 0, 1
22, Run: 073, P, 0, 0, 1
22, Run: 074, P, 0, 0, 1
22, Run: 075, F, 3, 0, 1
22, Run: 076, F, 3, 0, 1
22, Run: 077, P, 0, 0, 1
22, Run: 078, F, 1, 0, 1
22, Run: 079, F, 1, 0, 1
22, Run: 080, F, 1, 0, 1
22, Run: 081, P, 0, 2, 0
22, Run: 082, F, 1, 0, 1
22, Run: 083, F, 1, 0, 1
22, Run: 084, P, 0, 0, 1
22, Run: 085, F, 1, 0, 1
22, Run: 086, F, 1, 2, 0
22, Run: 087, F, 1, 0, 1
22, Run: 088, F, 1, 0, 1
22, Run: 089, P, 0, 0, 1
22, Run: 090, P, 0, 0, 1
22, Run: 091, F, 2, 0, 1
22, Run: 092, P, 0, 0, 1
22, Run: 093, F, 1, 0, 1
22, Run: 094, P, 0, 0, 1
22, Run: 095, F, 2, 0, 1
22, Run: 096, F, 2, 0, 1
22, Run: 097, F, 3, 0, 1
22, Run: 098, P, 0, 2, 0
22, Run: 099, F, 1, 0, 1
22, Run: 100, P, 0, 0, 1
3, Run: 001, F, 2, 1, 0
3, Run: 002, F, 1, 0, 2
3, Run: 003, F, 1, 0, 2
3, Run: 004, F, 1, 1, 0
3, Run: 005, F, 3, 1, 0
3, Run: 006, F, 1, 1, 0
3, Run: 007, P, 0, 1, 0
3, Run: 008, P, 0, 0, 2
3, Run: 009, P, 0, 0, 2
3, Run: 010, P, 0, 0, 2
3, Run: 011, F, 1, 1, 0
3, Run: 012, F, 1, 1, 0
3, Run: 013, F, 1, 1, 0
3, Run: 014, F, 3, 0, 2
3, Run: 015, P, 0, 1, 0
3, Run: 016, P, 0, 1, 0
3, Run: 017, P, 0, 0, 2
3, Run: 018, P, 0, 1, 0
3, Run: 019, F, 4, 1, 0
3, Run: 020, F, 1, 1, 0
3, Run: 021, P, 0, 1, 0
3, Run: 022, P, 0, 1, 0
3, Run: 023, F, 1, 1, 0
3, Run: 024, P, 0, 1, 0
3, Run: 025, P, 0, 1, 0
3, Run: 026, P, 0, 1, 0
3, Run: 027, P, 0, 1, 0
3, Run: 028, F, 3, 1, 0
3, Run: 029, F, 1, 0, 2
3, Run: 030, P, 0, 1, 0
3, Run: 031, F, 1, 1, 0
3, Run: 032, F, 1, 0, 2
3, Run: 033, P, 0, 1, 0
3, Run: 034, P, 0, 0, 2
3, Run: 035, F, 1, 0, 2
3, Run: 036, F, 3, 0, 2
3, Run: 037, P, 0, 0, 2
3, Run: 038, P, 0, 1, 0
3, Run: 039, P, 0, 0, 2
3, Run: 040, F, 1, 1, 0
3, Run: 041, F, 1, 1, 0
3, Run: 042, F, 1, 1, 0
3, Run: 043, F, 2, 0, 2
3, Run: 044, F, 1, 1, 0
3, Run: 045, P, 0, 1, 0
3, Run: 046, F, 2, 1, 0
3, Run: 047, F, 1, 0, 2
3, Run: 048, F, 1, 0, 2
3, Run: 049, F, 1, 1, 0
3, Run: 050, F, 1, 1, 0
3, Run: 051, F, 1, 1, 0
3, Run: 052, F, 2, 1, 0
3, Run: 053, F, 1, 1, 0
3, Run: 054, P, 0, 0, 2
3, Run: 055, P, 0, 1, 0
3, Run: 056, P, 0, 0, 2
3, Run: 057, P, 0, 1, 0
3, Run: 058, P, 0, 1, 0
3, Run: 059, F, 3, 1, 0
3, Run: 060, F, 3, 0, 2
3, Run: 061, P, 0, 0, 2
3, Run: 062, P, 0, 1, 0
3, Run: 063, F, 1, 1, 0
3, Run: 064, P, 0, 1, 0
3, Run: 065, F, 4, 1, 0
3, Run: 066, F, 1, 1, 0
3, Run: 067, F, 2, 1, 0
3, Run: 068, F, 1, 1, 0
3, Run: 069, P, 0, 0, 2
3, Run: 070, F, 1, 1, 0
3, Run: 071, P, 0, 1, 0
3, Run: 072, P, 0, 1, 0
3, Run: 073, P, 0, 1, 0
3, Run: 074, F, 3, 1, 0
3, Run: 075, F, 4, 1, 0
3, Run: 076, P, 0, 1, 0
3, Run: 077, F, 2, 1, 0
3, Run: 078, P, 0, 1, 0
3, Run: 079, F, 3, 1, 0
3, Run: 080, P, 0, 1, 0
3, Run: 081, F, 1, 1, 0
3, Run: 082, F, 1, 0, 2
3, Run: 083, P, 0, 1, 0
3, Run: 084, P, 0, 0, 2
3, Run: 085, P, 0, 1, 0
3, Run: 086, F, 1, 0, 2
3, Run: 087, P, 0, 1, 0
3, Run: 088, F, 1, 1, 0
3, Run: 089, P, 0, 0, 2
3, Run: 090, F, 1, 0, 2
3, Run: 091, F, 1, 1, 0
3, Run: 092, P, 0, 0, 2
3, Run: 093, F, 1, 0, 2
3, Run: 094, P, 0, 0, 2
3, Run: 095, F, 1, 1, 0
3, Run: 096, F, 5, 1, 0
3, Run: 097, P, 0, 1, 0
3, Run: 098, F, 2, 1, 0
3, Run: 099, F, 1, 1, 0
3, Run: 100, F, 1, 0, 2
4, Run: 001, F, 1, 0, 2
4, Run: 002, P, 0, 0, 2
4, Run: 003, F, 1, 1, 0
4, Run: 004, P, 0, 0, 2
4, Run: 005, P, 0, 1, 0
4, Run: 006, P, 0, 1, 0
4, Run: 007, F, 2, 1, 0
4, Run: 008, F, 3, 1, 0
4, Run: 009, F, 2, 1, 0
4, Run: 010, F, 2, 1, 0
4, Run: 011, P, 0, 1, 0
4, Run: 012, P, 0, 0, 2
4, Run: 013, F, 1, 1, 0
4, Run: 014, F, 1, 1, 0
4, Run: 015, P, 0, 0, 2
4, Run: 016, F, 1, 0, 2
4, Run: 017, P, 0, 1, 0
4, Run: 018, F, 1, 1, 0
4, Run: 019, P, 0, 1, 0
4, Run: 020, F, 2, 1, 0
4, Run: 021, P, 0, 1, 0
4, Run: 022, F, 1, 1, 0
4, Run: 023, F, 2, 0, 2
4, Run: 024, F, 1, 1, 0
4, Run: 025, F, 1, 1, 0
4, Run: 026, P, 0, 1, 0
4, Run: 027, P, 0, 1, 0
4, Run: 028, P, 0, 1, 0
4, Run: 029, F, 2, 1, 0
4, Run: 030, P, 0, 1, 0
4, Run: 031, F, 1, 1, 0
4, Run: 032, F, 3, 1, 0
4, Run: 033, P, 0, 1, 0
4, Run: 034, F, 1, 1, 0
4, Run: 035, P, 0, 0, 2
4, Run: 036, P, 0, 1, 0
4, Run: 037, F, 1, 1, 0
4, Run: 038, F, 2, 1, 0
4, Run: 039, F, 1, 0, 2
4, Run: 040, F, 2, 1, 0
4, Run: 041, P, 0, 1, 0
4, Run: 042, F, 2, 1, 0
4, Run: 043, F, 1, 1, 0
4, Run: 044, F, 1, 0, 2
4, Run: 045, P, 0, 1, 0
4, Run: 046, F, 1, 1, 0
4, Run: 047, F, 1, 1, 0
4, Run: 048, F, 3, 1, 0
4, Run: 049, P, 0, 1, 0
4, Run: 050, P, 0, 1, 0
4, Run: 051, F, 1, 1, 0
4, Run: 052, F, 2, 1, 0
4, Run: 053, F, 2, 1, 0
4, Run: 054, P, 0, 0, 2
4, Run: 055, P, 0, 1, 0
4, Run: 056, F, 1, 1, 0
4, Run: 057, P, 0, 1, 0
4, Run: 058, F, 1, 1, 0
4, Run: 059, P, 0, 0, 2
4, Run: 060, F, 1, 1, 0
4, Run: 061, F, 1, 1, 0
4, Run: 062, F, 1, 1, 0
4, Run: 063, F, 1, 1, 0
4, Run: 064, P, 0, 0, 2
4, Run: 065, F, 1, 1, 0
4, Run: 066, P, 0, 1, 0
4, Run: 067, F, 2, 1, 0
4, Run: 068, P, 0, 0, 2
4, Run: 069, F, 1, 0, 2
4, Run: 070, P, 0, 1, 0
4, Run: 071, P, 0, 1, 0
4, Run: 072, F, 1, 1, 0
4, Run: 073, F, 1, 1, 0
4, Run: 074, F, 2, 1, 0
4, Run: 075, F, 3, 1, 0
4, Run: 076, F, 2, 1, 0
4, Run: 077, P, 0, 1, 0
4, Run: 078, P, 0, 1, 0
4, Run: 079, P, 0, 1, 0
4, Run: 080, F, 1, 1, 0
4, Run: 081, P, 0, 1, 0
4, Run: 082, F, 2, 1, 0
4, Run: 083, P, 0, 0, 2
4, Run: 084, F, 1, 1, 0
4, Run: 085, F, 1, 1, 0
4, Run: 086, F, 1, 1, 0
4, Run: 087, F, 1, 1, 0
4, Run: 088, F, 2, 1, 0
4, Run: 089, F, 2, 1, 0
4, Run: 090, F, 1, 1, 0
4, Run: 091, F, 2, 1, 0
4, Run: 092, P, 0, 1, 0
4, Run: 093, P, 0, 1, 0
4, Run: 094, F, 2, 1, 0
4, Run: 095, F, 1, 1, 0
4, Run: 096, P, 0, 1, 0
4, Run: 097, F, 1, 1, 0
4, Run: 098, F, 1, 1, 0
4, Run: 099, P, 0, 1, 0
4, Run: 100, P, 0, 1, 0
5, Run: 001, F, 2, 1, 0
5, Run: 002, P, 0, 0, 2
5, Run: 003, P, 0, 0, 2
5, Run: 004, P, 0, 0, 2
5, Run: 005, P, 0, 0, 2
5, Run: 006, P, 0, 1, 0
5, Run: 007, P, 0, 0, 2
5, Run: 008, P, 0, 0, 2
5, Run: 009, F, 1, 0, 2
5, Run: 010, F, 1, 0, 2
5, Run: 011, F, 1, 1, 0
5, Run: 012, F, 2, 1, 0
5, Run: 013, F, 2, 1, 0
5, Run: 014, P, 0, 1, 0
5, Run: 015, P, 0, 0, 2
5, Run: 016, P, 0, 1, 0
5, Run: 017, P, 0, 1, 0
5, Run: 018, F, 3, 1, 0
5, Run: 019, F, 1, 1, 0
5, Run: 020, F, 2, 1, 0
5, Run: 021, P, 0, 1, 0
5, Run: 022, F, 3, 1, 0
5, Run: 023, P, 0, 0, 2
5, Run: 024, P, 0, 1, 0
5, Run: 025, P, 0, 0, 2
5, Run: 026, F, 2, 1, 0
5, Run: 027, F, 1, 0, 2
5, Run: 028, F, 1, 1, 0
5, Run: 029, F, 1, 0, 2
5, Run: 030, P, 0, 1, 0
5, Run: 031, P, 0, 0, 2
5, Run: 032, F, 1, 0, 2
5, Run: 033, F, 1, 1, 0
5, Run: 034, F, 1, 0, 2
5, Run: 035, P, 0, 0, 2
5, Run: 036, P, 0, 1, 0
5, Run: 037, P, 0, 0, 2
5, Run: 038, P, 0, 1, 0
5, Run: 039, P, 0, 0, 2
5, Run: 040, P, 0, 0, 2
5, Run: 041, P, 0, 1, 0
5, Run: 042, F, 1, 1, 0
5, Run: 043, P, 0, 1, 0
5, Run: 044, F, 1, 1, 0
5, Run: 045, P, 0, 1, 0
5, Run: 046, P, 0, 0, 2
5, Run: 047, F, 3, 1, 0
5, Run: 048, F, 1, 1, 0
5, Run: 049, P, 0, 1, 0
5, Run: 050, F, 2, 0, 2
5, Run: 051, P, 0, 0, 2
5, Run: 052, F, 1, 0, 2
5, Run: 053, F, 1, 1, 0
5, Run: 054, F, 2, 1, 0
5, Run: 055, F, 1, 1, 0
5, Run: 056, P, 0, 0, 2
5, Run: 057, P, 0, 1, 0
5, Run: 058, P, 0, 1, 0
5, Run: 059, F, 2, 0, 2
5, Run: 060, F, 1, 0, 2
5, Run: 061, P, 0, 1, 0
5, Run: 062, F, 3, 1, 0
5, Run: 063, F, 1, 1, 0
5, Run: 064, P, 0, 1, 0
5, Run: 065, F, 1, 1, 0
5, Run: 066, P, 0, 0, 2
5, Run: 067, F, 4, 1, 0
5, Run: 068, F, 4, 1, 0
5, Run: 069, F, 1, 1, 0
5, Run: 070, P, 0, 0, 2
5, Run: 071, P, 0, 1, 0
5, Run: 072, P, 0, 1, 0
5, Run: 073, P, 0, 1, 0
5, Run: 074, P, 0, 1, 0
5, Run: 075, P, 0, 1, 0
5, Run: 076, P, 0, 0, 2
5, Run: 077, F, 2, 0, 2
5, Run: 078, F, 1, 1, 0
5, Run: 079, F, 1, 1, 0
5, Run: 080, P, 0, 1, 0
5, Run: 081, P, 0, 1, 0
5, Run: 082, F, 1, 1, 0
5, Run: 083, P, 0, 0, 2
5, Run: 084, F, 2, 1, 0
5, Run: 085, P, 0, 0, 2
5, Run: 086, P, 0, 0, 2
5, Run: 087, P, 0, 1, 0
5, Run: 088, F, 1, 0, 2
5, Run: 089, P, 0, 0, 2
5, Run: 090, F, 1, 1, 0
5, Run: 091, F, 1, 1, 0
5, Run: 092, P, 0, 1, 0
5, Run: 093, F, 2, 1, 0
5, Run: 094, F, 1, 1, 0
5, Run: 095, F, 1, 1, 0
5, Run: 096, F, 1, 1, 0
5, Run: 097, F, 1, 0, 2
5, Run: 098, F, 1, 1, 0
5, Run: 099, P, 0, 1, 0
5, Run: 100, F, 2, 1, 0
6, Run: 001, P, 0, 2, 0
6, Run: 002, P, 0, 2, 0
6, Run: 003, P, 0, 0, 1
6, Run: 004, F, 1, 0, 1
6, Run: 005, F, 2, 0, 1
6, Run: 006, F, 1, 0, 1
6, Run: 007, P, 0, 2, 0
6, Run: 008, P, 0, 2, 0
6, Run: 009, F, 3, 0, 1
6, Run: 010, P, 0, 0, 1
6, Run: 011, P, 0, 0, 1
6, Run: 012, F, 1, 0, 1
6, Run: 013, P, 0, 0, 1
6, Run: 014, P, 0, 2, 0
6, Run: 015, F, 1, 0, 1
6, Run: 016, F, 2, 0, 1
6, Run: 017, F, 2, 0, 1
6, Run: 018, P, 0, 0, 1
6, Run: 019, F, 1, 0, 1
6, Run: 020, P, 0, 2, 0
6, Run: 021, F, 2, 0, 1
6, Run: 022, P, 0, 2, 0
6, Run: 023, F, 1, 2, 0
6, Run: 024, P, 0, 0, 1
6, Run: 025, F, 1, 0, 1
6, Run: 026, P, 0, 2, 0
6, Run: 027, P, 0, 2, 0
6, Run: 028, F, 1, 0, 1
6, Run: 029, F, 1, 0, 1
6, Run: 030, F, 3, 0, 1
6, Run: 031, P, 0, 0, 1
6, Run: 032, F, 1, 0, 1
6, Run: 033, F, 1, 2, 0
6, Run: 034, F, 2, 0, 1
6, Run: 035, P, 0, 2, 0
6, Run: 036, P, 0, 0, 1
6, Run: 037, P, 0, 2, 0
6, Run: 038, F, 1, 0, 1
6, Run: 039, P, 0, 0, 1
6, Run: 040, F, 1, 0, 1
6, Run: 041, P, 0, 2, 0
6, Run: 042, P, 0, 2, 0
6, Run: 043, F, 1, 0, 1
6, Run: 044, F, 1, 0, 1
6, Run: 045, F, 2, 0, 1
6, Run: 046, F, 1, 0, 1
6, Run: 047, F, 1, 0, 1
6, Run: 048, P, 0, 2, 0
6, Run: 049, F, 1, 0, 1
6, Run: 050, P, 0, 2, 0
6, Run: 051, P, 0, 2, 0
6, Run: 052, P, 0, 0, 1
6, Run: 053, P, 0, 0, 1
6, Run: 054, P, 0, 2, 0
6, Run: 055, F, 1, 0, 1
6, Run: 056, F, 1, 0, 1
6, Run: 057, P, 0, 0, 1
6, Run: 058, F, 3, 0, 1
6, Run: 059, F, 1, 0, 1
6, Run: 060, F, 1, 2, 0
6, Run: 061, P, 0, 0, 1
6, Run: 062, F, 1, 0, 1
6, Run: 063, F, 2, 2, 0
6, Run: 064, P, 0, 2, 0
6, Run: 065, F, 1, 0, 1
6, Run: 066, F, 1, 0, 1
6, Run: 067, F, 1, 0, 1
6, Run: 068, P, 0, 0, 1
6, Run: 069, F, 1, 0, 1
6, Run: 070, P, 0, 0, 1
6, Run: 071, P, 0, 0, 1
6, Run: 072, P, 0, 0, 1
6, Run: 073, P, 0, 0, 1
6, Run: 074, P, 0, 2, 0
6, Run: 075, P, 0, 0, 1
6, Run: 076, P, 0, 2, 0
6, Run: 077, P, 0, 2, 0
6, Run: 078, P, 0, 2, 0
6, Run: 079, F, 2, 2, 0
6, Run: 080, F, 1, 2, 0
6, Run: 081, F, 1, 0, 1
6, Run: 082, P, 0, 0, 1
6, Run: 083, F, 2, 0, 1
6, Run: 084, F, 1, 2, 0
6, Run: 085, F, 3, 0, 1
6, Run: 086, F, 2, 0, 1
6, Run: 087, F, 1, 2, 0
6, Run: 088, P, 0, 2, 0
6, Run: 089, F, 2, 0, 1
6, Run: 090, F, 2, 0, 1
6, Run: 091, P, 0, 2, 0
6, Run: 092, F, 1, 0, 1
6, Run: 093, F, 2, 2, 0
6, Run: 094, P, 0, 2, 0
6, Run: 095, F, 1, 0, 1
6, Run: 096, P, 0, 2, 0
6, Run: 097, P, 0, 0, 1
6, Run: 098, P, 0, 0, 1
6, Run: 099, F, 2, 0, 1
6, Run: 100, F, 2, 0, 1
7, Run: 001, F, 1, 1, 0
7, Run: 002, F, 1, 1, 0
7, Run: 003, P, 0, 1, 0
7, Run: 004, F, 1, 1, 0
7, Run: 005, F, 2, 1, 0
7, Run: 006, F, 1, 1, 0
7, Run: 007, F, 2, 1, 0
7, Run: 008, F, 1, 1, 0
7, Run: 009, F, 3, 1, 0
7, Run: 010, P, 0, 0, 2
7, Run: 011, F, 1, 1, 0
7, Run: 012, P, 0, 0, 2
7, Run: 013, F, 2, 0, 2
7, Run: 014, F, 2, 1, 0
7, Run: 015, P, 0, 1, 0
7, Run: 016, F, 1, 1, 0
7, Run: 017, P, 0, 0, 2
7, Run: 018, F, 3, 1, 0
7, Run: 019, P, 0, 1, 0
7, Run: 020, F, 1, 0, 2
7, Run: 021, P, 0, 0, 2
7, Run: 022, F, 1, 1, 0
7, Run: 023, F, 1, 1, 0
7, Run: 024, P, 0, 0, 2
7, Run: 025, F, 1, 1, 0
7, Run: 026, P, 0, 1, 0
7, Run: 027, F, 1, 1, 0
7, Run: 028, F, 2, 1, 0
7, Run: 029, F, 2, 1, 0
7, Run: 030, F, 3, 1, 0
7, Run: 031, P, 0, 1, 0
7, Run: 032, P, 0, 0, 2
7, Run: 033, F, 1, 0, 2
7, Run: 034, P, 0, 1, 0
7, Run: 035, P, 0, 1, 0
7, Run: 036, F, 1, 1, 0
7, Run: 037, F, 4, 1, 0
7, Run: 038, F, 1, 1, 0
7, Run: 039, P, 0, 1, 0
7, Run: 040, F, 1, 0, 2
7, Run: 041, F, 3, 1, 0
7, Run: 042, F, 1, 1, 0
7, Run: 043, P, 0, 0, 2
7, Run: 044, F, 2, 1, 0
7, Run: 045, F, 1, 1, 0
7, Run: 046, F, 3, 1, 0
7, Run: 047, P, 0, 0, 2
7, Run: 048, F, 2, 1, 0
7, Run: 049, F, 2, 1, 0
7, Run: 050, F, 1, 0, 2
7, Run: 051, F, 2, 1, 0
7, Run: 052, F, 1, 0, 2
7, Run: 053, F, 3, 1, 0
7, Run: 054, P, 0, 1, 0
7, Run: 055, P, 0, 0, 2
7, Run: 056, P, 0, 1, 0
7, Run: 057, P, 0, 1, 0
7, Run: 058, P, 0, 0, 2
7, Run: 059, F, 3, 1, 0
7, Run: 060, P, 0, 0, 2
7, Run: 061, P, 0, 1, 0
7, Run: 062, F, 2, 1, 0
7, Run: 063, F, 2, 1, 0
7, Run: 064, P, 0, 0, 2
7, Run: 065, F, 1, 0, 2
7, Run: 066, P, 0, 0, 2
7, Run: 067, P, 0, 0, 2
7, Run: 068, P, 0, 0, 2
7, Run: 069, F, 2, 1, 0
7, Run: 070, P, 0, 1, 0
7, Run: 071, F, 5, 1, 0
7, Run: 072, F, 3, 1, 0
7, Run: 073, F, 1, 1, 0
7, Run: 074, F, 2, 1, 0
7, Run: 075, F, 1, 1, 0
7, Run: 076, P, 0, 0, 2
7, Run: 077, F, 1, 1, 0
7, Run: 078, P, 0, 1, 0
7, Run: 079, P, 0, 0, 2
7, Run: 080, P, 0, 0, 2
7, Run: 081, F, 1, 1, 0
7, Run: 082, P, 0, 1, 0
7, Run: 083, F, 1, 1, 0
7, Run: 084, F, 1, 1, 0
7, Run: 085, P, 0, 0, 2
7, Run: 086, F, 1, 1, 0
7, Run: 087, P, 0, 0, 2
7, Run: 088, P, 0, 0, 2
7, Run: 089, P, 0, 1, 0
7, Run: 090, P, 0, 1, 0
7, Run: 091, F, 2, 1, 0
7, Run: 092, F, 2, 1, 0
7, Run: 093, P, 0, 0, 2
7, Run: 094, F, 1, 1, 0
7, Run: 095, P, 0, 1, 0
7, Run: 096, P, 0, 1, 0
7, Run: 097, P, 0, 0, 2
7, Run: 098, F, 2, 0, 2
7, Run: 099, F, 1, 1, 0
7, Run: 100, P, 0, 0, 2
8, Run: 001, P, 0, 1, 0
8, Run: 002, F, 1, 1, 0
8, Run: 003, P, 0, 1, 0
8, Run: 004, F, 1, 1, 0
8, Run: 005, F, 1, 1, 0
8, Run: 006, P, 0, 1, 0
8, Run: 007, P, 0, 1, 0
8, Run: 008, F, 1, 1, 0
8, Run: 009, F, 1, 0, 2
8, Run: 010, P, 0, 1, 0
8, Run: 011, F, 1, 1, 0
8, Run: 012, P, 0, 0, 2
8, Run: 013, F, 1, 1, 0
8, Run: 014, F, 1, 1, 0
8, Run: 015, F, 1, 0, 2
8, Run: 016, P, 0, 1, 0
8, Run: 017, F, 1, 1, 0
8, Run: 018, P, 0, 1, 0
8, Run: 019, F, 2, 1, 0
8, Run: 020, F, 1, 1, 0
8, Run: 021, P, 0, 0, 2
8, Run: 022, P, 0, 1, 0
8, Run: 023, P, 0, 0, 2
8, Run: 024, P, 0, 0, 2
8, Run: 025, F, 2, 1, 0
8, Run: 026, F, 1, 0, 2
8, Run: 027, F, 2, 1, 0
8, Run: 028, F, 3, 1, 0
8, Run: 029, P, 0, 0, 2
8, Run: 030, P, 0, 1, 0
8, Run: 031, F, 2, 1, 0
8, Run: 032, P, 0, 1, 0
8, Run: 033, F, 1, 1, 0
8, Run: 034, F, 2, 1, 0
8, Run: 035, F, 3, 1, 0
8, Run: 036, P, 0, 0, 2
8, Run: 037, F, 1, 1, 0
8, Run: 038, F, 1, 1, 0
8, Run: 039, P, 0, 1, 0
8, Run: 040, P, 0, 1, 0
8, Run: 041, P, 0, 1, 0
8, Run: 042, F, 1, 1, 0
8, Run: 043, F, 1, 1, 0
8, Run: 044, P, 0, 1, 0
8, Run: 045, F, 1, 1, 0
8, Run: 046, F, 1, 1, 0
8, Run: 047, P, 0, 1, 0
8, Run: 048, P, 0, 0, 2
8, Run: 049, F, 1, 1, 0
8, Run: 050, P, 0, 0, 2
8, Run: 051, P, 0, 1, 0
8, Run: 052, F, 1, 1, 0
8, Run: 053, F, 1, 1, 0
8, Run: 054, F, 2, 1, 0
8, Run: 055, P, 0, 0, 2
8, Run: 056, P, 0, 1, 0
8, Run: 057, F, 2, 1, 0
8, Run: 058, P, 0, 1, 0
8, Run: 059, P, 0, 1, 0
8, Run: 060, F, 1, 1, 0
8, Run: 061, P, 0, 1, 0
8, Run: 062, P, 0, 1, 0
8, Run: 063, P, 0, 1, 0
8, Run: 064, P, 0, 1, 0
8, Run: 065, F, 1, 1, 0
8, Run: 066, F, 1, 1, 0
8, Run: 067, F, 1, 1, 0
8, Run: 068, F, 1, 1, 0
8, Run: 069, P, 0, 1, 0
8, Run: 070, F, 1, 1, 0
8, Run: 071, P, 0, 1, 0
8, Run: 072, P, 0, 0, 2
8, Run: 073, P, 0, 1, 0
8, Run: 074, F, 2, 0, 2
8, Run: 075, P, 0, 1, 0
8, Run: 076, P, 0, 0, 2
8, Run: 077, F, 1, 0, 2
8, Run: 078, P, 0, 0, 2
8, Run: 079, F, 1, 1, 0
8, Run: 080, F, 3, 0, 2
8, Run: 081, P, 0, 0, 2
8, Run: 082, F, 1, 0, 2
8, Run: 083, P, 0, 0, 2
8, Run: 084, F, 2, 1, 0
8, Run: 085, F, 1, 1, 0
8, Run: 086, P, 0, 0, 2
8, Run: 087, F, 2, 1, 0
8, Run: 088, P, 0, 1, 0
8, Run: 089, P, 0, 1, 0
8, Run: 090, F, 1, 0, 2
8, Run: 091, F, 1, 1, 0
8, Run: 092, P, 0, 1, 0
8, Run: 093, P, 0, 1, 0
8, Run: 094, P, 0, 0, 2
8, Run: 095, F, 1, 1, 0
8, Run: 096, P, 0, 1, 0
8, Run: 097, P, 0, 1, 0
8, Run: 098, F, 1, 1, 0
8, Run: 099, F, 1, 0, 2
8, Run: 100, F, 2, 1, 0
9, Run: 001, F, 1, 0, 1
9, Run: 002, P, 0, 0, 1
9, Run: 003, F, 1, 0, 1
9, Run: 004, F, 1, 0, 1
9, Run: 005, F, 2, 0, 1
9, Run: 006, F, 2, 0, 1
9, Run: 007, P, 0, 0, 1
9, Run: 008, F, 1, 2, 0
9, Run: 009, P, 0, 2, 0
9, Run: 010, P, 0, 2, 0
9, Run: 011, F, 1, 0, 1
9, Run: 012, F, 1, 0, 1
9, Run: 013, P, 0, 2, 0
9, Run: 014, F, 1, 0, 1
9, Run: 015, F, 1, 0, 1
9, Run: 016, P, 0, 0, 1
9, Run: 017, P, 0, 0, 1
9, Run: 018, P, 0, 0, 1
9, Run: 019, F, 2, 0, 1
9, Run: 020, F, 1, 0, 1
9, Run: 021, P, 0, 2, 0
9, Run: 022, P, 0, 0, 1
9, Run: 023, P, 0, 2, 0
9, Run: 024, F, 1, 0, 1
9, Run: 025, P, 0, 0, 1
9, Run: 026, F, 1, 0, 1
9, Run: 027, F, 1, 0, 1
9, Run: 028, P, 0, 0, 1
9, Run: 029, F, 1, 0, 1
9, Run: 030, F, 3, 0, 1
9, Run: 031, F, 2, 2, 0
9, Run: 032, F, 4, 0, 1
9, Run: 033, P, 0, 0, 1
9, Run: 034, P, 0, 2, 0
9, Run: 035, F, 1, 0, 1
9, Run: 036, P, 0, 2, 0
9, Run: 037, P, 0, 2, 0
9, Run: 038, P, 0, 2, 0
9, Run: 039, P, 0, 2, 0
9, Run: 040, P, 0, 2, 0
9, Run: 041, P, 0, 2, 0
9, Run: 042, P, 0, 2, 0
9, Run: 043, P, 0, 0, 1
9, Run: 044, P, 0, 0, 1
9, Run: 045, P, 0, 2, 0
9, Run: 046, F, 2, 0, 1
9, Run: 047, P, 0, 0, 1
9, Run: 048, F, 2, 0, 1
9, Run: 049, F, 2, 0, 1
9, Run: 050, F, 2, 0, 1
9, Run: 051, F, 1, 0, 1
9, Run: 052, P, 0, 0, 1
9, Run: 053, F, 1, 0, 1
9, Run: 054, P, 0, 0, 1
9, Run: 055, F, 1, 0, 1
9, Run: 056, P, 0, 0, 1
9, Run: 057, F, 1, 0, 1
9, Run: 058, F, 1, 2, 0
9, Run: 059, F, 2, 0, 1
9, Run: 060, P, 0, 2, 0
9, Run: 061, P, 0, 0, 1
9, Run: 062, F, 1, 0, 1
9, Run: 063, F, 1, 0, 1
9, Run: 064, F, 1, 0, 1
9, Run: 065, P, 0, 0, 1
9, Run: 066, P, 0, 2, 0
9, Run: 067, F, 2, 0, 1
9, Run: 068, F, 2, 0, 1
9, Run: 069, F, 1, 0, 1
9, Run: 070, F, 1, 0, 1
9, Run: 071, F, 2, 0, 1
9, Run: 072, F, 1, 0, 1
9, Run: 073, F, 1, 0, 1
9, Run: 074, P, 0, 0, 1
9, Run: 075, F, 3, 0, 1
9, Run: 076, F, 2, 0, 1
9, Run: 077, P, 0, 0, 1
9, Run: 078, F, 1, 0, 1
9, Run: 079, P, 0, 0, 1
9, Run: 080, F, 2, 0, 1
9, Run: 081, F, 1, 0, 1
9, Run: 082, F, 1, 2, 0
9, Run: 083, P, 0, 0, 1
9, Run: 084, P, 0, 0, 1
9, Run: 085, F, 2, 0, 1
9, Run: 086, F, 1, 2, 0
9, Run: 087, F, 1, 0, 1
9, Run: 088, F, 3, 0, 1
9, Run: 089, P, 0, 0, 1
9, Run: 090, P, 0, 2, 0
9, Run: 091, P, 0, 0, 1
9, Run: 092, F, 1, 0, 1
9, Run: 093, F, 2, 0, 1
9, Run: 094, P, 0, 2, 0
9, Run: 095, F, 2, 0, 1
9, Run: 096, F, 2, 0, 1
9, Run: 097, F, 2, 0, 1
9, Run: 098, P, 0, 0, 1
9, Run: 099, F, 3, 0, 1
9, Run: 100, F, 1, 0, 1
