Input Number, Run_Number, Result@ 100, X, Y, V, Reaction1, Reaction2, Reaction3, Reaction4, Reaction5
INVAR-12, Run: 058, F, 0, 1, 0, 43, 66, 1, 26, 41
INVAR-12, Run: 059, F, 0, 1, 0, 43, 66, 1, 18, 49
INVAR-12, Run: 060, F, 0, 1, 0, 42, 65, 4, 21, 48
INVAR-12, Run: 061, F, 0, 1, 0, 43, 66, 1, 24, 43
INVAR-12, Run: 062, F, 0, 1, 0, 43, 66, 1, 8, 59
INVAR-12, Run: 063, F, 0, 1, 0, 42, 65, 4, 27, 42
INVAR-12, Run: 064, F, 0, 1, 0, 42, 65, 4, 9, 60
INVAR-12, Run: 065, F, 0, 1, 0, 43, 66, 1, 7, 60
INVAR-12, Run: 066, F, 0, 1, 0, 42, 65, 4, 27, 42
INVAR-12, Run: 067, F, 0, 1, 0, 42, 65, 4, 29, 40
INVAR-12, Run: 068, F, 0, 1, 0, 43, 66, 1, 16, 51
INVAR-12, Run: 069, F, 2, 0, 0, 42, 66, 2, 56, 12
INVAR-12, Run: 070, F, 0, 1, 0, 43, 66, 1, 13, 54
INVAR-12, Run: 071, F, 0, 1, 0, 42, 65, 4, 7, 62
INVAR-12, Run: 072, F, 0, 1, 0, 43, 66, 1, 10, 57
INVAR-12, Run: 073, F, 2, 0, 0, 42, 66, 2, 42, 26
INVAR-12, Run: 074, F, 0, 1, 0, 43, 66, 1, 30, 37
INVAR-12, Run: 075, F, 0, 1, 0, 42, 65, 4, 16, 53
INVAR-12, Run: 076, F, 0, 1, 0, 43, 66, 1, 11, 56
INVAR-12, Run: 077, F, 0, 1, 0, 42, 65, 4, 37, 32
INVAR-12, Run: 078, F, 0, 1, 0, 42, 65, 4, 23, 46
INVAR-12, Run: 079, F, 0, 1, 0, 43, 66, 1, 22, 45
INVAR-12, Run: 080, F, 2, 0, 0, 42, 66, 2, 60, 8
INVAR-12, Run: 081, F, 2, 0, 0, 42, 66, 2, 56, 12
INVAR-12, Run: 082, F, 0, 1, 0, 42, 65, 4, 21, 48
INVAR-12, Run: 083, F, 2, 0, 0, 42, 66, 2, 51, 17
INVAR-12, Run: 084, F, 0, 1, 0, 43, 66, 1, 35, 32
INVAR-12, Run: 085, F, 0, 1, 0, 42, 65, 4, 13, 56
INVAR-12, Run: 086, F, 2, 0, 0, 42, 66, 2, 30, 38
INVAR-12, Run: 087, F, 0, 1, 0, 43, 66, 1, 21, 46
INVAR-12, Run: 088, F, 2, 0, 0, 42, 66, 2, 62, 6
INVAR-12, Run: 089, F, 2, 0, 0, 42, 66, 2, 57, 11
INVAR-12, Run: 090, F, 2, 0, 0, 42, 66, 2, 55, 13
INVAR-12, Run: 091, F, 0, 1, 0, 43, 66, 1, 27, 40
INVAR-12, Run: 092, F, 0, 1, 0, 43, 66, 1, 24, 43
INVAR-12, Run: 093, F, 0, 1, 0, 42, 65, 4, 20, 49
INVAR-12, Run: 094, F, 2, 0, 0, 42, 66, 2, 52, 16
INVAR-12, Run: 095, F, 0, 1, 0, 43, 66, 1, 4, 63
INVAR-12, Run: 096, F, 0, 1, 0, 42, 65, 4, 12, 57
INVAR-12, Run: 097, F, 0, 1, 0, 41, 64, 7, 11, 60
INVAR-12, Run: 098, F, 0, 1, 0, 43, 66, 1, 4, 63
INVAR-12, Run: 099, F, 0, 1, 0, 42, 65, 4, 18, 51
INVAR-12, Run: 100, F, 0, 1, 0, 43, 66, 1, 16, 51
INVAR-13, Run: 001, F, 0, 1, 0, 1, 5, 2, 1, 6
INVAR-13, Run: 002, F, 2, 0, 0, 1, 6, 0, 5, 1
INVAR-13, Run: 003, F, 2, 0, 0, 1, 6, 0, 6, 0
INVAR-13, Run: 004, F, 0, 1, 0, 1, 5, 2, 2, 5
INVAR-13, Run: 005, F, 2, 0, 0, 1, 6, 0, 5, 1
INVAR-13, Run: 006, F, 0, 1, 0, 1, 5, 2, 1, 6
INVAR-13, Run: 007, F, 0, 1, 0, 1, 5, 2, 1, 6
INVAR-13, Run: 008, F, 0, 1, 0, 1, 5, 2, 3, 4
INVAR-13, Run: 009, F, 0, 1, 0, 1, 5, 2, 2, 5
INVAR-13, Run: 010, F, 2, 0, 0, 1, 6, 0, 6, 0
INVAR-13, Run: 011, F, 0, 1, 0, 1, 5, 2, 1, 6
INVAR-13, Run: 012, F, 0, 1, 0, 1, 5, 2, 2, 5
INVAR-13, Run: 013, F, 2, 0, 0, 1, 6, 0, 6, 0
INVAR-13, Run: 014, F, 2, 0, 0, 1, 6, 0, 4, 2
INVAR-13, Run: 015, F, 0, 1, 0, 1, 5, 2, 0, 7
INVAR-13, Run: 016, F, 2, 0, 0, 1, 6, 0, 5, 1
INVAR-13, Run: 017, F, 0, 1, 0, 1, 5, 2, 0, 7
INVAR-13, Run: 018, F, 0, 1, 0, 1, 5, 2, 3, 4
INVAR-13, Run: 019, F, 2, 0, 0, 1, 6, 0, 3, 3
INVAR-13, Run: 020, F, 0, 1, 0, 1, 5, 2, 1, 6
INVAR-13, Run: 021, F, 0, 1, 0, 1, 5, 2, 4, 3
INVAR-13, Run: 022, F, 0, 1, 0, 1, 5, 2, 2, 5
INVAR-13, Run: 023, F, 0, 1, 0, 1, 5, 2, 3, 4
INVAR-13, Run: 024, F, 0, 1, 0, 1, 5, 2, 1, 6
INVAR-13, Run: 025, F, 0, 1, 0, 1, 5, 2, 1, 6
INVAR-13, Run: 026, F, 0, 1, 0, 1, 5, 2, 1, 6
INVAR-13, Run: 027, F, 2, 0, 0, 1, 6, 0, 2, 4
INVAR-13, Run: 028, F, 2, 0, 0, 1, 6, 0, 3, 3
INVAR-13, Run: 029, F, 0, 1, 0, 1, 5, 2, 2, 5
INVAR-13, Run: 030, F, 0, 1, 0, 1, 5, 2, 1, 6
INVAR-13, Run: 031, F, 2, 0, 0, 1, 6, 0, 4, 2
INVAR-13, Run: 032, F, 2, 0, 0, 1, 6, 0, 5, 1
INVAR-13, Run: 033, F, 0, 1, 0, 1, 5, 2, 0, 7
INVAR-13, Run: 034, F, 2, 0, 0, 1, 6, 0, 6, 0
INVAR-13, Run: 035, F, 0, 1, 0, 1, 5, 2, 3, 4
INVAR-13, Run: 036, F, 0, 1, 0, 1, 5, 2, 2, 5
INVAR-13, Run: 037, F, 0, 1, 0, 1, 5, 2, 3, 4
INVAR-13, Run: 038, F, 2, 0, 0, 1, 6, 0, 6, 0
INVAR-13, Run: 039, F, 0, 1, 0, 1, 5, 2, 2, 5
INVAR-13, Run: 040, F, 0, 1, 0, 1, 5, 2, 0, 7
INVAR-13, Run: 041, F, 0, 1, 0, 1, 5, 2, 1, 6
INVAR-13, Run: 042, F, 0, 1, 0, 1, 5, 2, 0, 7
INVAR-13, Run: 043, F, 0, 1, 0, 1, 5, 2, 1, 6
INVAR-13, Run: 044, F, 0, 1, 0, 1, 5, 2, 1, 6
INVAR-13, Run: 045, F, 0, 1, 0, 1, 5, 2, 4, 3
INVAR-13, Run: 046, F, 2, 0, 0, 1, 6, 0, 3, 3
INVAR-13, Run: 047, F, 0, 1, 0, 1, 5, 2, 2, 5
INVAR-13, Run: 048, F, 0, 1, 0, 1, 5, 2, 1, 6
INVAR-13, Run: 049, F, 0, 1, 0, 1, 5, 2, 1, 6
INVAR-13, Run: 050, F, 2, 0, 0, 1, 6, 0, 5, 1
INVAR-13, Run: 051, F, 0, 1, 0, 1, 5, 2, 1, 6
INVAR-13, Run: 052, F, 0, 1, 0, 1, 5, 2, 2, 5
INVAR-13, Run: 053, P, 2, 0, 0, 0, 5, 3, 8, 0
INVAR-13, Run: 054, F, 2, 0, 0, 1, 6, 0, 6, 0
INVAR-13, Run: 055, F, 2, 0, 0, 1, 6, 0, 4, 2
INVAR-13, Run: 056, F, 2, 0, 0, 1, 6, 0, 5, 1
INVAR-13, Run: 057, F, 0, 1, 0, 1, 5, 2, 2, 5
INVAR-13, Run: 058, F, 2, 0, 0, 1, 6, 0, 6, 0
INVAR-13, Run: 059, F, 0, 1, 0, 1, 5, 2, 2, 5
INVAR-13, Run: 060, P, 2, 0, 0, 0, 5, 3, 8, 0
INVAR-13, Run: 061, F, 0, 1, 0, 1, 5, 2, 0, 7
INVAR-13, Run: 062, F, 2, 0, 0, 1, 6, 0, 4, 2
INVAR-13, Run: 063, F, 0, 1, 0, 1, 5, 2, 1, 6
INVAR-13, Run: 064, F, 2, 0, 0, 1, 6, 0, 5, 1
INVAR-13, Run: 065, F, 0, 1, 0, 1, 5, 2, 4, 3
INVAR-13, Run: 066, F, 0, 1, 0, 1, 5, 2, 0, 7
INVAR-13, Run: 067, F, 0, 1, 0, 1, 5, 2, 1, 6
INVAR-13, Run: 068, F, 2, 0, 0, 1, 6, 0, 1, 5
INVAR-13, Run: 069, F, 0, 1, 0, 1, 5, 2, 2, 5
INVAR-13, Run: 070, F, 0, 1, 0, 1, 5, 2, 4, 3
INVAR-13, Run: 071, F, 0, 1, 0, 1, 5, 2, 1, 6
INVAR-13, Run: 072, F, 0, 1, 0, 1, 5, 2, 0, 7
INVAR-13, Run: 073, F, 2, 0, 0, 1, 6, 0, 3, 3
INVAR-13, Run: 074, F, 0, 1, 0, 1, 5, 2, 2, 5
INVAR-13, Run: 075, F, 0, 1, 0, 1, 5, 2, 0, 7
INVAR-13, Run: 076, F, 0, 1, 0, 1, 5, 2, 4, 3
INVAR-13, Run: 077, P, 2, 0, 0, 0, 5, 3, 7, 1
INVAR-13, Run: 078, F, 2, 0, 0, 1, 6, 0, 6, 0
INVAR-13, Run: 079, F, 2, 0, 0, 1, 6, 0, 6, 0
INVAR-13, Run: 080, F, 0, 1, 0, 1, 5, 2, 0, 7
INVAR-13, Run: 081, P, 0, 1, 0, 0, 4, 5, 2, 7
INVAR-13, Run: 082, F, 0, 1, 0, 1, 5, 2, 0, 7
INVAR-13, Run: 083, F, 0, 1, 0, 1, 5, 2, 1, 6
INVAR-13, Run: 084, F, 0, 1, 0, 1, 5, 2, 1, 6
INVAR-13, Run: 085, F, 2, 0, 0, 1, 6, 0, 5, 1
INVAR-13, Run: 086, F, 2, 0, 0, 1, 6, 0, 5, 1
INVAR-13, Run: 087, F, 2, 0, 0, 1, 6, 0, 4, 2
INVAR-13, Run: 088, F, 2, 0, 0, 1, 6, 0, 4, 2
INVAR-13, Run: 089, F, 0, 1, 0, 1, 5, 2, 0, 7
INVAR-13, Run: 090, F, 2, 0, 0, 1, 6, 0, 4, 2
INVAR-13, Run: 091, F, 0, 1, 0, 1, 5, 2, 4, 3
INVAR-13, Run: 092, F, 0, 1, 0, 1, 5, 2, 3, 4
INVAR-13, Run: 093, F, 0, 1, 0, 1, 5, 2, 1, 6
INVAR-13, Run: 094, F, 0, 1, 0, 1, 5, 2, 3, 4
INVAR-13, Run: 095, F, 0, 1, 0, 1, 5, 2, 1, 6
INVAR-13, Run: 096, F, 2, 0, 0, 1, 6, 0, 6, 0
INVAR-13, Run: 097, F, 0, 1, 0, 1, 5, 2, 0, 7
INVAR-13, Run: 098, F, 2, 0, 0, 1, 6, 0, 5, 1
INVAR-13, Run: 099, F, 2, 0, 0, 1, 6, 0, 5, 1
INVAR-13, Run: 100, F, 2, 0, 0, 1, 6, 0, 5, 1
INVAR-14, Run: 001, F, 0, 2, 0, 31, 28, 0, 1, 27
INVAR-14, Run: 002, F, 1, 0, 0, 30, 28, 2, 25, 5
INVAR-14, Run: 003, F, 1, 0, 0, 29, 27, 5, 26, 6
INVAR-14, Run: 004, F, 0, 2, 0, 31, 28, 0, 5, 23
INVAR-14, Run: 005, F, 1, 0, 0, 29, 27, 5, 29, 3
INVAR-14, Run: 006, F, 0, 2, 0, 31, 28, 0, 8, 20
INVAR-14, Run: 007, F, 1, 0, 0, 30, 28, 2, 14, 16
INVAR-14, Run: 008, F, 1, 0, 0, 30, 28, 2, 16, 14
INVAR-14, Run: 009, F, 1, 0, 0, 30, 28, 2, 21, 9
INVAR-14, Run: 010, F, 1, 0, 0, 30, 28, 2, 18, 12
INVAR-14, Run: 011, F, 1, 0, 0, 30, 28, 2, 17, 13
INVAR-14, Run: 012, F, 1, 0, 0, 30, 28, 2, 27, 3
INVAR-14, Run: 013, F, 1, 0, 0, 29, 27, 5, 18, 14
INVAR-14, Run: 014, F, 0, 2, 0, 31, 28, 0, 4, 24
INVAR-14, Run: 015, F, 1, 0, 0, 30, 28, 2, 22, 8
INVAR-14, Run: 016, F, 1, 0, 0, 30, 28, 2, 18, 12
INVAR-14, Run: 017, F, 1, 0, 0, 30, 28, 2, 25, 5
INVAR-14, Run: 018, F, 1, 0, 0, 29, 27, 5, 24, 8
INVAR-14, Run: 019, F, 1, 0, 0, 29, 27, 5, 31, 1
INVAR-14, Run: 020, F, 1, 0, 0, 30, 28, 2, 21, 9
INVAR-14, Run: 021, F, 1, 0, 0, 30, 28, 2, 22, 8
INVAR-14, Run: 022, F, 1, 0, 0, 30, 28, 2, 26, 4
INVAR-14, Run: 023, F, 1, 0, 0, 30, 28, 2, 28, 2
INVAR-14, Run: 024, F, 0, 2, 0, 31, 28, 0, 7, 21
INVAR-14, Run: 025, F, 1, 0, 0, 30, 28, 2, 23, 7
INVAR-14, Run: 026, F, 1, 0, 0, 30, 28, 2, 21, 9
INVAR-14, Run: 027, F, 1, 0, 0, 30, 28, 2, 23, 7
INVAR-14, Run: 028, F, 0, 2, 0, 30, 27, 3, 6, 24
INVAR-14, Run: 029, F, 1, 0, 0, 30, 28, 2, 24, 6
INVAR-14, Run: 030, F, 1, 0, 0, 29, 27, 5, 20, 12
INVAR-14, Run: 031, F, 1, 0, 0, 30, 28, 2, 21, 9
INVAR-14, Run: 032, F, 0, 2, 0, 31, 28, 0, 3, 25
INVAR-14, Run: 033, F, 0, 2, 0, 30, 27, 3, 5, 25
INVAR-14, Run: 034, F, 0, 2, 0, 30, 27, 3, 2, 28
INVAR-14, Run: 035, F, 1, 0, 0, 30, 28, 2, 26, 4
INVAR-14, Run: 036, F, 1, 0, 0, 30, 28, 2, 29, 1
INVAR-14, Run: 037, F, 0, 2, 0, 30, 27, 3, 4, 26
INVAR-14, Run: 038, F, 0, 2, 0, 31, 28, 0, 9, 19
INVAR-14, Run: 039, F, 1, 0, 0, 30, 28, 2, 25, 5
INVAR-14, Run: 040, F, 1, 0, 0, 30, 28, 2, 14, 16
INVAR-14, Run: 041, F, 0, 2, 0, 30, 27, 3, 7, 23
INVAR-14, Run: 042, F, 1, 0, 0, 30, 28, 2, 26, 4
INVAR-14, Run: 043, F, 0, 2, 0, 31, 28, 0, 4, 24
INVAR-14, Run: 044, F, 1, 0, 0, 30, 28, 2, 21, 9
INVAR-14, Run: 045, F, 0, 2, 0, 30, 27, 3, 8, 22
INVAR-14, Run: 046, F, 0, 2, 0, 30, 27, 3, 10, 20
INVAR-14, Run: 047, F, 1, 0, 0, 29, 27, 5, 26, 6
INVAR-14, Run: 048, F, 1, 0, 0, 30, 28, 2, 28, 2
INVAR-14, Run: 049, F, 1, 0, 0, 30, 28, 2, 24, 6
INVAR-14, Run: 050, F, 1, 0, 0, 30, 28, 2, 15, 15
INVAR-14, Run: 051, F, 1, 0, 0, 30, 28, 2, 21, 9
INVAR-14, Run: 052, F, 1, 0, 0, 30, 28, 2, 24, 6
INVAR-14, Run: 053, F, 1, 0, 0, 30, 28, 2, 26, 4
INVAR-14, Run: 054, F, 1, 0, 0, 30, 28, 2, 22, 8
INVAR-14, Run: 055, F, 1, 0, 0, 30, 28, 2, 25, 5
INVAR-14, Run: 056, F, 0, 2, 0, 30, 27, 3, 3, 27
INVAR-14, Run: 057, F, 1, 0, 0, 30, 28, 2, 19, 11
INVAR-14, Run: 058, F, 1, 0, 0, 30, 28, 2, 18, 12
INVAR-14, Run: 059, F, 0, 2, 0, 30, 27, 3, 7, 23
INVAR-14, Run: 060, F, 1, 0, 0, 30, 28, 2, 18, 12
INVAR-14, Run: 061, F, 1, 0, 0, 30, 28, 2, 16, 14
INVAR-14, Run: 062, F, 0, 2, 0, 31, 28, 0, 7, 21
INVAR-14, Run: 063, F, 1, 0, 0, 30, 28, 2, 22, 8
INVAR-14, Run: 064, F, 1, 0, 0, 30, 28, 2, 27, 3
INVAR-14, Run: 065, F, 1, 0, 0, 30, 28, 2, 19, 11
INVAR-14, Run: 066, F, 1, 0, 0, 30, 28, 2, 22, 8
INVAR-14, Run: 067, F, 1, 0, 0, 30, 28, 2, 22, 8
INVAR-14, Run: 068, F, 0, 2, 0, 31, 28, 0, 6, 22
INVAR-14, Run: 069, F, 1, 0, 0, 30, 28, 2, 19, 11
INVAR-14, Run: 070, F, 0, 2, 0, 31, 28, 0, 11, 17
INVAR-14, Run: 071, F, 1, 0, 0, 30, 28, 2, 27, 3
INVAR-14, Run: 072, F, 1, 0, 0, 29, 27, 5, 22, 10
INVAR-14, Run: 073, F, 0, 2, 0, 30, 27, 3, 5, 25
INVAR-14, Run: 074, F, 0, 2, 0, 31, 28, 0, 6, 22
INVAR-14, Run: 075, F, 1, 0, 0, 30, 28, 2, 23, 7
INVAR-14, Run: 076, F, 1, 0, 0, 30, 28, 2, 22, 8
INVAR-14, Run: 077, F, 0, 2, 0, 30, 27, 3, 1, 29
INVAR-14, Run: 078, F, 1, 0, 0, 30, 28, 2, 17, 13
INVAR-14, Run: 079, F, 1, 0, 0, 30, 28, 2, 21, 9
INVAR-14, Run: 080, F, 1, 0, 0, 29, 27, 5, 23, 9
INVAR-14, Run: 081, F, 1, 0, 0, 29, 27, 5, 14, 18
INVAR-14, Run: 082, F, 1, 0, 0, 30, 28, 2, 23, 7
INVAR-14, Run: 083, F, 1, 0, 0, 30, 28, 2, 24, 6
INVAR-14, Run: 084, F, 1, 0, 0, 30, 28, 2, 19, 11
INVAR-14, Run: 085, F, 1, 0, 0, 30, 28, 2, 24, 6
INVAR-14, Run: 086, F, 1, 0, 0, 30, 28, 2, 17, 13
INVAR-14, Run: 087, F, 1, 0, 0, 30, 28, 2, 24, 6
INVAR-14, Run: 088, F, 1, 0, 0, 29, 27, 5, 21, 11
INVAR-14, Run: 089, F, 1, 0, 0, 30, 28, 2, 15, 15
INVAR-14, Run: 090, F, 0, 2, 0, 31, 28, 0, 10, 18
INVAR-14, Run: 091, F, 1, 0, 0, 29, 27, 5, 20, 12
INVAR-14, Run: 092, F, 1, 0, 0, 29, 27, 5, 30, 2
INVAR-14, Run: 093, F, 0, 2, 0, 30, 27, 3, 3, 27
INVAR-14, Run: 094, F, 1, 0, 0, 30, 28, 2, 23, 7
INVAR-14, Run: 095, F, 0, 2, 0, 30, 27, 3, 1, 29
INVAR-14, Run: 096, F, 0, 2, 0, 31, 28, 0, 4, 24
INVAR-14, Run: 097, F, 1, 0, 0, 30, 28, 2, 19, 11
INVAR-14, Run: 098, F, 0, 2, 0, 30, 27, 3, 5, 25
INVAR-14, Run: 099, F, 1, 0, 0, 30, 28, 2, 21, 9
INVAR-14, Run: 100, F, 1, 0, 0, 30, 28, 2, 29, 1
INVAR-15, Run: 001, F, 0, 1, 0, 57, 53, 2, 24, 31
INVAR-15, Run: 002, F, 0, 1, 0, 56, 52, 5, 27, 30
INVAR-15, Run: 003, F, 2, 0, 0, 57, 54, 0, 45, 9
INVAR-15, Run: 004, F, 2, 0, 0, 57, 54, 0, 43, 11
INVAR-15, Run: 005, F, 2, 0, 0, 57, 54, 0, 44, 10
INVAR-15, Run: 006, F, 0, 1, 0, 57, 53, 2, 24, 31
INVAR-15, Run: 007, F, 0, 1, 0, 57, 53, 2, 22, 33
INVAR-15, Run: 008, F, 0, 1, 0, 57, 53, 2, 13, 42
INVAR-15, Run: 009, F, 2, 0, 0, 57, 54, 0, 40, 14
INVAR-15, Run: 010, F, 2, 0, 0, 56, 53, 3, 47, 9
INVAR-15, Run: 011, F, 0, 1, 0, 57, 53, 2, 13, 42
INVAR-15, Run: 012, F, 0, 1, 0, 57, 53, 2, 14, 41
INVAR-15, Run: 013, F, 0, 1, 0, 56, 52, 5, 19, 38
INVAR-15, Run: 014, F, 2, 0, 0, 56, 53, 3, 38, 18
INVAR-15, Run: 015, F, 2, 0, 0, 57, 54, 0, 47, 7
INVAR-15, Run: 016, F, 0, 1, 0, 57, 53, 2, 22, 33
INVAR-15, Run: 017, F, 0, 1, 0, 56, 52, 5, 24, 33
INVAR-15, Run: 018, F, 0, 1, 0, 56, 52, 5, 15, 42
INVAR-15, Run: 019, F, 2, 0, 0, 56, 53, 3, 32, 24
INVAR-15, Run: 020, F, 2, 0, 0, 56, 53, 3, 34, 22
INVAR-15, Run: 021, F, 0, 1, 0, 57, 53, 2, 9, 46
INVAR-15, Run: 022, F, 0, 1, 0, 57, 53, 2, 22, 33
INVAR-15, Run: 023, F, 0, 1, 0, 57, 53, 2, 21, 34
INVAR-15, Run: 024, F, 0, 1, 0, 57, 53, 2, 24, 31
INVAR-15, Run: 025, F, 2, 0, 0, 56, 53, 3, 46, 10
INVAR-15, Run: 026, F, 2, 0, 0, 55, 52, 6, 48, 10
INVAR-15, Run: 027, F, 2, 0, 0, 56, 53, 3, 51, 5
INVAR-15, Run: 028, F, 2, 0, 0, 56, 53, 3, 38, 18
INVAR-15, Run: 029, F, 2, 0, 0, 56, 53, 3, 48, 8
INVAR-15, Run: 030, F, 0, 1, 0, 57, 53, 2, 7, 48
INVAR-15, Run: 031, F, 2, 0, 0, 56, 53, 3, 28, 28
INVAR-15, Run: 032, F, 0, 1, 0, 57, 53, 2, 20, 35
INVAR-15, Run: 033, F, 2, 0, 0, 56, 53, 3, 43, 13
INVAR-15, Run: 034, F, 0, 1, 0, 57, 53, 2, 12, 43
INVAR-15, Run: 035, F, 2, 0, 0, 56, 53, 3, 40, 16
INVAR-15, Run: 036, F, 0, 1, 0, 56, 52, 5, 28, 29
INVAR-15, Run: 037, F, 2, 0, 0, 57, 54, 0, 30, 24
INVAR-15, Run: 038, F, 2, 0, 0, 56, 53, 3, 43, 13
INVAR-15, Run: 039, F, 2, 0, 0, 56, 53, 3, 41, 15
INVAR-15, Run: 040, F, 0, 1, 0, 57, 53, 2, 18, 37
INVAR-15, Run: 041, F, 0, 1, 0, 57, 53, 2, 12, 43
INVAR-15, Run: 042, F, 0, 1, 0, 57, 53, 2, 12, 43
INVAR-15, Run: 043, F, 0, 1, 0, 57, 53, 2, 23, 32
INVAR-15, Run: 044, F, 0, 1, 0, 57, 53, 2, 14, 41
INVAR-15, Run: 045, F, 0, 1, 0, 57, 53, 2, 19, 36
INVAR-15, Run: 046, F, 0, 1, 0, 57, 53, 2, 18, 37
INVAR-15, Run: 047, F, 0, 1, 0, 57, 53, 2, 4, 51
INVAR-15, Run: 048, F, 0, 1, 0, 57, 53, 2, 23, 32
INVAR-15, Run: 049, F, 0, 1, 0, 57, 53, 2, 22, 33
INVAR-15, Run: 050, F, 0, 1, 0, 57, 53, 2, 21, 34
INVAR-15, Run: 051, F, 0, 1, 0, 57, 53, 2, 16, 39
INVAR-15, Run: 052, F, 0, 1, 0, 56, 52, 5, 11, 46
INVAR-15, Run: 053, F, 0, 1, 0, 57, 53, 2, 32, 23
INVAR-15, Run: 054, F, 0, 1, 0, 57, 53, 2, 23, 32
INVAR-15, Run: 055, F, 0, 1, 0, 57, 53, 2, 11, 44
INVAR-15, Run: 056, F, 0, 1, 0, 57, 53, 2, 24, 31
INVAR-15, Run: 057, F, 0, 1, 0, 57, 53, 2, 25, 30
INVAR-15, Run: 058, F, 2, 0, 0, 56, 53, 3, 46, 10
INVAR-15, Run: 059, F, 2, 0, 0, 57, 54, 0, 45, 9
INVAR-15, Run: 060, F, 0, 1, 0, 57, 53, 2, 19, 36
INVAR-15, Run: 061, F, 0, 1, 0, 56, 52, 5, 21, 36
INVAR-15, Run: 062, F, 0, 1, 0, 57, 53, 2, 21, 34
INVAR-15, Run: 063, F, 2, 0, 0, 56, 53, 3, 50, 6
INVAR-15, Run: 064, F, 0, 1, 0, 56, 52, 5, 19, 38
INVAR-15, Run: 065, F, 2, 0, 0, 57, 54, 0, 39, 15
INVAR-15, Run: 066, F, 0, 1, 0, 57, 53, 2, 3, 52
INVAR-15, Run: 067, F, 0, 1, 0, 57, 53, 2, 20, 35
INVAR-15, Run: 068, F, 0, 1, 0, 57, 53, 2, 23, 32
INVAR-15, Run: 069, F, 0, 1, 0, 57, 53, 2, 11, 44
INVAR-15, Run: 070, F, 2, 0, 0, 56, 53, 3, 49, 7
INVAR-15, Run: 071, F, 0, 1, 0, 56, 52, 5, 13, 44
INVAR-15, Run: 072, F, 0, 1, 0, 57, 53, 2, 20, 35
INVAR-15, Run: 073, F, 2, 0, 0, 56, 53, 3, 40, 16
INVAR-15, Run: 074, F, 2, 0, 0, 57, 54, 0, 43, 11
INVAR-15, Run: 075, F, 0, 1, 0, 57, 53, 2, 21, 34
INVAR-15, Run: 076, F, 0, 1, 0, 57, 53, 2, 14, 41
INVAR-15, Run: 077, F, 0, 1, 0, 56, 52, 5, 21, 36
INVAR-15, Run: 078, F, 2, 0, 0, 56, 53, 3, 30, 26
INVAR-15, Run: 079, F, 2, 0, 0, 57, 54, 0, 40, 14
INVAR-15, Run: 080, F, 0, 1, 0, 57, 53, 2, 7, 48
INVAR-15, Run: 081, F, 0, 1, 0, 57, 53, 2, 16, 39
INVAR-15, Run: 082, F, 2, 0, 0, 57, 54, 0, 29, 25
INVAR-15, Run: 083, F, 0, 1, 0, 57, 53, 2, 10, 45
INVAR-15, Run: 084, F, 2, 0, 0, 56, 53, 3, 30, 26
INVAR-15, Run: 085, F, 0, 1, 0, 57, 53, 2, 21, 34
INVAR-15, Run: 086, F, 2, 0, 0, 57, 54, 0, 35, 19
INVAR-15, Run: 087, F, 2, 0, 0, 56, 53, 3, 47, 9
INVAR-15, Run: 088, F, 0, 1, 0, 57, 53, 2, 31, 24
INVAR-15, Run: 089, F, 2, 0, 0, 57, 54, 0, 35, 19
INVAR-15, Run: 090, F, 0, 1, 0, 57, 53, 2, 14, 41
INVAR-15, Run: 091, F, 0, 1, 0, 57, 53, 2, 7, 48
INVAR-15, Run: 092, F, 0, 1, 0, 56, 52, 5, 7, 50
INVAR-15, Run: 093, F, 0, 1, 0, 57, 53, 2, 32, 23
INVAR-15, Run: 094, F, 2, 0, 0, 56, 53, 3, 36, 20
INVAR-15, Run: 095, F, 2, 0, 0, 56, 53, 3, 44, 12
INVAR-15, Run: 096, F, 0, 1, 0, 56, 52, 5, 22, 35
INVAR-15, Run: 097, F, 2, 0, 0, 56, 53, 3, 46, 10
INVAR-15, Run: 098, F, 0, 1, 0, 57, 53, 2, 13, 42
INVAR-15, Run: 099, F, 0, 1, 0, 55, 51, 8, 14, 45
INVAR-15, Run: 100, F, 0, 1, 0, 57, 53, 2, 18, 37
INVAR-16, Run: 001, F, 0, 0, 4, 5, 5, 0, 1, 0
INVAR-16, Run: 002, F, 0, 0, 5, 4, 4, 3, 0, 2
INVAR-16, Run: 003, F, 0, 0, 5, 4, 4, 3, 0, 2
INVAR-16, Run: 004, F, 0, 0, 5, 4, 4, 3, 0, 2
INVAR-16, Run: 005, F, 0, 0, 1, 4, 4, 3, 2, 4
INVAR-16, Run: 006, F, 0, 0, 5, 5, 5, 0, 0, 0
INVAR-16, Run: 007, F, 0, 0, 2, 4, 4, 3, 2, 3
INVAR-16, Run: 008, F, 0, 0, 3, 5, 5, 0, 0, 2
INVAR-16, Run: 009, F, 0, 0, 1, 4, 4, 3, 3, 3
INVAR-16, Run: 010, F, 0, 0, 2, 4, 4, 3, 5, 0
INVAR-16, Run: 011, F, 0, 0, 2, 4, 4, 3, 3, 2
INVAR-16, Run: 012, F, 0, 0, 2, 4, 4, 3, 3, 2
INVAR-16, Run: 013, F, 0, 0, 3, 5, 5, 0, 1, 1
INVAR-16, Run: 014, F, 0, 0, 3, 4, 4, 3, 2, 2
