Input Number, Run_Number, Result@ 100, X, Y, V, NEW_REACTION, Reaction1, Reaction2, Reaction3, Reaction4, Reaction5
INVAR-18, Run: 065, P, 0, 0, 25, 0, 54, 54, 3, 35, 51
INVAR-18, Run: 066, F, 0, 0, 60, 3, 53, 56, 3, 31, 21
INVAR-18, Run: 067, F, 0, 0, 2, 1, 54, 55, 2, 59, 50
INVAR-18, Run: 068, F, 0, 0, 1, 1, 53, 54, 5, 53, 58
INVAR-18, Run: 069, P, 0, 0, 57, 0, 54, 54, 3, 24, 30
INVAR-18, Run: 070, P, 0, 0, 82, 0, 53, 53, 6, 17, 13
INVAR-18, Run: 071, F, 0, 0, 22, 1, 54, 55, 2, 37, 52
INVAR-18, Run: 072, P, 0, 0, 17, 0, 54, 54, 3, 12, 82
INVAR-18, Run: 073, F, 0, 0, 5, 2, 54, 56, 1, 36, 70
INVAR-18, Run: 074, P, 0, 0, 1, 0, 53, 53, 6, 49, 62
INVAR-18, Run: 075, F, 0, 0, 15, 2, 54, 56, 1, 39, 57
INVAR-18, Run: 076, P, 0, 0, 66, 0, 54, 54, 3, 12, 33
INVAR-18, Run: 077, P, 0, 0, 41, 0, 54, 54, 3, 31, 39
INVAR-18, Run: 078, F, 0, 0, 12, 1, 54, 55, 2, 49, 50
INVAR-18, Run: 079, F, 0, 0, 1, 2, 54, 56, 1, 75, 35
INVAR-18, Run: 080, P, 0, 0, 24, 0, 55, 55, 0, 49, 37
INVAR-18, Run: 081, P, 0, 0, 39, 0, 55, 55, 0, 59, 12
INVAR-18, Run: 082, P, 0, 0, 4, 0, 53, 53, 6, 40, 68
INVAR-18, Run: 083, F, 0, 0, 11, 1, 54, 55, 2, 50, 50
INVAR-18, Run: 084, P, 0, 0, 32, 0, 53, 53, 6, 42, 38
INVAR-18, Run: 085, F, 0, 0, 64, 1, 54, 55, 2, 16, 31
INVAR-18, Run: 086, F, 0, 0, 1, 1, 54, 55, 2, 53, 57
INVAR-18, Run: 087, F, 0, 0, 4, 1, 54, 55, 2, 47, 60
INVAR-18, Run: 088, F, 0, 0, 11, 1, 54, 55, 2, 38, 62
INVAR-18, Run: 089, F, 0, 0, 58, 1, 53, 54, 5, 29, 25
INVAR-18, Run: 090, P, 0, 0, 6, 0, 55, 55, 0, 41, 63
INVAR-18, Run: 091, P, 0, 0, 34, 0, 54, 54, 3, 64, 13
INVAR-18, Run: 092, F, 0, 0, 5, 2, 54, 56, 1, 72, 34
INVAR-18, Run: 093, F, 0, 0, 43, 1, 54, 55, 2, 18, 50
INVAR-18, Run: 094, F, 0, 0, 25, 2, 54, 56, 1, 36, 50
INVAR-18, Run: 095, P, 0, 0, 12, 0, 54, 54, 3, 41, 58
INVAR-18, Run: 096, F, 0, 0, 34, 1, 54, 55, 2, 30, 47
INVAR-18, Run: 097, F, 0, 0, 6, 1, 54, 55, 2, 57, 48
INVAR-18, Run: 098, P, 0, 0, 74, 0, 55, 55, 0, 23, 13
INVAR-18, Run: 099, F, 0, 0, 27, 1, 53, 54, 5, 42, 43
INVAR-18, Run: 100, F, 0, 0, 20, 1, 53, 54, 5, 37, 55
INVAR-19, Run: 001, F, 0, 1, 0, 1, 11, 0, 1, 11, 1
INVAR-19, Run: 002, F, 0, 1, 0, 1, 11, 0, 1, 3, 9
INVAR-19, Run: 003, F, 0, 1, 0, 1, 11, 0, 1, 2, 10
INVAR-19, Run: 004, F, 0, 1, 0, 1, 11, 0, 1, 7, 5
INVAR-19, Run: 005, F, 0, 1, 0, 1, 11, 0, 1, 7, 5
INVAR-19, Run: 006, F, 0, 1, 0, 2, 11, 1, 0, 0, 12
INVAR-19, Run: 007, F, 0, 1, 0, 1, 11, 0, 1, 5, 7
INVAR-19, Run: 008, F, 0, 1, 0, 3, 10, 1, 2, 9, 4
INVAR-19, Run: 009, F, 0, 1, 0, 2, 11, 1, 0, 6, 6
INVAR-19, Run: 010, F, 0, 1, 0, 1, 11, 0, 1, 9, 3
INVAR-19, Run: 011, F, 0, 1, 0, 2, 11, 1, 0, 5, 7
INVAR-19, Run: 012, F, 0, 1, 0, 1, 11, 0, 1, 9, 3
INVAR-19, Run: 013, F, 0, 1, 0, 2, 11, 1, 0, 8, 4
INVAR-19, Run: 014, F, 0, 1, 0, 2, 11, 1, 0, 6, 6
INVAR-19, Run: 015, F, 0, 1, 0, 1, 11, 0, 1, 11, 1
INVAR-19, Run: 016, F, 0, 1, 0, 1, 11, 0, 1, 5, 7
INVAR-19, Run: 017, F, 0, 1, 0, 1, 11, 0, 1, 8, 4
INVAR-19, Run: 018, F, 0, 1, 0, 1, 11, 0, 1, 1, 11
INVAR-19, Run: 019, F, 0, 1, 0, 1, 11, 0, 1, 6, 6
INVAR-19, Run: 020, F, 0, 1, 0, 1, 11, 0, 1, 7, 5
INVAR-19, Run: 021, F, 0, 1, 0, 2, 11, 1, 0, 4, 8
INVAR-19, Run: 022, F, 0, 1, 0, 1, 11, 0, 1, 9, 3
INVAR-19, Run: 023, F, 0, 1, 0, 1, 11, 0, 1, 7, 5
INVAR-19, Run: 024, F, 0, 1, 0, 1, 11, 0, 1, 4, 8
INVAR-19, Run: 025, F, 0, 1, 0, 1, 11, 0, 1, 9, 3
INVAR-19, Run: 026, F, 0, 1, 0, 1, 11, 0, 1, 4, 8
INVAR-19, Run: 027, F, 0, 1, 0, 1, 11, 0, 1, 7, 5
INVAR-19, Run: 028, F, 0, 1, 0, 1, 11, 0, 1, 10, 2
INVAR-19, Run: 029, F, 0, 1, 0, 1, 11, 0, 1, 6, 6
INVAR-19, Run: 030, F, 0, 1, 0, 1, 11, 0, 1, 8, 4
INVAR-19, Run: 031, F, 0, 1, 0, 1, 11, 0, 1, 9, 3
INVAR-19, Run: 032, F, 0, 1, 0, 2, 11, 1, 0, 7, 5
INVAR-19, Run: 033, F, 0, 1, 0, 1, 11, 0, 1, 9, 3
INVAR-19, Run: 034, F, 0, 1, 0, 1, 11, 0, 1, 7, 5
INVAR-19, Run: 035, F, 0, 1, 0, 1, 11, 0, 1, 3, 9
INVAR-19, Run: 036, F, 0, 1, 0, 1, 11, 0, 1, 4, 8
INVAR-19, Run: 037, F, 0, 1, 0, 1, 11, 0, 1, 7, 5
INVAR-19, Run: 038, F, 0, 1, 0, 1, 11, 0, 1, 7, 5
INVAR-19, Run: 039, F, 0, 1, 0, 1, 11, 0, 1, 3, 9
INVAR-19, Run: 040, F, 0, 1, 0, 1, 11, 0, 1, 10, 2
INVAR-19, Run: 041, F, 0, 1, 0, 2, 11, 1, 0, 4, 8
INVAR-19, Run: 042, F, 0, 1, 0, 2, 11, 1, 0, 10, 2
INVAR-19, Run: 043, F, 0, 1, 0, 1, 11, 0, 1, 7, 5
INVAR-19, Run: 044, F, 0, 1, 0, 1, 11, 0, 1, 6, 6
INVAR-19, Run: 045, F, 0, 1, 0, 1, 11, 0, 1, 11, 1
INVAR-19, Run: 046, F, 0, 1, 0, 2, 11, 1, 0, 4, 8
INVAR-19, Run: 047, F, 0, 1, 0, 2, 11, 1, 0, 2, 10
INVAR-19, Run: 048, F, 0, 1, 0, 1, 11, 0, 1, 4, 8
INVAR-19, Run: 049, F, 0, 1, 0, 1, 11, 0, 1, 6, 6
INVAR-19, Run: 050, F, 0, 1, 0, 1, 11, 0, 1, 10, 2
INVAR-19, Run: 051, F, 0, 1, 0, 1, 11, 0, 1, 8, 4
INVAR-19, Run: 052, F, 0, 1, 0, 2, 11, 1, 0, 7, 5
INVAR-19, Run: 053, F, 0, 1, 0, 2, 11, 1, 0, 7, 5
INVAR-19, Run: 054, F, 0, 1, 0, 2, 11, 1, 0, 2, 10
INVAR-19, Run: 055, F, 0, 1, 0, 1, 11, 0, 1, 5, 7
INVAR-19, Run: 056, F, 0, 1, 0, 1, 11, 0, 1, 5, 7
INVAR-19, Run: 057, F, 0, 1, 0, 2, 11, 1, 0, 9, 3
INVAR-19, Run: 058, F, 0, 1, 0, 1, 11, 0, 1, 1, 11
INVAR-19, Run: 059, F, 0, 1, 0, 1, 11, 0, 1, 11, 1
INVAR-19, Run: 060, F, 0, 1, 0, 1, 11, 0, 1, 9, 3
INVAR-19, Run: 061, F, 0, 1, 0, 1, 11, 0, 1, 3, 9
INVAR-19, Run: 062, F, 0, 1, 0, 1, 11, 0, 1, 9, 3
INVAR-19, Run: 063, F, 0, 1, 0, 1, 11, 0, 1, 4, 8
INVAR-19, Run: 064, F, 0, 1, 0, 1, 11, 0, 1, 11, 1
INVAR-19, Run: 065, F, 0, 1, 0, 1, 11, 0, 1, 1, 11
INVAR-19, Run: 066, F, 0, 1, 0, 2, 11, 1, 0, 1, 11
INVAR-19, Run: 067, F, 0, 1, 0, 1, 11, 0, 1, 6, 6
INVAR-19, Run: 068, F, 0, 1, 0, 1, 11, 0, 1, 3, 9
INVAR-19, Run: 069, F, 0, 1, 0, 1, 11, 0, 1, 8, 4
INVAR-19, Run: 070, F, 0, 1, 0, 2, 11, 1, 0, 11, 1
INVAR-19, Run: 071, F, 0, 1, 0, 1, 11, 0, 1, 0, 12
INVAR-19, Run: 072, F, 0, 1, 0, 2, 11, 1, 0, 3, 9
INVAR-19, Run: 073, F, 0, 1, 0, 1, 11, 0, 1, 1, 11
INVAR-19, Run: 074, F, 0, 1, 0, 1, 11, 0, 1, 10, 2
INVAR-19, Run: 075, F, 0, 1, 0, 1, 11, 0, 1, 5, 7
INVAR-19, Run: 076, F, 0, 1, 0, 2, 11, 1, 0, 8, 4
INVAR-19, Run: 077, F, 0, 1, 0, 1, 11, 0, 1, 11, 1
INVAR-19, Run: 078, F, 0, 1, 0, 2, 11, 1, 0, 4, 8
INVAR-19, Run: 079, F, 0, 1, 0, 2, 11, 1, 0, 8, 4
INVAR-19, Run: 080, F, 0, 1, 0, 2, 11, 1, 0, 6, 6
INVAR-19, Run: 081, F, 0, 1, 0, 1, 11, 0, 1, 6, 6
INVAR-19, Run: 082, F, 0, 1, 0, 1, 11, 0, 1, 8, 4
INVAR-19, Run: 083, F, 0, 1, 0, 2, 11, 1, 0, 3, 9
INVAR-19, Run: 084, F, 0, 1, 0, 2, 11, 1, 0, 4, 8
INVAR-19, Run: 085, F, 0, 1, 0, 1, 11, 0, 1, 11, 1
INVAR-19, Run: 086, F, 0, 1, 0, 2, 11, 1, 0, 11, 1
INVAR-19, Run: 087, F, 0, 1, 0, 1, 11, 0, 1, 8, 4
INVAR-19, Run: 088, F, 0, 1, 0, 1, 11, 0, 1, 11, 1
INVAR-19, Run: 089, F, 0, 1, 0, 1, 11, 0, 1, 7, 5
INVAR-19, Run: 090, F, 0, 1, 0, 1, 11, 0, 1, 5, 7
INVAR-19, Run: 091, F, 0, 1, 0, 1, 11, 0, 1, 7, 5
INVAR-19, Run: 092, F, 0, 1, 0, 1, 11, 0, 1, 7, 5
INVAR-19, Run: 093, F, 0, 1, 0, 2, 11, 1, 0, 7, 5
INVAR-19, Run: 094, F, 0, 1, 0, 1, 11, 0, 1, 11, 1
INVAR-19, Run: 095, F, 0, 1, 0, 1, 11, 0, 1, 9, 3
INVAR-19, Run: 096, F, 0, 1, 0, 1, 11, 0, 1, 3, 9
INVAR-19, Run: 097, F, 0, 1, 0, 1, 11, 0, 1, 3, 9
INVAR-19, Run: 098, F, 0, 1, 0, 1, 11, 0, 1, 4, 8
INVAR-19, Run: 099, F, 0, 1, 0, 1, 11, 0, 1, 10, 2
INVAR-19, Run: 100, F, 0, 1, 0, 1, 11, 0, 1, 10, 2
INVAR-2, Run: 001, F, 0, 2, 0, 2, 19, 23, 1, 17, 26
INVAR-2, Run: 002, P, 0, 2, 0, 0, 20, 22, 0, 6, 36
INVAR-2, Run: 003, P, 0, 2, 0, 0, 19, 21, 3, 9, 34
INVAR-2, Run: 004, F, 0, 2, 0, 2, 19, 23, 1, 22, 21
INVAR-2, Run: 005, F, 0, 2, 0, 1, 19, 22, 2, 13, 30
INVAR-2, Run: 006, F, 0, 2, 0, 1, 19, 22, 2, 23, 20
INVAR-2, Run: 007, F, 0, 2, 0, 1, 19, 22, 2, 5, 38
INVAR-2, Run: 008, F, 0, 2, 0, 1, 19, 22, 2, 31, 12
INVAR-2, Run: 009, F, 0, 2, 0, 1, 19, 22, 2, 20, 23
INVAR-2, Run: 010, F, 0, 2, 0, 2, 19, 23, 1, 24, 19
INVAR-2, Run: 011, F, 0, 2, 0, 2, 19, 23, 1, 38, 5
INVAR-2, Run: 012, F, 0, 2, 0, 1, 19, 22, 2, 9, 34
INVAR-2, Run: 013, F, 0, 2, 0, 3, 19, 24, 0, 27, 16
INVAR-2, Run: 014, F, 0, 2, 0, 2, 19, 23, 1, 20, 23
INVAR-2, Run: 015, P, 0, 2, 0, 0, 20, 22, 0, 3, 39
INVAR-2, Run: 016, F, 0, 2, 0, 2, 18, 22, 4, 22, 22
INVAR-2, Run: 017, P, 0, 2, 0, 0, 20, 22, 0, 11, 31
INVAR-2, Run: 018, F, 0, 2, 0, 1, 19, 22, 2, 3, 40
INVAR-2, Run: 019, F, 0, 2, 0, 1, 19, 22, 2, 23, 20
INVAR-2, Run: 020, F, 0, 2, 0, 1, 19, 22, 2, 22, 21
INVAR-2, Run: 021, F, 0, 2, 0, 2, 19, 23, 1, 21, 22
INVAR-2, Run: 022, F, 0, 2, 0, 1, 19, 22, 2, 24, 19
INVAR-2, Run: 023, F, 0, 2, 0, 2, 19, 23, 1, 25, 18
INVAR-2, Run: 024, F, 0, 2, 0, 1, 19, 22, 2, 23, 20
INVAR-2, Run: 025, F, 0, 2, 0, 1, 19, 22, 2, 20, 23
INVAR-2, Run: 026, F, 0, 2, 0, 1, 19, 22, 2, 6, 37
INVAR-2, Run: 027, F, 0, 2, 0, 1, 19, 22, 2, 27, 16
INVAR-2, Run: 028, F, 0, 2, 0, 2, 19, 23, 1, 24, 19
INVAR-2, Run: 029, F, 0, 2, 0, 2, 19, 23, 1, 27, 16
INVAR-2, Run: 030, F, 0, 2, 0, 1, 18, 21, 5, 34, 10
INVAR-2, Run: 031, F, 0, 2, 0, 1, 19, 22, 2, 24, 19
INVAR-2, Run: 032, F, 0, 2, 0, 2, 19, 23, 1, 18, 25
INVAR-2, Run: 033, F, 0, 2, 0, 1, 18, 21, 5, 26, 18
INVAR-2, Run: 034, F, 0, 2, 0, 1, 19, 22, 2, 20, 23
INVAR-2, Run: 035, F, 0, 2, 0, 1, 19, 22, 2, 32, 11
INVAR-2, Run: 036, F, 0, 2, 0, 1, 19, 22, 2, 16, 27
INVAR-2, Run: 037, F, 0, 2, 0, 1, 19, 22, 2, 37, 6
INVAR-2, Run: 038, F, 0, 2, 0, 3, 18, 23, 3, 12, 32
INVAR-2, Run: 039, P, 0, 2, 0, 0, 20, 22, 0, 3, 39
INVAR-2, Run: 040, F, 0, 2, 0, 1, 18, 21, 5, 15, 29
INVAR-2, Run: 041, F, 0, 2, 0, 3, 18, 23, 3, 20, 24
INVAR-2, Run: 042, F, 0, 2, 0, 1, 19, 22, 2, 23, 20
INVAR-2, Run: 043, P, 0, 2, 0, 0, 19, 21, 3, 3, 40
INVAR-2, Run: 044, F, 0, 2, 0, 2, 19, 23, 1, 37, 6
INVAR-2, Run: 045, F, 0, 2, 0, 1, 19, 22, 2, 35, 8
INVAR-2, Run: 046, F, 0, 2, 0, 2, 19, 23, 1, 17, 26
INVAR-2, Run: 047, F, 0, 2, 0, 2, 19, 23, 1, 23, 20
INVAR-2, Run: 048, F, 0, 2, 0, 1, 19, 22, 2, 12, 31
INVAR-2, Run: 049, P, 0, 2, 0, 0, 20, 22, 0, 1, 41
INVAR-2, Run: 050, F, 0, 2, 0, 1, 18, 21, 5, 29, 15
INVAR-2, Run: 051, F, 0, 2, 0, 2, 18, 22, 4, 15, 29
INVAR-2, Run: 052, F, 0, 2, 0, 1, 19, 22, 2, 21, 22
INVAR-2, Run: 053, F, 0, 2, 0, 3, 18, 23, 3, 31, 13
INVAR-2, Run: 054, F, 0, 2, 0, 2, 19, 23, 1, 15, 28
INVAR-2, Run: 055, F, 0, 2, 0, 2, 19, 23, 1, 29, 14
INVAR-2, Run: 056, F, 0, 2, 0, 2, 19, 23, 1, 26, 17
INVAR-2, Run: 057, P, 0, 2, 0, 0, 19, 21, 3, 11, 32
INVAR-2, Run: 058, F, 0, 2, 0, 2, 19, 23, 1, 21, 22
INVAR-2, Run: 059, F, 0, 2, 0, 1, 19, 22, 2, 8, 35
INVAR-2, Run: 060, F, 0, 2, 0, 2, 19, 23, 1, 25, 18
INVAR-2, Run: 061, F, 0, 2, 0, 1, 19, 22, 2, 31, 12
INVAR-2, Run: 062, F, 0, 2, 0, 2, 19, 23, 1, 34, 9
INVAR-2, Run: 063, F, 0, 2, 0, 1, 19, 22, 2, 12, 31
INVAR-2, Run: 064, F, 0, 2, 0, 1, 19, 22, 2, 28, 15
INVAR-2, Run: 065, F, 0, 2, 0, 3, 19, 24, 0, 19, 24
INVAR-2, Run: 066, F, 0, 2, 0, 2, 19, 23, 1, 16, 27
INVAR-2, Run: 067, P, 0, 2, 0, 0, 20, 22, 0, 6, 36
INVAR-2, Run: 068, P, 0, 2, 0, 0, 20, 22, 0, 1, 41
INVAR-2, Run: 069, F, 0, 2, 0, 2, 19, 23, 1, 21, 22
INVAR-2, Run: 070, F, 0, 2, 0, 2, 19, 23, 1, 20, 23
INVAR-2, Run: 071, F, 0, 2, 0, 2, 19, 23, 1, 24, 19
INVAR-2, Run: 072, F, 0, 2, 0, 1, 19, 22, 2, 13, 30
INVAR-2, Run: 073, F, 0, 2, 0, 3, 18, 23, 3, 30, 14
INVAR-2, Run: 074, F, 0, 2, 0, 2, 19, 23, 1, 27, 16
INVAR-2, Run: 075, F, 0, 2, 0, 1, 19, 22, 2, 18, 25
INVAR-2, Run: 076, F, 0, 2, 0, 2, 19, 23, 1, 31, 12
INVAR-2, Run: 077, F, 0, 2, 0, 2, 19, 23, 1, 23, 20
INVAR-2, Run: 078, F, 0, 2, 0, 2, 19, 23, 1, 22, 21
INVAR-2, Run: 079, F, 0, 2, 0, 1, 19, 22, 2, 30, 13
INVAR-2, Run: 080, P, 0, 2, 0, 0, 20, 22, 0, 9, 33
INVAR-2, Run: 081, P, 0, 2, 0, 0, 19, 21, 3, 10, 33
INVAR-2, Run: 082, F, 0, 2, 0, 1, 19, 22, 2, 12, 31
INVAR-2, Run: 083, F, 0, 2, 0, 1, 19, 22, 2, 10, 33
INVAR-2, Run: 084, F, 0, 2, 0, 1, 19, 22, 2, 12, 31
INVAR-2, Run: 085, F, 0, 2, 0, 2, 18, 22, 4, 10, 34
INVAR-2, Run: 086, F, 0, 2, 0, 1, 19, 22, 2, 31, 12
INVAR-2, Run: 087, F, 0, 2, 0, 1, 19, 22, 2, 22, 21
INVAR-2, Run: 088, P, 0, 2, 0, 0, 20, 22, 0, 4, 38
INVAR-2, Run: 089, P, 0, 2, 0, 0, 20, 22, 0, 3, 39
INVAR-2, Run: 090, F, 0, 2, 0, 1, 19, 22, 2, 36, 7
INVAR-2, Run: 091, P, 0, 2, 0, 0, 19, 21, 3, 7, 36
INVAR-2, Run: 092, F, 0, 2, 0, 1, 19, 22, 2, 16, 27
INVAR-2, Run: 093, F, 0, 2, 0, 1, 19, 22, 2, 20, 23
INVAR-2, Run: 094, F, 0, 2, 0, 1, 19, 22, 2, 9, 34
INVAR-2, Run: 095, P, 0, 2, 0, 0, 19, 21, 3, 2, 41
INVAR-2, Run: 096, F, 0, 2, 0, 2, 19, 23, 1, 28, 15
INVAR-2, Run: 097, F, 0, 2, 0, 1, 19, 22, 2, 7, 36
INVAR-2, Run: 098, F, 0, 2, 0, 2, 18, 22, 4, 24, 20
INVAR-2, Run: 099, F, 0, 2, 0, 4, 18, 24, 2, 12, 32
INVAR-2, Run: 100, F, 0, 2, 0, 1, 19, 22, 2, 24, 19
INVAR-20, Run: 001, F, 0, 2, 0, 1, 30, 0, 0, 29, 1
INVAR-20, Run: 002, F, 0, 2, 0, 1, 30, 0, 0, 26, 4
INVAR-20, Run: 003, F, 0, 2, 0, 1, 30, 0, 0, 10, 20
INVAR-20, Run: 004, F, 0, 2, 0, 1, 30, 0, 0, 7, 23
INVAR-20, Run: 005, F, 0, 2, 0, 1, 30, 0, 0, 23, 7
INVAR-20, Run: 006, F, 0, 2, 0, 1, 30, 0, 0, 1, 29
INVAR-20, Run: 007, F, 0, 2, 0, 1, 30, 0, 0, 19, 11
INVAR-20, Run: 008, F, 0, 2, 0, 1, 30, 0, 0, 13, 17
INVAR-20, Run: 009, F, 0, 2, 0, 1, 30, 0, 0, 10, 20
INVAR-20, Run: 010, F, 0, 2, 0, 1, 30, 0, 0, 16, 14
INVAR-20, Run: 011, F, 0, 2, 0, 1, 30, 0, 0, 18, 12
INVAR-20, Run: 012, F, 0, 2, 0, 1, 30, 0, 0, 24, 6
INVAR-20, Run: 013, F, 0, 2, 0, 1, 30, 0, 0, 30, 0
INVAR-20, Run: 014, F, 0, 2, 0, 1, 30, 0, 0, 27, 3
INVAR-20, Run: 015, F, 0, 2, 0, 1, 30, 0, 0, 26, 4
INVAR-20, Run: 016, F, 0, 2, 0, 1, 30, 0, 0, 12, 18
INVAR-20, Run: 017, F, 0, 2, 0, 2, 29, 0, 2, 21, 10
INVAR-20, Run: 018, F, 0, 2, 0, 1, 30, 0, 0, 15, 15
INVAR-20, Run: 019, F, 0, 2, 0, 1, 30, 0, 0, 12, 18
INVAR-20, Run: 020, F, 0, 2, 0, 1, 30, 0, 0, 24, 6
INVAR-20, Run: 021, F, 0, 2, 0, 1, 30, 0, 0, 14, 16
INVAR-20, Run: 022, F, 0, 2, 0, 2, 29, 0, 2, 25, 6
INVAR-20, Run: 023, F, 0, 2, 0, 1, 30, 0, 0, 18, 12
INVAR-20, Run: 024, F, 0, 2, 0, 2, 29, 0, 2, 20, 11
INVAR-20, Run: 025, F, 0, 2, 0, 1, 30, 0, 0, 29, 1
INVAR-20, Run: 026, F, 0, 2, 0, 1, 30, 0, 0, 29, 1
INVAR-20, Run: 027, F, 0, 2, 0, 1, 30, 0, 0, 7, 23
INVAR-20, Run: 028, F, 0, 2, 0, 4, 29, 2, 0, 18, 13
INVAR-20, Run: 029, F, 0, 2, 0, 1, 30, 0, 0, 24, 6
INVAR-20, Run: 030, F, 0, 2, 0, 1, 30, 0, 0, 22, 8
INVAR-20, Run: 031, F, 0, 2, 0, 1, 30, 0, 0, 5, 25
INVAR-20, Run: 032, F, 0, 2, 0, 1, 30, 0, 0, 27, 3
INVAR-20, Run: 033, F, 0, 2, 0, 1, 30, 0, 0, 4, 26
INVAR-20, Run: 034, F, 0, 2, 0, 1, 30, 0, 0, 19, 11
INVAR-20, Run: 035, F, 0, 2, 0, 1, 30, 0, 0, 21, 9
INVAR-20, Run: 036, F, 0, 2, 0, 1, 30, 0, 0, 27, 3
INVAR-20, Run: 037, F, 0, 2, 0, 1, 30, 0, 0, 18, 12
INVAR-20, Run: 038, F, 0, 2, 0, 1, 30, 0, 0, 29, 1
INVAR-20, Run: 039, F, 0, 2, 0, 1, 30, 0, 0, 18, 12
INVAR-20, Run: 040, F, 0, 2, 0, 1, 30, 0, 0, 12, 18
INVAR-20, Run: 041, F, 0, 2, 0, 1, 30, 0, 0, 8, 22
INVAR-20, Run: 042, F, 0, 2, 0, 1, 30, 0, 0, 7, 23
INVAR-20, Run: 043, F, 0, 2, 0, 1, 30, 0, 0, 26, 4
INVAR-20, Run: 044, F, 0, 2, 0, 1, 30, 0, 0, 25, 5
INVAR-20, Run: 045, F, 0, 2, 0, 1, 30, 0, 0, 11, 19
INVAR-20, Run: 046, F, 0, 2, 0, 1, 30, 0, 0, 19, 11
INVAR-20, Run: 047, F, 0, 2, 0, 1, 30, 0, 0, 24, 6
INVAR-20, Run: 048, F, 0, 2, 0, 1, 30, 0, 0, 29, 1
INVAR-20, Run: 049, F, 0, 2, 0, 3, 29, 1, 1, 23, 8
INVAR-20, Run: 050, F, 0, 2, 0, 1, 30, 0, 0, 11, 19
INVAR-20, Run: 051, F, 0, 2, 0, 1, 30, 0, 0, 20, 10
INVAR-20, Run: 052, F, 0, 2, 0, 3, 29, 1, 1, 23, 8
INVAR-20, Run: 053, F, 0, 2, 0, 1, 30, 0, 0, 13, 17
INVAR-20, Run: 054, F, 0, 2, 0, 1, 30, 0, 0, 3, 27
INVAR-20, Run: 055, F, 0, 2, 0, 1, 30, 0, 0, 4, 26
INVAR-20, Run: 056, F, 0, 2, 0, 1, 30, 0, 0, 14, 16
INVAR-20, Run: 057, F, 0, 2, 0, 1, 30, 0, 0, 30, 0
INVAR-20, Run: 058, F, 0, 2, 0, 1, 30, 0, 0, 8, 22
INVAR-20, Run: 059, F, 0, 2, 0, 1, 30, 0, 0, 0, 30
INVAR-20, Run: 060, F, 0, 2, 0, 1, 30, 0, 0, 25, 5
INVAR-20, Run: 061, F, 0, 2, 0, 1, 30, 0, 0, 20, 10
INVAR-20, Run: 062, F, 0, 2, 0, 2, 29, 0, 2, 11, 20
INVAR-20, Run: 063, F, 0, 2, 0, 1, 30, 0, 0, 29, 1
INVAR-20, Run: 064, F, 0, 2, 0, 1, 30, 0, 0, 5, 25
INVAR-20, Run: 065, F, 0, 2, 0, 1, 30, 0, 0, 18, 12
INVAR-20, Run: 066, F, 0, 2, 0, 1, 30, 0, 0, 30, 0
INVAR-20, Run: 067, F, 0, 2, 0, 1, 30, 0, 0, 18, 12
INVAR-20, Run: 068, F, 0, 2, 0, 1, 30, 0, 0, 17, 13
INVAR-20, Run: 069, F, 0, 2, 0, 1, 30, 0, 0, 15, 15
INVAR-20, Run: 070, F, 0, 2, 0, 1, 30, 0, 0, 9, 21
INVAR-20, Run: 071, F, 0, 2, 0, 1, 30, 0, 0, 28, 2
INVAR-20, Run: 072, F, 0, 2, 0, 1, 30, 0, 0, 23, 7
INVAR-20, Run: 073, F, 0, 2, 0, 1, 30, 0, 0, 7, 23
INVAR-20, Run: 074, F, 0, 2, 0, 1, 30, 0, 0, 19, 11
INVAR-20, Run: 075, F, 0, 2, 0, 1, 30, 0, 0, 25, 5
INVAR-20, Run: 076, F, 0, 2, 0, 1, 30, 0, 0, 28, 2
INVAR-20, Run: 077, F, 0, 2, 0, 1, 30, 0, 0, 10, 20
INVAR-20, Run: 078, F, 0, 2, 0, 1, 30, 0, 0, 16, 14
INVAR-20, Run: 079, F, 0, 2, 0, 1, 30, 0, 0, 13, 17
INVAR-20, Run: 080, F, 0, 2, 0, 1, 30, 0, 0, 29, 1
INVAR-20, Run: 081, F, 0, 2, 0, 1, 30, 0, 0, 17, 13
INVAR-20, Run: 082, F, 0, 2, 0, 1, 30, 0, 0, 7, 23
INVAR-20, Run: 083, F, 0, 2, 0, 1, 30, 0, 0, 13, 17
INVAR-20, Run: 084, F, 0, 2, 0, 1, 30, 0, 0, 23, 7
INVAR-20, Run: 085, F, 0, 2, 0, 3, 29, 1, 1, 12, 19
INVAR-20, Run: 086, F, 0, 2, 0, 1, 30, 0, 0, 7, 23
INVAR-20, Run: 087, F, 0, 2, 0, 1, 30, 0, 0, 24, 6
INVAR-20, Run: 088, F, 0, 2, 0, 1, 30, 0, 0, 13, 17
INVAR-20, Run: 089, F, 0, 2, 0, 1, 30, 0, 0, 23, 7
INVAR-20, Run: 090, F, 0, 2, 0, 2, 29, 0, 2, 10, 21
INVAR-20, Run: 091, F, 0, 2, 0, 1, 30, 0, 0, 26, 4
INVAR-20, Run: 092, F, 0, 2, 0, 1, 30, 0, 0, 17, 13
INVAR-20, Run: 093, F, 0, 2, 0, 1, 30, 0, 0, 30, 0
INVAR-20, Run: 094, F, 0, 2, 0, 1, 30, 0, 0, 9, 21
INVAR-20, Run: 095, F, 0, 2, 0, 1, 30, 0, 0, 4, 26
