Input Number, Run_Number, Result@ 100, CO, X1, Y, H, M, PO, CE, D, PE, A, B
INVAR-5, Run: 080, P, 72, 0, 116, 1, 0, 1, 0, 15, 0, 0, 1
INVAR-5, Run: 081, P, 96, 0, 128, 1, 0, 1, 0, 18, 0, 0, 1
INVAR-5, Run: 082, P, 0, 0, 49, 0, 0, 0, 19, 0, 1, 99, 0
INVAR-5, Run: 083, P, 0, 0, 61, 0, 0, 0, 15, 0, 1, 67, 0
INVAR-5, Run: 084, P, 0, 0, 52, 0, 0, 0, 18, 0, 1, 91, 0
INVAR-5, Run: 085, P, 88, 0, 124, 1, 0, 1, 0, 17, 0, 0, 1
INVAR-5, Run: 086, P, 72, 0, 116, 1, 0, 1, 0, 15, 0, 0, 1
INVAR-5, Run: 087, P, 96, 0, 128, 1, 0, 1, 0, 18, 0, 0, 1
INVAR-5, Run: 088, P, 96, 0, 128, 1, 0, 1, 0, 18, 0, 0, 1
INVAR-5, Run: 089, P, 64, 0, 112, 1, 0, 1, 0, 14, 0, 0, 1
INVAR-5, Run: 090, P, 0, 0, 58, 0, 0, 0, 16, 0, 1, 75, 0
INVAR-5, Run: 091, P, 0, 0, 52, 0, 0, 0, 18, 0, 1, 91, 0
INVAR-5, Run: 092, P, 72, 0, 116, 1, 0, 1, 0, 15, 0, 0, 1
INVAR-5, Run: 093, P, 0, 0, 58, 0, 0, 0, 16, 0, 1, 75, 0
INVAR-5, Run: 094, P, 0, 0, 58, 0, 0, 0, 16, 0, 1, 75, 0
INVAR-5, Run: 095, P, 80, 0, 120, 1, 0, 1, 0, 16, 0, 0, 1
INVAR-5, Run: 096, P, 64, 0, 112, 1, 0, 1, 0, 14, 0, 0, 1
INVAR-5, Run: 097, P, 0, 0, 61, 0, 0, 0, 15, 0, 1, 67, 0
INVAR-5, Run: 098, P, 0, 0, 52, 0, 0, 0, 18, 0, 1, 91, 0
INVAR-5, Run: 099, P, 64, 0, 112, 1, 0, 1, 0, 14, 0, 0, 1
INVAR-5, Run: 100, P, 80, 0, 120, 1, 0, 1, 0, 16, 0, 0, 1
INVAR-6, Run: 001, P, 0, 0, 197, 0, 0, 0, 51, 0, 1, 233, 0
INVAR-6, Run: 002, P, 0, 0, 185, 0, 0, 0, 55, 0, 1, 265, 0
INVAR-6, Run: 003, P, 270, 0, 398, 1, 0, 1, 0, 55, 0, 0, 1
INVAR-6, Run: 004, P, 0, 0, 188, 0, 0, 0, 54, 0, 1, 257, 0
INVAR-6, Run: 005, P, 0, 0, 188, 0, 0, 0, 54, 0, 1, 257, 0
INVAR-6, Run: 006, P, 246, 0, 386, 1, 0, 1, 0, 52, 0, 0, 1
INVAR-6, Run: 007, P, 278, 0, 402, 1, 0, 1, 0, 56, 0, 0, 1
INVAR-6, Run: 008, P, 238, 0, 382, 1, 0, 1, 0, 51, 0, 0, 1
INVAR-6, Run: 009, P, 254, 0, 390, 1, 0, 1, 0, 53, 0, 0, 1
INVAR-6, Run: 010, P, 246, 0, 386, 1, 0, 1, 0, 52, 0, 0, 1
INVAR-6, Run: 011, P, 278, 0, 402, 1, 0, 1, 0, 56, 0, 0, 1
INVAR-6, Run: 012, P, 254, 0, 390, 1, 0, 1, 0, 53, 0, 0, 1
INVAR-6, Run: 013, P, 214, 0, 370, 1, 0, 1, 0, 48, 0, 0, 1
INVAR-6, Run: 014, P, 254, 0, 390, 1, 0, 1, 0, 53, 0, 0, 1
INVAR-6, Run: 015, P, 238, 0, 382, 1, 0, 1, 0, 51, 0, 0, 1
INVAR-6, Run: 016, P, 270, 0, 398, 1, 0, 1, 0, 55, 0, 0, 1
INVAR-6, Run: 017, P, 270, 0, 398, 1, 0, 1, 0, 55, 0, 0, 1
INVAR-6, Run: 018, P, 270, 0, 398, 1, 0, 1, 0, 55, 0, 0, 1
INVAR-6, Run: 019, P, 0, 0, 185, 0, 0, 0, 55, 0, 1, 265, 0
INVAR-6, Run: 020, P, 302, 0, 414, 1, 0, 1, 0, 59, 0, 0, 1
INVAR-6, Run: 021, P, 238, 0, 382, 1, 0, 1, 0, 51, 0, 0, 1
INVAR-6, Run: 022, P, 270, 0, 398, 1, 0, 1, 0, 55, 0, 0, 1
INVAR-6, Run: 023, P, 238, 0, 382, 1, 0, 1, 0, 51, 0, 0, 1
INVAR-6, Run: 024, P, 0, 0, 188, 0, 0, 0, 54, 0, 1, 257, 0
INVAR-6, Run: 025, P, 0, 0, 197, 0, 0, 0, 51, 0, 1, 233, 0
INVAR-6, Run: 026, P, 0, 0, 188, 0, 0, 0, 54, 0, 1, 257, 0
INVAR-6, Run: 027, P, 0, 0, 188, 0, 0, 0, 54, 0, 1, 257, 0
INVAR-6, Run: 028, P, 278, 0, 402, 1, 0, 1, 0, 56, 0, 0, 1
INVAR-6, Run: 029, P, 270, 0, 398, 1, 0, 1, 0, 55, 0, 0, 1
INVAR-6, Run: 030, P, 230, 0, 378, 1, 0, 1, 0, 50, 0, 0, 1
INVAR-6, Run: 031, P, 310, 0, 418, 1, 0, 1, 0, 60, 0, 0, 1
INVAR-6, Run: 032, P, 230, 0, 378, 1, 0, 1, 0, 50, 0, 0, 1
INVAR-6, Run: 033, P, 238, 0, 382, 1, 0, 1, 0, 51, 0, 0, 1
INVAR-6, Run: 034, P, 0, 0, 194, 0, 0, 0, 52, 0, 1, 241, 0
INVAR-6, Run: 035, P, 246, 0, 386, 1, 0, 1, 0, 52, 0, 0, 1
INVAR-6, Run: 036, P, 0, 0, 188, 0, 0, 0, 54, 0, 1, 257, 0
INVAR-6, Run: 037, P, 0, 0, 179, 0, 0, 0, 57, 0, 1, 281, 0
INVAR-6, Run: 038, P, 0, 0, 191, 0, 0, 0, 53, 0, 1, 249, 0
INVAR-6, Run: 039, P, 0, 0, 197, 0, 0, 0, 51, 0, 1, 233, 0
INVAR-6, Run: 040, P, 270, 0, 398, 1, 0, 1, 0, 55, 0, 0, 1
INVAR-6, Run: 041, P, 0, 0, 191, 0, 0, 0, 53, 0, 1, 249, 0
INVAR-6, Run: 042, P, 270, 0, 398, 1, 0, 1, 0, 55, 0, 0, 1
INVAR-6, Run: 043, P, 0, 0, 194, 0, 0, 0, 52, 0, 1, 241, 0
INVAR-6, Run: 044, P, 0, 0, 188, 0, 0, 0, 54, 0, 1, 257, 0
INVAR-6, Run: 045, P, 0, 0, 191, 0, 0, 0, 53, 0, 1, 249, 0
INVAR-6, Run: 046, P, 0, 0, 173, 0, 0, 0, 59, 0, 1, 297, 0
INVAR-6, Run: 047, P, 254, 0, 390, 1, 0, 1, 0, 53, 0, 0, 1
INVAR-6, Run: 048, P, 0, 0, 188, 0, 0, 0, 54, 0, 1, 257, 0
INVAR-6, Run: 049, P, 262, 0, 394, 1, 0, 1, 0, 54, 0, 0, 1
INVAR-6, Run: 050, P, 262, 0, 394, 1, 0, 1, 0, 54, 0, 0, 1
INVAR-6, Run: 051, P, 0, 0, 188, 0, 0, 0, 54, 0, 1, 257, 0
INVAR-6, Run: 052, P, 286, 0, 406, 1, 0, 1, 0, 57, 0, 0, 1
INVAR-6, Run: 053, P, 254, 0, 390, 1, 0, 1, 0, 53, 0, 0, 1
INVAR-6, Run: 054, P, 0, 0, 212, 0, 0, 0, 46, 0, 1, 193, 0
INVAR-6, Run: 055, P, 230, 0, 378, 1, 0, 1, 0, 50, 0, 0, 1
INVAR-6, Run: 056, P, 0, 0, 185, 0, 0, 0, 55, 0, 1, 265, 0
INVAR-6, Run: 057, P, 246, 0, 386, 1, 0, 1, 0, 52, 0, 0, 1
INVAR-6, Run: 058, P, 254, 0, 390, 1, 0, 1, 0, 53, 0, 0, 1
INVAR-6, Run: 059, P, 0, 0, 185, 0, 0, 0, 55, 0, 1, 265, 0
INVAR-6, Run: 060, P, 0, 0, 191, 0, 0, 0, 53, 0, 1, 249, 0
INVAR-6, Run: 061, P, 0, 0, 197, 0, 0, 0, 51, 0, 1, 233, 0
INVAR-6, Run: 062, P, 0, 0, 185, 0, 0, 0, 55, 0, 1, 265, 0
INVAR-6, Run: 063, P, 246, 0, 386, 1, 0, 1, 0, 52, 0, 0, 1
INVAR-6, Run: 064, P, 0, 0, 194, 0, 0, 0, 52, 0, 1, 241, 0
INVAR-6, Run: 065, P, 294, 0, 410, 1, 0, 1, 0, 58, 0, 0, 1
INVAR-6, Run: 066, P, 278, 0, 402, 1, 0, 1, 0, 56, 0, 0, 1
INVAR-6, Run: 067, P, 238, 0, 382, 1, 0, 1, 0, 51, 0, 0, 1
INVAR-6, Run: 068, P, 286, 0, 406, 1, 0, 1, 0, 57, 0, 0, 1
INVAR-6, Run: 069, P, 262, 0, 394, 1, 0, 1, 0, 54, 0, 0, 1
INVAR-6, Run: 070, P, 230, 0, 378, 1, 0, 1, 0, 50, 0, 0, 1
INVAR-6, Run: 071, P, 0, 0, 182, 0, 0, 0, 56, 0, 1, 273, 0
INVAR-6, Run: 072, P, 222, 0, 374, 1, 0, 1, 0, 49, 0, 0, 1
INVAR-6, Run: 073, P, 0, 0, 191, 0, 0, 0, 53, 0, 1, 249, 0
INVAR-6, Run: 074, P, 254, 0, 390, 1, 0, 1, 0, 53, 0, 0, 1
INVAR-6, Run: 075, P, 254, 0, 390, 1, 0, 1, 0, 53, 0, 0, 1
INVAR-6, Run: 076, P, 0, 0, 191, 0, 0, 0, 53, 0, 1, 249, 0
INVAR-6, Run: 077, P, 254, 0, 390, 1, 0, 1, 0, 53, 0, 0, 1
INVAR-6, Run: 078, P, 270, 0, 398, 1, 0, 1, 0, 55, 0, 0, 1
INVAR-6, Run: 079, P, 246, 0, 386, 1, 0, 1, 0, 52, 0, 0, 1
INVAR-6, Run: 080, P, 254, 0, 390, 1, 0, 1, 0, 53, 0, 0, 1
INVAR-6, Run: 081, P, 222, 0, 374, 1, 0, 1, 0, 49, 0, 0, 1
INVAR-6, Run: 082, P, 0, 0, 200, 0, 0, 0, 50, 0, 1, 225, 0
INVAR-6, Run: 083, P, 270, 0, 398, 1, 0, 1, 0, 55, 0, 0, 1
INVAR-6, Run: 084, P, 262, 0, 394, 1, 0, 1, 0, 54, 0, 0, 1
INVAR-6, Run: 085, P, 0, 0, 200, 0, 0, 0, 50, 0, 1, 225, 0
INVAR-6, Run: 086, P, 222, 0, 374, 1, 0, 1, 0, 49, 0, 0, 1
INVAR-6, Run: 087, P, 246, 0, 386, 1, 0, 1, 0, 52, 0, 0, 1
INVAR-6, Run: 088, P, 278, 0, 402, 1, 0, 1, 0, 56, 0, 0, 1
INVAR-6, Run: 089, P, 0, 0, 188, 0, 0, 0, 54, 0, 1, 257, 0
INVAR-6, Run: 090, P, 0, 0, 182, 0, 0, 0, 56, 0, 1, 273, 0
INVAR-6, Run: 091, P, 270, 0, 398, 1, 0, 1, 0, 55, 0, 0, 1
INVAR-6, Run: 092, P, 0, 0, 191, 0, 0, 0, 53, 0, 1, 249, 0
INVAR-6, Run: 093, P, 262, 0, 394, 1, 0, 1, 0, 54, 0, 0, 1
INVAR-6, Run: 094, P, 238, 0, 382, 1, 0, 1, 0, 51, 0, 0, 1
INVAR-6, Run: 095, P, 0, 0, 188, 0, 0, 0, 54, 0, 1, 257, 0
INVAR-6, Run: 096, P, 0, 0, 179, 0, 0, 0, 57, 0, 1, 281, 0
INVAR-6, Run: 097, P, 262, 0, 394, 1, 0, 1, 0, 54, 0, 0, 1
INVAR-6, Run: 098, P, 0, 0, 188, 0, 0, 0, 54, 0, 1, 257, 0
INVAR-6, Run: 099, P, 0, 0, 185, 0, 0, 0, 55, 0, 1, 265, 0
INVAR-6, Run: 100, P, 0, 0, 197, 0, 0, 0, 51, 0, 1, 233, 0
INVAR-7, Run: 001, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 002, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 003, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 004, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 005, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 006, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 007, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 008, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 009, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 010, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 011, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 012, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 013, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 014, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 015, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 016, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 017, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 018, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 019, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 020, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 021, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 022, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 023, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 024, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 025, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 026, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 027, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 028, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 029, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 030, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 031, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 032, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 033, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 034, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 035, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 036, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 037, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 038, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 039, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 040, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 041, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 042, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 043, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 044, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 045, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 046, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 047, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 048, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 049, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 050, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 051, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 052, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 053, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 054, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 055, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 056, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 057, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 058, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 059, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 060, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 061, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 062, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 063, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 064, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 065, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 066, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 067, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 068, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 069, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 070, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 071, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 072, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 073, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 074, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 075, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 076, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 077, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 078, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 079, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 080, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 081, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 082, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 083, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 084, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 085, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 086, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 087, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 088, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 089, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 090, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 091, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 092, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 093, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 094, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 095, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 096, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 097, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 098, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 099, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 100, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-8, Run: 001, P, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0
INVAR-8, Run: 002, P, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
INVAR-8, Run: 003, P, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
INVAR-8, Run: 004, P, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0
INVAR-8, Run: 005, P, 0, 0, 55, 0, 0, 0, 15, 0, 1, 70, 0
INVAR-8, Run: 006, P, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1
INVAR-8, Run: 007, P, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
INVAR-8, Run: 008, P, 0, 0, 55, 0, 0, 0, 15, 0, 1, 70, 0
INVAR-8, Run: 009, P, 0, 0, 58, 0, 0, 0, 14, 0, 1, 62, 0
INVAR-8, Run: 010, P, 0, 0, 46, 0, 0, 0, 18, 0, 1, 94, 0
INVAR-8, Run: 011, P, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
INVAR-8, Run: 012, P, 0, 0, 55, 0, 0, 0, 15, 0, 1, 70, 0
INVAR-8, Run: 013, P, 67, 0, 109, 1, 0, 1, 0, 14, 0, 0, 1
INVAR-8, Run: 014, P, 107, 0, 129, 1, 0, 1, 0, 19, 0, 0, 1
INVAR-8, Run: 015, P, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1
INVAR-8, Run: 016, P, 0, 0, 55, 0, 0, 0, 15, 0, 1, 70, 0
INVAR-8, Run: 017, P, 0, 0, 55, 0, 0, 0, 15, 0, 1, 70, 0
INVAR-8, Run: 018, P, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
INVAR-8, Run: 019, P, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1
INVAR-8, Run: 020, P, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0
INVAR-8, Run: 021, P, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
INVAR-8, Run: 022, P, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
INVAR-8, Run: 023, P, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
INVAR-8, Run: 024, P, 0, 0, 46, 0, 0, 0, 18, 0, 1, 94, 0
INVAR-8, Run: 025, P, 0, 0, 58, 0, 0, 0, 14, 0, 1, 62, 0
INVAR-8, Run: 026, P, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
INVAR-8, Run: 027, P, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
INVAR-8, Run: 028, P, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
INVAR-8, Run: 029, P, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
INVAR-8, Run: 030, P, 0, 0, 46, 0, 0, 0, 18, 0, 1, 94, 0
INVAR-8, Run: 031, P, 59, 0, 105, 1, 0, 1, 0, 13, 0, 0, 1
INVAR-8, Run: 032, P, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0
INVAR-8, Run: 033, P, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
INVAR-8, Run: 034, P, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
INVAR-8, Run: 035, P, 0, 0, 46, 0, 0, 0, 18, 0, 1, 94, 0
INVAR-8, Run: 036, P, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1
INVAR-8, Run: 037, P, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1
INVAR-8, Run: 038, P, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
INVAR-8, Run: 039, P, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0
INVAR-8, Run: 040, P, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
INVAR-8, Run: 041, P, 0, 0, 67, 0, 0, 0, 11, 0, 1, 38, 0
INVAR-8, Run: 042, P, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0
INVAR-8, Run: 043, P, 0, 0, 61, 0, 0, 0, 13, 0, 1, 54, 0
INVAR-8, Run: 044, P, 0, 0, 58, 0, 0, 0, 14, 0, 1, 62, 0
INVAR-8, Run: 045, P, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
INVAR-8, Run: 046, P, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
INVAR-8, Run: 047, P, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
INVAR-8, Run: 048, P, 0, 0, 43, 0, 0, 0, 19, 0, 1, 102, 0
INVAR-8, Run: 049, P, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
INVAR-8, Run: 050, P, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
INVAR-8, Run: 051, P, 0, 0, 61, 0, 0, 0, 13, 0, 1, 54, 0
INVAR-8, Run: 052, P, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0
INVAR-8, Run: 053, P, 0, 0, 55, 0, 0, 0, 15, 0, 1, 70, 0
INVAR-8, Run: 054, P, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0
INVAR-8, Run: 055, P, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0
INVAR-8, Run: 056, P, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
INVAR-8, Run: 057, P, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1
INVAR-8, Run: 058, P, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
INVAR-8, Run: 059, P, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1
INVAR-8, Run: 060, P, 0, 0, 55, 0, 0, 0, 15, 0, 1, 70, 0
INVAR-8, Run: 061, P, 0, 0, 46, 0, 0, 0, 18, 0, 1, 94, 0
INVAR-8, Run: 062, P, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
INVAR-8, Run: 063, P, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
INVAR-8, Run: 064, P, 0, 0, 46, 0, 0, 0, 18, 0, 1, 94, 0
INVAR-8, Run: 065, P, 59, 0, 105, 1, 0, 1, 0, 13, 0, 0, 1
INVAR-8, Run: 066, P, 0, 0, 55, 0, 0, 0, 15, 0, 1, 70, 0
INVAR-8, Run: 067, P, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
INVAR-8, Run: 068, P, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
INVAR-8, Run: 069, P, 0, 0, 58, 0, 0, 0, 14, 0, 1, 62, 0
