Input Number, Run_Number, Result@ 100, Y, X1, X2, NEW_REACTION, Reaction1, Reaction2
INVAR-4, Run: 099, P, 39, 0, 0, 3926, 49, 10
INVAR-4, Run: 100, P, 39, 0, 0, 3861, 49, 10
INVAR-40, Run: 001, P, 71, 0, 0, 6864, 200, 129
INVAR-40, Run: 002, P, 71, 0, 0, 6912, 200, 129
INVAR-40, Run: 003, P, 71, 0, 0, 6961, 200, 129
INVAR-40, Run: 004, P, 71, 0, 0, 6964, 200, 129
INVAR-40, Run: 005, P, 71, 0, 0, 6958, 200, 129
INVAR-40, Run: 006, P, 71, 0, 0, 6942, 200, 129
INVAR-40, Run: 007, P, 71, 0, 0, 6935, 200, 129
INVAR-40, Run: 008, P, 71, 0, 0, 6991, 200, 129
INVAR-40, Run: 009, P, 71, 0, 0, 7070, 200, 129
INVAR-40, Run: 010, P, 71, 0, 0, 7015, 200, 129
INVAR-40, Run: 011, P, 71, 0, 0, 7045, 200, 129
INVAR-40, Run: 012, P, 71, 0, 0, 6936, 200, 129
INVAR-40, Run: 013, P, 71, 0, 0, 6964, 200, 129
INVAR-40, Run: 014, P, 71, 0, 0, 7054, 200, 129
INVAR-40, Run: 015, P, 71, 0, 0, 7017, 200, 129
INVAR-40, Run: 016, P, 71, 0, 0, 6858, 200, 129
INVAR-40, Run: 017, P, 71, 0, 0, 6995, 200, 129
INVAR-40, Run: 018, P, 71, 0, 0, 6846, 200, 129
INVAR-40, Run: 019, P, 71, 0, 0, 7010, 200, 129
INVAR-40, Run: 020, P, 71, 0, 0, 6932, 200, 129
INVAR-40, Run: 021, P, 71, 0, 0, 7067, 200, 129
INVAR-40, Run: 022, P, 71, 0, 0, 7011, 200, 129
INVAR-40, Run: 023, P, 71, 0, 0, 6894, 200, 129
INVAR-40, Run: 024, P, 71, 0, 0, 6921, 200, 129
INVAR-40, Run: 025, P, 71, 0, 0, 6969, 200, 129
INVAR-40, Run: 026, P, 71, 0, 0, 7044, 200, 129
INVAR-40, Run: 027, P, 71, 0, 0, 7027, 200, 129
INVAR-40, Run: 028, P, 71, 0, 0, 7019, 200, 129
INVAR-40, Run: 029, P, 71, 0, 0, 7073, 200, 129
INVAR-40, Run: 030, P, 71, 0, 0, 6977, 200, 129
INVAR-40, Run: 031, P, 71, 0, 0, 6943, 200, 129
INVAR-40, Run: 032, P, 71, 0, 0, 6813, 200, 129
INVAR-40, Run: 033, P, 71, 0, 0, 7028, 200, 129
INVAR-40, Run: 034, P, 71, 0, 0, 6904, 200, 129
INVAR-40, Run: 035, P, 71, 0, 0, 6934, 200, 129
INVAR-40, Run: 036, P, 71, 0, 0, 6997, 200, 129
INVAR-40, Run: 037, P, 71, 0, 0, 6926, 200, 129
INVAR-40, Run: 038, P, 71, 0, 0, 6941, 200, 129
INVAR-40, Run: 039, P, 71, 0, 0, 7012, 200, 129
INVAR-40, Run: 040, P, 71, 0, 0, 6839, 200, 129
INVAR-40, Run: 041, P, 71, 0, 0, 7017, 200, 129
INVAR-40, Run: 042, P, 71, 0, 0, 6960, 200, 129
INVAR-40, Run: 043, P, 71, 0, 0, 7043, 200, 129
INVAR-40, Run: 044, P, 71, 0, 0, 6901, 200, 129
INVAR-40, Run: 045, P, 71, 0, 0, 7053, 200, 129
INVAR-40, Run: 046, P, 71, 0, 0, 7094, 200, 129
INVAR-40, Run: 047, P, 71, 0, 0, 6901, 200, 129
INVAR-40, Run: 048, P, 71, 0, 0, 6935, 200, 129
INVAR-40, Run: 049, P, 71, 0, 0, 6959, 200, 129
INVAR-40, Run: 050, P, 71, 0, 0, 7084, 200, 129
INVAR-40, Run: 051, P, 71, 0, 0, 6961, 200, 129
INVAR-40, Run: 052, P, 71, 0, 0, 7047, 200, 129
INVAR-40, Run: 053, P, 71, 0, 0, 7005, 200, 129
INVAR-40, Run: 054, P, 71, 0, 0, 6831, 200, 129
INVAR-40, Run: 055, P, 71, 0, 0, 6892, 200, 129
INVAR-40, Run: 056, P, 71, 0, 0, 7023, 200, 129
INVAR-40, Run: 057, P, 71, 0, 0, 6991, 200, 129
INVAR-40, Run: 058, P, 71, 0, 0, 7001, 200, 129
INVAR-40, Run: 059, P, 71, 0, 0, 7159, 200, 129
INVAR-40, Run: 060, P, 71, 0, 0, 6951, 200, 129
INVAR-40, Run: 061, P, 71, 0, 0, 7025, 200, 129
INVAR-40, Run: 062, P, 71, 0, 0, 6954, 200, 129
INVAR-40, Run: 063, P, 71, 0, 0, 7061, 200, 129
INVAR-40, Run: 064, P, 71, 0, 0, 6928, 200, 129
INVAR-40, Run: 065, P, 71, 0, 0, 6936, 200, 129
INVAR-40, Run: 066, P, 71, 0, 0, 6971, 200, 129
INVAR-40, Run: 067, P, 71, 0, 0, 6930, 200, 129
INVAR-40, Run: 068, P, 71, 0, 0, 6964, 200, 129
INVAR-40, Run: 069, P, 71, 0, 0, 6871, 200, 129
INVAR-40, Run: 070, P, 71, 0, 0, 6969, 200, 129
INVAR-40, Run: 071, P, 71, 0, 0, 7066, 200, 129
INVAR-40, Run: 072, P, 71, 0, 0, 6792, 200, 129
INVAR-40, Run: 073, P, 71, 0, 0, 7017, 200, 129
INVAR-40, Run: 074, P, 71, 0, 0, 6969, 200, 129
INVAR-40, Run: 075, P, 71, 0, 0, 6924, 200, 129
INVAR-40, Run: 076, P, 71, 0, 0, 6791, 200, 129
INVAR-40, Run: 077, P, 71, 0, 0, 6950, 200, 129
INVAR-40, Run: 078, P, 71, 0, 0, 7084, 200, 129
INVAR-40, Run: 079, P, 71, 0, 0, 6893, 200, 129
INVAR-40, Run: 080, P, 71, 0, 0, 6987, 200, 129
INVAR-40, Run: 081, P, 71, 0, 0, 6912, 200, 129
INVAR-40, Run: 082, P, 71, 0, 0, 6905, 200, 129
INVAR-40, Run: 083, P, 71, 0, 0, 6876, 200, 129
INVAR-40, Run: 084, P, 71, 0, 0, 7001, 200, 129
INVAR-40, Run: 085, P, 71, 0, 0, 6937, 200, 129
INVAR-40, Run: 086, P, 71, 0, 0, 7007, 200, 129
INVAR-40, Run: 087, P, 71, 0, 0, 6850, 200, 129
INVAR-40, Run: 088, P, 71, 0, 0, 6982, 200, 129
INVAR-40, Run: 089, P, 71, 0, 0, 6957, 200, 129
INVAR-40, Run: 090, P, 71, 0, 0, 6984, 200, 129
INVAR-40, Run: 091, P, 71, 0, 0, 7098, 200, 129
INVAR-40, Run: 092, P, 71, 0, 0, 6842, 200, 129
INVAR-40, Run: 093, P, 71, 0, 0, 6984, 200, 129
INVAR-40, Run: 094, P, 71, 0, 0, 7034, 200, 129
INVAR-40, Run: 095, P, 71, 0, 0, 6992, 200, 129
INVAR-40, Run: 096, P, 71, 0, 0, 6931, 200, 129
INVAR-40, Run: 097, P, 71, 0, 0, 6859, 200, 129
INVAR-40, Run: 098, P, 71, 0, 0, 6877, 200, 129
INVAR-40, Run: 099, P, 71, 0, 0, 6789, 200, 129
INVAR-40, Run: 100, P, 71, 0, 0, 7054, 200, 129
INVAR-41, Run: 001, P, 50, 0, 0, 4813, 50, 0
INVAR-41, Run: 002, P, 50, 0, 0, 4938, 50, 0
INVAR-41, Run: 003, P, 50, 0, 0, 4967, 50, 0
INVAR-41, Run: 004, P, 50, 0, 0, 5010, 50, 0
INVAR-41, Run: 005, P, 50, 0, 0, 4867, 50, 0
INVAR-41, Run: 006, P, 50, 0, 0, 4873, 50, 0
INVAR-41, Run: 007, P, 50, 0, 0, 5092, 50, 0
INVAR-41, Run: 008, P, 50, 0, 0, 4898, 50, 0
INVAR-41, Run: 009, P, 50, 0, 0, 5032, 50, 0
INVAR-41, Run: 010, P, 50, 0, 0, 4900, 50, 0
INVAR-41, Run: 011, P, 50, 0, 0, 4959, 50, 0
INVAR-41, Run: 012, P, 50, 0, 0, 4901, 50, 0
INVAR-41, Run: 013, P, 50, 0, 0, 4975, 50, 0
INVAR-41, Run: 014, P, 50, 0, 0, 4924, 50, 0
INVAR-41, Run: 015, P, 50, 0, 0, 4899, 50, 0
INVAR-41, Run: 016, P, 50, 0, 0, 5039, 50, 0
INVAR-41, Run: 017, P, 50, 0, 0, 4989, 50, 0
INVAR-41, Run: 018, P, 50, 0, 0, 4889, 50, 0
INVAR-41, Run: 019, P, 50, 0, 0, 4993, 50, 0
INVAR-41, Run: 020, P, 50, 0, 0, 4902, 50, 0
INVAR-41, Run: 021, P, 50, 0, 0, 4880, 50, 0
INVAR-41, Run: 022, P, 50, 0, 0, 4994, 50, 0
INVAR-41, Run: 023, P, 50, 0, 0, 4996, 50, 0
INVAR-41, Run: 024, P, 50, 0, 0, 4874, 50, 0
INVAR-41, Run: 025, P, 50, 0, 0, 4796, 50, 0
INVAR-41, Run: 026, P, 50, 0, 0, 4906, 50, 0
INVAR-41, Run: 027, P, 50, 0, 0, 4965, 50, 0
INVAR-41, Run: 028, P, 50, 0, 0, 4946, 50, 0
INVAR-41, Run: 029, P, 50, 0, 0, 4898, 50, 0
INVAR-41, Run: 030, P, 50, 0, 0, 4948, 50, 0
INVAR-41, Run: 031, P, 50, 0, 0, 4979, 50, 0
INVAR-41, Run: 032, P, 50, 0, 0, 4932, 50, 0
INVAR-41, Run: 033, P, 50, 0, 0, 4998, 50, 0
INVAR-41, Run: 034, P, 50, 0, 0, 4896, 50, 0
INVAR-41, Run: 035, P, 50, 0, 0, 4957, 50, 0
INVAR-41, Run: 036, P, 50, 0, 0, 4983, 50, 0
INVAR-41, Run: 037, P, 50, 0, 0, 4939, 50, 0
INVAR-41, Run: 038, P, 50, 0, 0, 4975, 50, 0
INVAR-41, Run: 039, P, 50, 0, 0, 4935, 50, 0
INVAR-41, Run: 040, P, 50, 0, 0, 4821, 50, 0
INVAR-41, Run: 041, P, 50, 0, 0, 4937, 50, 0
INVAR-41, Run: 042, P, 50, 0, 0, 4865, 50, 0
INVAR-41, Run: 043, P, 50, 0, 0, 4999, 50, 0
INVAR-41, Run: 044, P, 50, 0, 0, 4964, 50, 0
INVAR-41, Run: 045, P, 50, 0, 0, 4946, 50, 0
INVAR-41, Run: 046, P, 50, 0, 0, 5027, 50, 0
INVAR-41, Run: 047, P, 50, 0, 0, 4948, 50, 0
INVAR-41, Run: 048, P, 50, 0, 0, 4949, 50, 0
INVAR-41, Run: 049, P, 50, 0, 0, 4853, 50, 0
INVAR-41, Run: 050, P, 50, 0, 0, 4926, 50, 0
INVAR-41, Run: 051, P, 50, 0, 0, 4939, 50, 0
INVAR-41, Run: 052, P, 50, 0, 0, 5057, 50, 0
INVAR-41, Run: 053, P, 50, 0, 0, 4893, 50, 0
INVAR-41, Run: 054, P, 50, 0, 0, 4990, 50, 0
INVAR-41, Run: 055, P, 50, 0, 0, 4946, 50, 0
INVAR-41, Run: 056, P, 50, 0, 0, 4906, 50, 0
INVAR-41, Run: 057, P, 50, 0, 0, 4963, 50, 0
INVAR-41, Run: 058, P, 50, 0, 0, 4938, 50, 0
INVAR-41, Run: 059, P, 50, 0, 0, 4901, 50, 0
INVAR-41, Run: 060, P, 50, 0, 0, 5027, 50, 0
INVAR-41, Run: 061, P, 50, 0, 0, 4765, 50, 0
INVAR-41, Run: 062, P, 50, 0, 0, 4939, 50, 0
INVAR-41, Run: 063, P, 50, 0, 0, 4968, 50, 0
INVAR-41, Run: 064, P, 50, 0, 0, 4970, 50, 0
INVAR-41, Run: 065, P, 50, 0, 0, 5047, 50, 0
INVAR-41, Run: 066, P, 50, 0, 0, 4910, 50, 0
INVAR-41, Run: 067, P, 50, 0, 0, 4984, 50, 0
INVAR-41, Run: 068, P, 50, 0, 0, 4903, 50, 0
INVAR-41, Run: 069, P, 50, 0, 0, 5060, 50, 0
INVAR-41, Run: 070, P, 50, 0, 0, 4912, 50, 0
INVAR-41, Run: 071, P, 50, 0, 0, 4956, 50, 0
INVAR-41, Run: 072, P, 50, 0, 0, 5057, 50, 0
INVAR-41, Run: 073, P, 50, 0, 0, 5042, 50, 0
INVAR-41, Run: 074, P, 50, 0, 0, 4976, 50, 0
INVAR-41, Run: 075, P, 50, 0, 0, 4935, 50, 0
INVAR-41, Run: 076, P, 50, 0, 0, 4970, 50, 0
INVAR-41, Run: 077, P, 50, 0, 0, 4965, 50, 0
INVAR-41, Run: 078, P, 50, 0, 0, 4894, 50, 0
INVAR-41, Run: 079, P, 50, 0, 0, 5004, 50, 0
INVAR-41, Run: 080, P, 50, 0, 0, 5016, 50, 0
INVAR-41, Run: 081, P, 50, 0, 0, 5020, 50, 0
INVAR-41, Run: 082, P, 50, 0, 0, 5065, 50, 0
INVAR-41, Run: 083, P, 50, 0, 0, 4993, 50, 0
INVAR-41, Run: 084, P, 50, 0, 0, 5056, 50, 0
INVAR-41, Run: 085, P, 50, 0, 0, 4956, 50, 0
INVAR-41, Run: 086, P, 50, 0, 0, 5030, 50, 0
INVAR-41, Run: 087, P, 50, 0, 0, 5161, 50, 0
INVAR-41, Run: 088, P, 50, 0, 0, 4912, 50, 0
INVAR-41, Run: 089, P, 50, 0, 0, 4918, 50, 0
INVAR-41, Run: 090, P, 50, 0, 0, 5085, 50, 0
INVAR-41, Run: 091, P, 50, 0, 0, 4949, 50, 0
INVAR-41, Run: 092, P, 50, 0, 0, 4932, 50, 0
INVAR-41, Run: 093, P, 50, 0, 0, 4855, 50, 0
INVAR-41, Run: 094, P, 50, 0, 0, 4936, 50, 0
INVAR-41, Run: 095, P, 50, 0, 0, 5064, 50, 0
INVAR-41, Run: 096, P, 50, 0, 0, 4962, 50, 0
INVAR-41, Run: 097, P, 50, 0, 0, 5016, 50, 0
INVAR-41, Run: 098, P, 50, 0, 0, 4989, 50, 0
INVAR-41, Run: 099, P, 50, 0, 0, 4939, 50, 0
INVAR-41, Run: 100, P, 50, 0, 0, 4933, 50, 0
INVAR-42, Run: 001, P, 100, 0, 0, 9887, 100, 0
INVAR-42, Run: 002, P, 100, 0, 0, 9851, 100, 0
INVAR-42, Run: 003, P, 100, 0, 0, 9793, 100, 0
INVAR-42, Run: 004, P, 100, 0, 0, 10049, 100, 0
INVAR-42, Run: 005, P, 100, 0, 0, 9983, 100, 0
INVAR-42, Run: 006, P, 100, 0, 0, 9826, 100, 0
INVAR-42, Run: 007, P, 100, 0, 0, 9738, 100, 0
INVAR-42, Run: 008, P, 100, 0, 0, 9833, 100, 0
INVAR-42, Run: 009, P, 100, 0, 0, 9905, 100, 0
INVAR-42, Run: 010, P, 100, 0, 0, 9811, 100, 0
INVAR-42, Run: 011, P, 100, 0, 0, 9850, 100, 0
INVAR-42, Run: 012, P, 100, 0, 0, 9847, 100, 0
INVAR-42, Run: 013, P, 100, 0, 0, 10017, 100, 0
INVAR-42, Run: 014, P, 100, 0, 0, 10015, 100, 0
INVAR-42, Run: 015, P, 100, 0, 0, 9828, 100, 0
INVAR-42, Run: 016, P, 100, 0, 0, 9936, 100, 0
INVAR-42, Run: 017, P, 100, 0, 0, 9854, 100, 0
INVAR-42, Run: 018, P, 100, 0, 0, 9819, 100, 0
INVAR-42, Run: 019, P, 100, 0, 0, 9967, 100, 0
INVAR-42, Run: 020, P, 100, 0, 0, 9909, 100, 0
INVAR-42, Run: 021, P, 100, 0, 0, 9873, 100, 0
INVAR-42, Run: 022, P, 100, 0, 0, 9979, 100, 0
INVAR-42, Run: 023, P, 100, 0, 0, 9785, 100, 0
INVAR-42, Run: 024, P, 100, 0, 0, 9759, 100, 0
INVAR-42, Run: 025, P, 100, 0, 0, 9958, 100, 0
INVAR-42, Run: 026, P, 100, 0, 0, 9832, 100, 0
INVAR-42, Run: 027, P, 100, 0, 0, 9952, 100, 0
INVAR-42, Run: 028, P, 100, 0, 0, 9849, 100, 0
INVAR-42, Run: 029, P, 100, 0, 0, 9799, 100, 0
INVAR-42, Run: 030, P, 100, 0, 0, 9865, 100, 0
INVAR-42, Run: 031, P, 100, 0, 0, 9863, 100, 0
INVAR-42, Run: 032, P, 100, 0, 0, 9946, 100, 0
INVAR-42, Run: 033, P, 100, 0, 0, 9926, 100, 0
INVAR-42, Run: 034, P, 100, 0, 0, 10032, 100, 0
INVAR-42, Run: 035, P, 100, 0, 0, 10046, 100, 0
INVAR-42, Run: 036, P, 100, 0, 0, 10086, 100, 0
INVAR-42, Run: 037, P, 100, 0, 0, 9857, 100, 0
INVAR-42, Run: 038, P, 100, 0, 0, 9995, 100, 0
INVAR-42, Run: 039, P, 100, 0, 0, 9801, 100, 0
INVAR-42, Run: 040, P, 100, 0, 0, 9884, 100, 0
INVAR-42, Run: 041, P, 100, 0, 0, 9880, 100, 0
INVAR-42, Run: 042, P, 100, 0, 0, 9926, 100, 0
INVAR-42, Run: 043, P, 100, 0, 0, 9875, 100, 0
INVAR-42, Run: 044, P, 100, 0, 0, 9801, 100, 0
INVAR-42, Run: 045, P, 100, 0, 0, 9896, 100, 0
INVAR-42, Run: 046, P, 100, 0, 0, 10064, 100, 0
INVAR-42, Run: 047, P, 100, 0, 0, 10091, 100, 0
INVAR-42, Run: 048, P, 100, 0, 0, 10063, 100, 0
INVAR-42, Run: 049, P, 100, 0, 0, 9909, 100, 0
INVAR-42, Run: 050, P, 100, 0, 0, 9842, 100, 0
INVAR-42, Run: 051, P, 100, 0, 0, 9979, 100, 0
INVAR-42, Run: 052, P, 100, 0, 0, 9918, 100, 0
INVAR-42, Run: 053, P, 100, 0, 0, 9995, 100, 0
INVAR-42, Run: 054, P, 100, 0, 0, 9996, 100, 0
INVAR-42, Run: 055, P, 100, 0, 0, 9828, 100, 0
INVAR-42, Run: 056, P, 100, 0, 0, 10053, 100, 0
INVAR-42, Run: 057, P, 100, 0, 0, 9870, 100, 0
INVAR-42, Run: 058, P, 100, 0, 0, 9864, 100, 0
INVAR-42, Run: 059, P, 100, 0, 0, 10011, 100, 0
INVAR-42, Run: 060, P, 100, 0, 0, 9985, 100, 0
INVAR-42, Run: 061, P, 100, 0, 0, 9821, 100, 0
INVAR-42, Run: 062, P, 100, 0, 0, 9938, 100, 0
INVAR-42, Run: 063, P, 100, 0, 0, 9957, 100, 0
INVAR-42, Run: 064, P, 100, 0, 0, 9892, 100, 0
INVAR-42, Run: 065, P, 100, 0, 0, 9853, 100, 0
INVAR-42, Run: 066, P, 100, 0, 0, 9796, 100, 0
INVAR-42, Run: 067, P, 100, 0, 0, 9944, 100, 0
INVAR-42, Run: 068, P, 100, 0, 0, 9748, 100, 0
INVAR-42, Run: 069, P, 100, 0, 0, 9945, 100, 0
INVAR-42, Run: 070, P, 100, 0, 0, 9890, 100, 0
INVAR-42, Run: 071, P, 100, 0, 0, 9949, 100, 0
INVAR-42, Run: 072, P, 100, 0, 0, 10014, 100, 0
INVAR-42, Run: 073, P, 100, 0, 0, 9784, 100, 0
INVAR-42, Run: 074, P, 100, 0, 0, 9801, 100, 0
INVAR-42, Run: 075, P, 100, 0, 0, 9993, 100, 0
INVAR-42, Run: 076, P, 100, 0, 0, 9866, 100, 0
INVAR-42, Run: 077, P, 100, 0, 0, 9898, 100, 0
INVAR-42, Run: 078, P, 100, 0, 0, 9820, 100, 0
INVAR-42, Run: 079, P, 100, 0, 0, 9923, 100, 0
INVAR-42, Run: 080, P, 100, 0, 0, 9942, 100, 0
INVAR-42, Run: 081, P, 100, 0, 0, 9966, 100, 0
INVAR-42, Run: 082, P, 100, 0, 0, 9846, 100, 0
INVAR-42, Run: 083, P, 100, 0, 0, 9866, 100, 0
INVAR-42, Run: 084, P, 100, 0, 0, 10090, 100, 0
INVAR-42, Run: 085, P, 100, 0, 0, 9898, 100, 0
INVAR-42, Run: 086, P, 100, 0, 0, 9712, 100, 0
INVAR-42, Run: 087, P, 100, 0, 0, 10102, 100, 0
INVAR-42, Run: 088, P, 100, 0, 0, 10031, 100, 0
INVAR-42, Run: 089, P, 100, 0, 0, 9937, 100, 0
INVAR-42, Run: 090, P, 100, 0, 0, 9853, 100, 0
INVAR-42, Run: 091, P, 100, 0, 0, 9878, 100, 0
INVAR-42, Run: 092, P, 100, 0, 0, 9775, 100, 0
INVAR-42, Run: 093, P, 100, 0, 0, 9805, 100, 0
INVAR-42, Run: 094, P, 100, 0, 0, 9941, 100, 0
INVAR-42, Run: 095, P, 100, 0, 0, 9833, 100, 0
INVAR-42, Run: 096, P, 100, 0, 0, 9864, 100, 0
INVAR-42, Run: 097, P, 100, 0, 0, 9972, 100, 0
INVAR-42, Run: 098, P, 100, 0, 0, 9836, 100, 0
INVAR-42, Run: 099, P, 100, 0, 0, 9932, 100, 0
INVAR-42, Run: 100, P, 100, 0, 0, 9973, 100, 0
INVAR-43, Run: 001, P, 200, 0, 0, 19673, 200, 0
INVAR-43, Run: 002, P, 200, 0, 0, 19951, 200, 0
INVAR-43, Run: 003, P, 200, 0, 0, 19633, 200, 0
INVAR-43, Run: 004, P, 200, 0, 0, 20001, 200, 0
INVAR-43, Run: 005, P, 200, 0, 0, 19763, 200, 0
INVAR-43, Run: 006, P, 200, 0, 0, 19716, 200, 0
INVAR-43, Run: 007, P, 200, 0, 0, 19739, 200, 0
INVAR-43, Run: 008, P, 200, 0, 0, 19904, 200, 0
INVAR-43, Run: 009, P, 200, 0, 0, 19857, 200, 0
INVAR-43, Run: 010, P, 200, 0, 0, 19770, 200, 0
INVAR-43, Run: 011, P, 200, 0, 0, 19785, 200, 0
INVAR-43, Run: 012, P, 200, 0, 0, 19910, 200, 0
INVAR-43, Run: 013, P, 200, 0, 0, 19518, 200, 0
INVAR-43, Run: 014, P, 200, 0, 0, 19680, 200, 0
INVAR-43, Run: 015, P, 200, 0, 0, 19884, 200, 0
INVAR-43, Run: 016, P, 200, 0, 0, 19721, 200, 0
INVAR-43, Run: 017, P, 200, 0, 0, 19644, 200, 0
INVAR-43, Run: 018, P, 200, 0, 0, 19645, 200, 0
INVAR-43, Run: 019, P, 200, 0, 0, 19734, 200, 0
INVAR-43, Run: 020, P, 200, 0, 0, 19885, 200, 0
INVAR-43, Run: 021, P, 200, 0, 0, 19737, 200, 0
INVAR-43, Run: 022, P, 200, 0, 0, 19951, 200, 0
INVAR-43, Run: 023, P, 200, 0, 0, 19792, 200, 0
INVAR-43, Run: 024, P, 200, 0, 0, 19743, 200, 0
INVAR-43, Run: 025, P, 200, 0, 0, 19657, 200, 0
INVAR-43, Run: 026, P, 200, 0, 0, 19790, 200, 0
INVAR-43, Run: 027, P, 200, 0, 0, 19604, 200, 0
INVAR-43, Run: 028, P, 200, 0, 0, 19661, 200, 0
INVAR-43, Run: 029, P, 200, 0, 0, 20031, 200, 0
INVAR-43, Run: 030, P, 200, 0, 0, 19890, 200, 0
INVAR-43, Run: 031, P, 200, 0, 0, 19865, 200, 0
INVAR-43, Run: 032, P, 200, 0, 0, 19595, 200, 0
INVAR-43, Run: 033, P, 200, 0, 0, 19836, 200, 0
INVAR-43, Run: 034, P, 200, 0, 0, 19844, 200, 0
INVAR-43, Run: 035, P, 200, 0, 0, 19858, 200, 0
INVAR-43, Run: 036, P, 200, 0, 0, 19641, 200, 0
INVAR-43, Run: 037, P, 200, 0, 0, 20036, 200, 0
INVAR-43, Run: 038, P, 200, 0, 0, 19645, 200, 0
INVAR-43, Run: 039, P, 200, 0, 0, 19769, 200, 0
INVAR-43, Run: 040, P, 200, 0, 0, 19731, 200, 0
INVAR-43, Run: 041, P, 200, 0, 0, 19986, 200, 0
INVAR-43, Run: 042, P, 200, 0, 0, 19856, 200, 0
INVAR-43, Run: 043, P, 200, 0, 0, 19722, 200, 0
INVAR-43, Run: 044, P, 200, 0, 0, 19970, 200, 0
INVAR-43, Run: 045, P, 200, 0, 0, 19752, 200, 0
INVAR-43, Run: 046, P, 200, 0, 0, 19582, 200, 0
INVAR-43, Run: 047, P, 200, 0, 0, 19723, 200, 0
INVAR-43, Run: 048, P, 200, 0, 0, 19751, 200, 0
INVAR-43, Run: 049, P, 200, 0, 0, 19866, 200, 0
INVAR-43, Run: 050, P, 200, 0, 0, 19871, 200, 0
INVAR-43, Run: 051, P, 200, 0, 0, 19899, 200, 0
INVAR-43, Run: 052, P, 200, 0, 0, 19872, 200, 0
INVAR-43, Run: 053, P, 200, 0, 0, 20045, 200, 0
INVAR-43, Run: 054, P, 200, 0, 0, 19780, 200, 0
INVAR-43, Run: 055, P, 200, 0, 0, 19954, 200, 0
INVAR-43, Run: 056, P, 200, 0, 0, 19760, 200, 0
INVAR-43, Run: 057, P, 200, 0, 0, 19910, 200, 0
INVAR-43, Run: 058, P, 200, 0, 0, 19972, 200, 0
INVAR-43, Run: 059, P, 200, 0, 0, 19742, 200, 0
INVAR-43, Run: 060, P, 200, 0, 0, 19843, 200, 0
INVAR-43, Run: 061, P, 200, 0, 0, 19765, 200, 0
INVAR-43, Run: 062, P, 200, 0, 0, 19880, 200, 0
INVAR-43, Run: 063, P, 200, 0, 0, 20054, 200, 0
INVAR-43, Run: 064, P, 200, 0, 0, 19804, 200, 0
INVAR-43, Run: 065, P, 200, 0, 0, 19725, 200, 0
INVAR-43, Run: 066, P, 200, 0, 0, 19913, 200, 0
INVAR-43, Run: 067, P, 200, 0, 0, 19897, 200, 0
INVAR-43, Run: 068, P, 200, 0, 0, 19900, 200, 0
INVAR-43, Run: 069, P, 200, 0, 0, 19849, 200, 0
INVAR-43, Run: 070, P, 200, 0, 0, 19882, 200, 0
INVAR-43, Run: 071, P, 200, 0, 0, 19820, 200, 0
INVAR-43, Run: 072, P, 200, 0, 0, 20013, 200, 0
INVAR-43, Run: 073, P, 200, 0, 0, 19976, 200, 0
INVAR-43, Run: 074, P, 200, 0, 0, 19750, 200, 0
INVAR-43, Run: 075, P, 200, 0, 0, 19954, 200, 0
INVAR-43, Run: 076, P, 200, 0, 0, 19699, 200, 0
INVAR-43, Run: 077, P, 200, 0, 0, 19514, 200, 0
INVAR-43, Run: 078, P, 200, 0, 0, 19926, 200, 0
INVAR-43, Run: 079, P, 200, 0, 0, 19723, 200, 0
INVAR-43, Run: 080, P, 200, 0, 0, 19933, 200, 0
INVAR-43, Run: 081, P, 200, 0, 0, 19804, 200, 0
INVAR-43, Run: 082, P, 200, 0, 0, 19711, 200, 0
INVAR-43, Run: 083, P, 200, 0, 0, 19921, 200, 0
INVAR-43, Run: 084, P, 200, 0, 0, 19655, 200, 0
INVAR-43, Run: 085, P, 200, 0, 0, 19708, 200, 0
INVAR-43, Run: 086, P, 200, 0, 0, 20053, 200, 0
INVAR-43, Run: 087, P, 200, 0, 0, 19617, 200, 0
INVAR-43, Run: 088, P, 200, 0, 0, 19823, 200, 0
INVAR-43, Run: 089, P, 200, 0, 0, 20043, 200, 0
INVAR-43, Run: 090, P, 200, 0, 0, 19600, 200, 0
INVAR-43, Run: 091, P, 200, 0, 0, 19766, 200, 0
INVAR-43, Run: 092, P, 200, 0, 0, 19669, 200, 0
INVAR-43, Run: 093, P, 200, 0, 0, 19802, 200, 0
INVAR-43, Run: 094, P, 200, 0, 0, 19831, 200, 0
INVAR-43, Run: 095, P, 200, 0, 0, 20056, 200, 0
INVAR-43, Run: 096, P, 200, 0, 0, 19642, 200, 0
INVAR-43, Run: 097, P, 200, 0, 0, 19690, 200, 0
INVAR-43, Run: 098, P, 200, 0, 0, 19917, 200, 0
INVAR-43, Run: 099, P, 200, 0, 0, 19927, 200, 0
INVAR-43, Run: 100, P, 200, 0, 0, 19640, 200, 0
INVAR-44, Run: 001, P, 0, 0, 0, 4, 50, 50
INVAR-44, Run: 002, P, 0, 0, 0, 5, 50, 50
INVAR-44, Run: 003, P, 0, 0, 0, 8, 50, 50
INVAR-44, Run: 004, P, 0, 0, 0, 3, 50, 50
INVAR-44, Run: 005, P, 0, 0, 0, 3, 50, 50
INVAR-44, Run: 006, P, 0, 0, 0, 2, 50, 50
INVAR-44, Run: 007, P, 0, 0, 0, 4, 50, 50
INVAR-44, Run: 008, P, 0, 0, 0, 5, 50, 50
