Input Number, Run_Number, Result@ 100, F2P, A1, F1, F1P, A2, F2, Y
INVAR-27, Run: 035, P, 0, 95, 0, 1, 60, 0, 4
INVAR-27, Run: 036, P, 0, 95, 0, 2, 60, 0, 3
INVAR-27, Run: 037, P, 0, 95, 0, 0, 60, 0, 5
INVAR-27, Run: 038, P, 0, 95, 0, 0, 60, 0, 5
INVAR-27, Run: 039, P, 0, 95, 0, 1, 60, 0, 4
INVAR-27, Run: 040, P, 0, 95, 0, 1, 60, 0, 4
INVAR-27, Run: 041, P, 0, 95, 0, 2, 60, 0, 3
INVAR-27, Run: 042, P, 0, 95, 0, 0, 60, 0, 5
INVAR-27, Run: 043, P, 0, 95, 0, 2, 60, 0, 3
INVAR-27, Run: 044, P, 0, 95, 0, 1, 60, 0, 4
INVAR-27, Run: 045, P, 0, 95, 0, 1, 61, 0, 4
INVAR-27, Run: 046, P, 0, 95, 0, 2, 61, 0, 3
INVAR-27, Run: 047, P, 0, 95, 0, 1, 61, 0, 4
INVAR-27, Run: 048, P, 0, 95, 0, 2, 60, 0, 3
INVAR-27, Run: 049, P, 0, 95, 0, 1, 60, 0, 4
INVAR-27, Run: 050, P, 0, 95, 0, 2, 60, 0, 3
INVAR-27, Run: 051, P, 0, 95, 0, 1, 60, 0, 4
INVAR-27, Run: 052, P, 0, 95, 0, 1, 60, 0, 4
INVAR-27, Run: 053, P, 0, 95, 0, 1, 60, 0, 4
INVAR-27, Run: 054, P, 0, 95, 0, 2, 60, 0, 3
INVAR-27, Run: 055, P, 0, 96, 0, 1, 60, 0, 4
INVAR-27, Run: 056, P, 0, 95, 0, 2, 60, 0, 3
INVAR-27, Run: 057, P, 0, 95, 0, 1, 60, 0, 4
INVAR-27, Run: 058, P, 0, 95, 0, 2, 60, 0, 3
INVAR-27, Run: 059, P, 0, 95, 0, 0, 60, 0, 5
INVAR-27, Run: 060, P, 0, 95, 0, 2, 60, 0, 3
INVAR-27, Run: 061, P, 0, 95, 0, 1, 61, 0, 4
INVAR-27, Run: 062, P, 0, 95, 0, 1, 61, 0, 4
INVAR-27, Run: 063, P, 0, 95, 0, 0, 60, 0, 5
INVAR-27, Run: 064, P, 0, 95, 0, 1, 60, 0, 4
INVAR-27, Run: 065, P, 0, 96, 0, 2, 61, 0, 3
INVAR-27, Run: 066, P, 0, 95, 0, 1, 60, 0, 4
INVAR-27, Run: 067, P, 0, 95, 0, 1, 60, 0, 4
INVAR-27, Run: 068, P, 0, 95, 0, 2, 60, 0, 3
INVAR-27, Run: 069, P, 0, 95, 0, 0, 60, 0, 5
INVAR-27, Run: 070, P, 0, 95, 0, 0, 60, 0, 5
INVAR-27, Run: 071, P, 0, 95, 0, 2, 60, 0, 3
INVAR-27, Run: 072, P, 0, 95, 0, 1, 60, 0, 4
INVAR-27, Run: 073, P, 0, 95, 0, 1, 60, 0, 4
INVAR-27, Run: 074, P, 0, 95, 0, 0, 60, 0, 5
INVAR-27, Run: 075, P, 0, 95, 0, 1, 61, 0, 4
INVAR-27, Run: 076, P, 0, 95, 0, 1, 62, 0, 4
INVAR-27, Run: 077, P, 0, 95, 0, 3, 60, 0, 2
INVAR-27, Run: 078, P, 0, 95, 0, 2, 60, 0, 3
INVAR-27, Run: 079, P, 0, 95, 0, 2, 60, 0, 3
INVAR-27, Run: 080, P, 0, 95, 0, 0, 60, 0, 5
INVAR-27, Run: 081, P, 0, 95, 0, 1, 60, 0, 4
INVAR-27, Run: 082, P, 0, 95, 0, 1, 60, 0, 4
INVAR-27, Run: 083, P, 0, 95, 0, 2, 62, 0, 3
INVAR-27, Run: 084, P, 0, 95, 0, 2, 60, 0, 3
INVAR-27, Run: 085, P, 0, 95, 0, 1, 60, 0, 4
INVAR-27, Run: 086, P, 0, 95, 0, 1, 60, 0, 4
INVAR-27, Run: 087, P, 0, 95, 0, 0, 60, 0, 5
INVAR-27, Run: 088, P, 0, 95, 0, 2, 60, 0, 3
INVAR-27, Run: 089, P, 0, 95, 0, 1, 60, 0, 4
INVAR-27, Run: 090, P, 0, 95, 0, 1, 61, 0, 4
INVAR-27, Run: 091, P, 0, 95, 0, 1, 61, 0, 4
INVAR-27, Run: 092, P, 0, 95, 0, 1, 61, 0, 4
INVAR-27, Run: 093, P, 0, 95, 0, 1, 60, 0, 4
INVAR-27, Run: 094, P, 0, 96, 0, 1, 60, 0, 4
INVAR-27, Run: 095, P, 0, 95, 0, 1, 60, 0, 4
INVAR-27, Run: 096, P, 0, 96, 0, 2, 60, 0, 3
INVAR-27, Run: 097, P, 0, 95, 0, 1, 60, 0, 4
INVAR-27, Run: 098, P, 0, 96, 0, 1, 60, 0, 4
INVAR-27, Run: 099, P, 0, 95, 0, 1, 60, 0, 4
INVAR-27, Run: 100, P, 0, 95, 0, 1, 60, 0, 4
INVAR-28, Run: 001, P, 0, 195, 0, 0, 124, 0, 5
INVAR-28, Run: 002, P, 0, 195, 0, 1, 124, 0, 4
INVAR-28, Run: 003, P, 0, 195, 0, 1, 124, 0, 4
INVAR-28, Run: 004, P, 0, 195, 0, 2, 124, 0, 3
INVAR-28, Run: 005, P, 0, 195, 0, 1, 124, 0, 4
INVAR-28, Run: 006, P, 0, 195, 0, 1, 124, 0, 4
INVAR-28, Run: 007, P, 0, 195, 0, 3, 124, 0, 2
INVAR-28, Run: 008, P, 0, 195, 0, 1, 124, 0, 4
INVAR-28, Run: 009, P, 0, 195, 0, 2, 124, 0, 3
INVAR-28, Run: 010, P, 0, 195, 0, 2, 124, 0, 3
INVAR-28, Run: 011, P, 0, 195, 0, 0, 124, 0, 5
INVAR-28, Run: 012, P, 0, 195, 0, 1, 124, 0, 4
INVAR-28, Run: 013, P, 0, 195, 0, 0, 124, 0, 5
INVAR-28, Run: 014, P, 0, 195, 0, 3, 124, 0, 2
INVAR-28, Run: 015, P, 0, 195, 0, 1, 124, 0, 4
INVAR-28, Run: 016, P, 0, 195, 0, 0, 124, 0, 5
INVAR-28, Run: 017, P, 0, 195, 0, 0, 124, 0, 5
INVAR-28, Run: 018, P, 0, 195, 0, 1, 124, 0, 4
INVAR-28, Run: 019, P, 0, 195, 0, 0, 124, 0, 5
INVAR-28, Run: 020, P, 0, 195, 0, 0, 124, 0, 5
INVAR-28, Run: 021, P, 0, 196, 0, 3, 124, 0, 2
INVAR-28, Run: 022, P, 0, 195, 0, 1, 124, 0, 4
INVAR-28, Run: 023, P, 0, 195, 0, 1, 124, 0, 4
INVAR-28, Run: 024, P, 0, 195, 0, 0, 124, 0, 5
INVAR-28, Run: 025, P, 0, 195, 0, 2, 124, 0, 3
INVAR-28, Run: 026, P, 0, 195, 0, 1, 124, 0, 4
INVAR-28, Run: 027, P, 0, 195, 0, 0, 124, 0, 5
INVAR-28, Run: 028, P, 0, 195, 0, 1, 124, 0, 4
INVAR-28, Run: 029, P, 0, 195, 0, 0, 124, 0, 5
INVAR-28, Run: 030, P, 0, 195, 0, 1, 124, 0, 4
INVAR-28, Run: 031, P, 0, 195, 0, 1, 124, 0, 4
INVAR-28, Run: 032, P, 0, 195, 0, 1, 124, 0, 4
INVAR-28, Run: 033, P, 0, 195, 0, 2, 124, 0, 3
INVAR-28, Run: 034, P, 0, 195, 0, 2, 124, 0, 3
INVAR-28, Run: 035, P, 0, 195, 0, 2, 124, 0, 3
INVAR-28, Run: 036, P, 0, 195, 0, 2, 124, 0, 3
INVAR-28, Run: 037, P, 0, 195, 0, 1, 124, 0, 4
INVAR-28, Run: 038, P, 0, 195, 0, 1, 124, 0, 4
INVAR-28, Run: 039, P, 0, 196, 0, 0, 124, 0, 5
INVAR-28, Run: 040, P, 0, 195, 0, 2, 125, 0, 3
INVAR-28, Run: 041, P, 0, 196, 0, 1, 124, 0, 4
INVAR-28, Run: 042, P, 0, 195, 0, 1, 124, 0, 4
INVAR-28, Run: 043, P, 0, 195, 0, 1, 124, 0, 4
INVAR-28, Run: 044, P, 0, 195, 0, 2, 124, 0, 3
INVAR-28, Run: 045, P, 0, 195, 0, 1, 124, 0, 4
INVAR-28, Run: 046, P, 0, 195, 0, 1, 124, 0, 4
INVAR-28, Run: 047, P, 0, 195, 0, 1, 124, 0, 4
INVAR-28, Run: 048, P, 0, 195, 0, 2, 124, 0, 3
INVAR-28, Run: 049, P, 0, 195, 0, 3, 124, 0, 2
INVAR-28, Run: 050, P, 0, 195, 0, 1, 124, 0, 4
INVAR-28, Run: 051, P, 0, 195, 0, 1, 124, 0, 4
INVAR-28, Run: 052, P, 0, 195, 0, 1, 124, 0, 4
INVAR-28, Run: 053, P, 0, 195, 0, 1, 124, 0, 4
INVAR-28, Run: 054, P, 0, 195, 0, 2, 124, 0, 3
INVAR-28, Run: 055, P, 0, 195, 0, 2, 124, 0, 3
INVAR-28, Run: 056, P, 0, 196, 0, 2, 124, 0, 3
INVAR-28, Run: 057, P, 0, 195, 0, 0, 124, 0, 5
INVAR-28, Run: 058, P, 0, 195, 0, 1, 124, 0, 4
INVAR-28, Run: 059, P, 0, 195, 0, 2, 124, 0, 3
INVAR-28, Run: 060, P, 0, 195, 0, 2, 124, 0, 3
INVAR-28, Run: 061, P, 0, 195, 0, 1, 124, 0, 4
INVAR-28, Run: 062, P, 0, 195, 0, 1, 124, 0, 4
INVAR-28, Run: 063, P, 0, 195, 0, 2, 124, 0, 3
INVAR-28, Run: 064, P, 0, 195, 0, 1, 124, 0, 4
INVAR-28, Run: 065, P, 0, 196, 0, 1, 125, 0, 4
INVAR-28, Run: 066, P, 0, 195, 0, 3, 124, 0, 2
INVAR-28, Run: 067, P, 0, 195, 0, 1, 124, 0, 4
INVAR-28, Run: 068, P, 0, 195, 0, 1, 124, 0, 4
INVAR-28, Run: 069, P, 0, 195, 0, 1, 124, 0, 4
INVAR-28, Run: 070, P, 0, 195, 0, 2, 125, 0, 3
INVAR-28, Run: 071, P, 0, 195, 0, 2, 124, 0, 3
INVAR-28, Run: 072, P, 0, 195, 0, 2, 124, 0, 3
INVAR-28, Run: 073, P, 0, 195, 0, 1, 124, 0, 4
INVAR-28, Run: 074, P, 0, 195, 0, 2, 125, 0, 3
INVAR-28, Run: 075, P, 0, 195, 0, 2, 124, 0, 3
INVAR-28, Run: 076, P, 0, 195, 0, 2, 124, 0, 3
INVAR-28, Run: 077, P, 0, 195, 0, 3, 124, 0, 2
INVAR-28, Run: 078, P, 0, 195, 0, 2, 124, 0, 3
INVAR-28, Run: 079, P, 0, 195, 0, 1, 124, 0, 4
INVAR-28, Run: 080, P, 0, 195, 0, 2, 124, 0, 3
INVAR-28, Run: 081, P, 0, 195, 0, 1, 124, 0, 4
INVAR-28, Run: 082, P, 0, 195, 0, 1, 124, 0, 4
INVAR-28, Run: 083, P, 0, 196, 0, 0, 124, 0, 5
INVAR-28, Run: 084, P, 0, 195, 0, 1, 124, 0, 4
INVAR-28, Run: 085, P, 0, 195, 0, 0, 124, 0, 5
INVAR-28, Run: 086, P, 0, 195, 0, 1, 124, 0, 4
INVAR-28, Run: 087, P, 0, 195, 0, 1, 124, 0, 4
INVAR-28, Run: 088, P, 0, 195, 0, 1, 124, 0, 4
INVAR-28, Run: 089, P, 0, 195, 0, 2, 124, 0, 3
INVAR-28, Run: 090, P, 0, 195, 0, 1, 125, 0, 4
INVAR-28, Run: 091, P, 0, 195, 0, 1, 124, 0, 4
INVAR-28, Run: 092, P, 0, 195, 0, 1, 124, 0, 4
INVAR-28, Run: 093, P, 0, 195, 0, 2, 124, 0, 3
INVAR-28, Run: 094, P, 0, 195, 0, 2, 124, 0, 3
INVAR-28, Run: 095, P, 0, 195, 0, 2, 124, 0, 3
INVAR-28, Run: 096, P, 0, 195, 0, 1, 125, 0, 4
INVAR-28, Run: 097, P, 0, 195, 0, 3, 124, 0, 2
INVAR-28, Run: 098, P, 0, 195, 0, 3, 124, 0, 2
INVAR-28, Run: 099, P, 0, 195, 0, 2, 124, 0, 3
INVAR-28, Run: 100, P, 0, 195, 0, 2, 124, 0, 3
INVAR-3, Run: 001, P, 0, 115, 0, 2, 111, 0, 3
INVAR-3, Run: 002, P, 0, 115, 0, 1, 111, 0, 4
INVAR-3, Run: 003, P, 0, 115, 0, 0, 111, 0, 5
INVAR-3, Run: 004, P, 0, 115, 0, 1, 112, 0, 4
INVAR-3, Run: 005, P, 0, 115, 0, 3, 111, 0, 2
INVAR-3, Run: 006, P, 0, 115, 0, 1, 111, 0, 4
INVAR-3, Run: 007, P, 0, 116, 0, 1, 111, 0, 4
INVAR-3, Run: 008, P, 0, 115, 0, 2, 111, 0, 3
INVAR-3, Run: 009, P, 0, 115, 0, 1, 111, 0, 4
INVAR-3, Run: 010, P, 0, 115, 0, 4, 111, 0, 1
INVAR-3, Run: 011, P, 0, 115, 0, 1, 111, 0, 4
INVAR-3, Run: 012, P, 0, 115, 0, 0, 111, 0, 5
INVAR-3, Run: 013, P, 0, 115, 0, 2, 111, 0, 3
INVAR-3, Run: 014, P, 0, 115, 0, 0, 111, 0, 5
INVAR-3, Run: 015, P, 0, 115, 0, 0, 111, 0, 5
INVAR-3, Run: 016, P, 0, 115, 0, 1, 111, 0, 4
INVAR-3, Run: 017, P, 0, 115, 0, 1, 111, 0, 4
INVAR-3, Run: 018, P, 0, 115, 0, 0, 111, 0, 5
INVAR-3, Run: 019, P, 0, 115, 0, 1, 111, 0, 4
INVAR-3, Run: 020, P, 0, 115, 0, 1, 111, 0, 4
INVAR-3, Run: 021, P, 0, 115, 0, 3, 111, 0, 2
INVAR-3, Run: 022, P, 0, 115, 0, 2, 111, 0, 3
INVAR-3, Run: 023, P, 0, 115, 0, 0, 112, 0, 5
INVAR-3, Run: 024, P, 0, 115, 0, 1, 111, 0, 4
INVAR-3, Run: 025, P, 0, 115, 0, 2, 111, 0, 3
INVAR-3, Run: 026, P, 0, 115, 0, 2, 111, 0, 3
INVAR-3, Run: 027, P, 0, 115, 0, 0, 111, 0, 5
INVAR-3, Run: 028, P, 0, 115, 0, 0, 111, 0, 5
INVAR-3, Run: 029, P, 0, 115, 0, 1, 111, 0, 4
INVAR-3, Run: 030, P, 0, 115, 0, 0, 111, 0, 5
INVAR-3, Run: 031, P, 0, 115, 0, 2, 111, 0, 3
INVAR-3, Run: 032, P, 0, 115, 0, 0, 111, 0, 5
INVAR-3, Run: 033, P, 0, 115, 0, 3, 112, 0, 2
INVAR-3, Run: 034, P, 0, 115, 0, 2, 111, 0, 3
INVAR-3, Run: 035, P, 0, 115, 0, 2, 111, 0, 3
INVAR-3, Run: 036, P, 0, 115, 0, 1, 111, 0, 4
INVAR-3, Run: 037, P, 0, 115, 0, 1, 111, 0, 4
INVAR-3, Run: 038, P, 0, 115, 0, 1, 112, 0, 4
INVAR-3, Run: 039, P, 0, 115, 0, 0, 111, 0, 5
INVAR-3, Run: 040, P, 0, 115, 0, 2, 111, 0, 3
INVAR-3, Run: 041, P, 0, 115, 0, 2, 111, 0, 3
INVAR-3, Run: 042, P, 0, 115, 0, 1, 111, 0, 4
INVAR-3, Run: 043, P, 0, 115, 0, 1, 111, 0, 4
INVAR-3, Run: 044, P, 0, 115, 0, 2, 111, 0, 3
INVAR-3, Run: 045, P, 0, 115, 0, 0, 111, 0, 5
INVAR-3, Run: 046, P, 0, 115, 0, 0, 111, 0, 5
INVAR-3, Run: 047, P, 0, 115, 0, 2, 111, 0, 3
INVAR-3, Run: 048, P, 0, 115, 0, 2, 112, 0, 3
INVAR-3, Run: 049, P, 0, 115, 0, 1, 111, 0, 4
INVAR-3, Run: 050, P, 0, 115, 0, 1, 111, 0, 4
INVAR-3, Run: 051, P, 0, 115, 0, 2, 111, 0, 3
INVAR-3, Run: 052, P, 0, 115, 0, 1, 111, 0, 4
INVAR-3, Run: 053, P, 0, 116, 0, 1, 112, 0, 4
INVAR-3, Run: 054, P, 0, 115, 0, 1, 111, 0, 4
INVAR-3, Run: 055, P, 0, 115, 0, 1, 111, 0, 4
INVAR-3, Run: 056, P, 0, 115, 0, 2, 111, 0, 3
INVAR-3, Run: 057, P, 0, 115, 0, 2, 111, 0, 3
INVAR-3, Run: 058, P, 0, 116, 0, 2, 111, 0, 3
INVAR-3, Run: 059, P, 0, 115, 0, 1, 111, 0, 4
INVAR-3, Run: 060, P, 0, 115, 0, 1, 111, 0, 4
INVAR-3, Run: 061, P, 0, 115, 0, 1, 111, 0, 4
INVAR-3, Run: 062, P, 0, 115, 0, 1, 111, 0, 4
INVAR-3, Run: 063, P, 0, 115, 0, 3, 111, 0, 2
INVAR-3, Run: 064, P, 0, 115, 0, 0, 111, 0, 5
INVAR-3, Run: 065, P, 0, 115, 0, 1, 111, 0, 4
INVAR-3, Run: 066, P, 0, 116, 0, 1, 111, 0, 4
INVAR-3, Run: 067, P, 0, 115, 0, 2, 111, 0, 3
INVAR-3, Run: 068, P, 0, 115, 0, 1, 111, 0, 4
INVAR-3, Run: 069, P, 0, 115, 0, 2, 111, 0, 3
INVAR-3, Run: 070, P, 0, 115, 0, 1, 111, 0, 4
INVAR-3, Run: 071, P, 0, 115, 0, 1, 111, 0, 4
INVAR-3, Run: 072, P, 0, 115, 0, 1, 111, 0, 4
INVAR-3, Run: 073, P, 0, 115, 0, 1, 112, 0, 4
INVAR-3, Run: 074, P, 0, 115, 0, 1, 111, 0, 4
INVAR-3, Run: 075, P, 0, 115, 0, 0, 111, 0, 5
INVAR-3, Run: 076, P, 0, 115, 0, 2, 111, 0, 3
INVAR-3, Run: 077, P, 0, 115, 0, 0, 111, 0, 5
INVAR-3, Run: 078, P, 0, 115, 0, 1, 111, 0, 4
INVAR-3, Run: 079, P, 0, 115, 0, 1, 111, 0, 4
INVAR-3, Run: 080, P, 0, 115, 0, 3, 111, 0, 2
INVAR-3, Run: 081, P, 0, 115, 0, 1, 111, 0, 4
INVAR-3, Run: 082, P, 0, 115, 0, 1, 111, 0, 4
INVAR-3, Run: 083, P, 0, 115, 0, 2, 111, 0, 3
INVAR-3, Run: 084, P, 0, 115, 0, 0, 111, 0, 5
INVAR-3, Run: 085, P, 0, 115, 0, 1, 111, 0, 4
INVAR-3, Run: 086, P, 0, 115, 0, 1, 111, 0, 4
INVAR-3, Run: 087, P, 0, 115, 0, 1, 111, 0, 4
INVAR-3, Run: 088, P, 0, 115, 0, 1, 111, 0, 4
INVAR-3, Run: 089, P, 0, 115, 0, 1, 111, 0, 4
INVAR-3, Run: 090, P, 0, 115, 0, 4, 111, 0, 1
INVAR-3, Run: 091, P, 0, 115, 0, 1, 111, 0, 4
INVAR-3, Run: 092, P, 0, 115, 0, 2, 111, 0, 3
INVAR-3, Run: 093, P, 0, 115, 0, 2, 111, 0, 3
INVAR-3, Run: 094, P, 0, 115, 0, 1, 111, 0, 4
INVAR-3, Run: 095, P, 0, 115, 0, 1, 111, 0, 4
INVAR-3, Run: 096, P, 0, 115, 0, 0, 111, 0, 5
INVAR-3, Run: 097, P, 0, 115, 0, 0, 111, 0, 5
INVAR-3, Run: 098, P, 0, 115, 0, 1, 111, 0, 4
INVAR-3, Run: 099, P, 0, 115, 0, 1, 111, 0, 4
INVAR-3, Run: 100, P, 0, 115, 0, 1, 111, 0, 4
INVAR-4, Run: 001, P, 0, 8, 0, 1, 44, 0, 4
INVAR-4, Run: 002, P, 0, 6, 0, 3, 46, 0, 2
INVAR-4, Run: 003, P, 0, 6, 0, 1, 44, 0, 4
INVAR-4, Run: 004, P, 0, 5, 0, 1, 44, 0, 4
INVAR-4, Run: 005, P, 0, 5, 0, 2, 44, 0, 3
INVAR-4, Run: 006, P, 0, 7, 0, 4, 44, 0, 1
INVAR-4, Run: 007, P, 0, 5, 0, 2, 46, 0, 3
INVAR-4, Run: 008, P, 0, 6, 0, 2, 45, 0, 3
INVAR-4, Run: 009, P, 0, 6, 0, 1, 44, 0, 4
INVAR-4, Run: 010, P, 0, 6, 0, 4, 44, 0, 1
INVAR-4, Run: 011, P, 0, 5, 0, 1, 44, 0, 4
INVAR-4, Run: 012, P, 0, 6, 0, 1, 44, 0, 4
INVAR-4, Run: 013, P, 0, 5, 0, 2, 44, 0, 3
INVAR-4, Run: 014, P, 0, 6, 0, 1, 44, 0, 4
INVAR-4, Run: 015, P, 0, 5, 0, 3, 45, 0, 2
INVAR-4, Run: 016, P, 0, 6, 0, 1, 44, 0, 4
INVAR-4, Run: 017, P, 0, 7, 0, 2, 44, 0, 3
INVAR-4, Run: 018, P, 0, 6, 0, 1, 45, 0, 4
INVAR-4, Run: 019, P, 0, 6, 0, 1, 44, 0, 4
INVAR-4, Run: 020, P, 0, 6, 0, 0, 44, 0, 5
INVAR-4, Run: 021, P, 0, 5, 0, 2, 44, 0, 3
INVAR-4, Run: 022, P, 0, 5, 0, 1, 44, 0, 4
INVAR-4, Run: 023, P, 0, 5, 0, 2, 45, 0, 3
INVAR-4, Run: 024, P, 0, 6, 0, 1, 44, 0, 4
INVAR-4, Run: 025, P, 0, 5, 0, 3, 44, 0, 2
INVAR-4, Run: 026, P, 0, 5, 0, 2, 44, 0, 3
INVAR-4, Run: 027, P, 0, 6, 0, 0, 44, 0, 5
INVAR-4, Run: 028, P, 0, 5, 0, 1, 44, 0, 4
INVAR-4, Run: 029, P, 0, 5, 0, 1, 44, 0, 4
INVAR-4, Run: 030, P, 0, 6, 0, 2, 45, 0, 3
INVAR-4, Run: 031, P, 0, 5, 0, 1, 44, 0, 4
INVAR-4, Run: 032, P, 0, 7, 0, 1, 44, 0, 4
INVAR-4, Run: 033, P, 0, 6, 0, 1, 44, 0, 4
INVAR-4, Run: 034, P, 0, 7, 0, 1, 44, 0, 4
INVAR-4, Run: 035, P, 0, 5, 0, 1, 44, 0, 4
INVAR-4, Run: 036, P, 0, 6, 0, 3, 44, 0, 2
INVAR-4, Run: 037, P, 0, 5, 0, 2, 44, 0, 3
INVAR-4, Run: 038, P, 0, 6, 0, 1, 44, 0, 4
INVAR-4, Run: 039, P, 0, 6, 0, 1, 44, 0, 4
INVAR-4, Run: 040, P, 0, 6, 0, 1, 44, 0, 4
INVAR-4, Run: 041, P, 0, 5, 0, 2, 45, 0, 3
INVAR-4, Run: 042, P, 0, 6, 0, 2, 44, 0, 3
INVAR-4, Run: 043, P, 0, 5, 0, 1, 44, 0, 4
INVAR-4, Run: 044, P, 0, 6, 0, 1, 44, 0, 4
INVAR-4, Run: 045, P, 0, 5, 0, 1, 44, 0, 4
INVAR-4, Run: 046, P, 0, 6, 0, 1, 44, 0, 4
INVAR-4, Run: 047, P, 0, 6, 0, 2, 44, 0, 3
INVAR-4, Run: 048, P, 0, 6, 0, 1, 44, 0, 4
INVAR-4, Run: 049, P, 0, 7, 0, 1, 44, 0, 4
INVAR-4, Run: 050, P, 0, 5, 0, 1, 45, 0, 4
INVAR-4, Run: 051, P, 0, 6, 0, 2, 44, 0, 3
INVAR-4, Run: 052, P, 0, 6, 0, 1, 46, 0, 4
INVAR-4, Run: 053, P, 0, 5, 0, 3, 44, 0, 2
INVAR-4, Run: 054, P, 0, 6, 0, 2, 44, 0, 3
INVAR-4, Run: 055, P, 0, 6, 0, 0, 44, 0, 5
INVAR-4, Run: 056, P, 0, 5, 0, 3, 45, 0, 2
INVAR-4, Run: 057, P, 0, 5, 0, 2, 44, 0, 3
INVAR-4, Run: 058, P, 0, 5, 0, 1, 44, 0, 4
INVAR-4, Run: 059, P, 0, 6, 0, 1, 44, 0, 4
INVAR-4, Run: 060, P, 0, 6, 0, 2, 44, 0, 3
INVAR-4, Run: 061, P, 0, 5, 0, 0, 44, 0, 5
INVAR-4, Run: 062, P, 0, 5, 0, 0, 44, 0, 5
INVAR-4, Run: 063, P, 0, 7, 0, 1, 44, 0, 4
INVAR-4, Run: 064, P, 0, 6, 0, 2, 44, 0, 3
INVAR-4, Run: 065, P, 0, 6, 0, 2, 44, 0, 3
INVAR-4, Run: 066, P, 0, 5, 0, 1, 44, 0, 4
INVAR-4, Run: 067, P, 0, 7, 0, 0, 44, 0, 5
INVAR-4, Run: 068, P, 0, 5, 0, 1, 45, 0, 4
INVAR-4, Run: 069, P, 0, 5, 0, 1, 44, 0, 4
INVAR-4, Run: 070, P, 0, 5, 0, 1, 44, 0, 4
INVAR-4, Run: 071, P, 0, 6, 0, 1, 44, 0, 4
INVAR-4, Run: 072, P, 0, 5, 0, 1, 44, 0, 4
INVAR-4, Run: 073, P, 0, 5, 0, 3, 44, 0, 2
INVAR-4, Run: 074, P, 0, 6, 0, 1, 44, 0, 4
INVAR-4, Run: 075, P, 0, 6, 0, 1, 45, 0, 4
INVAR-4, Run: 076, P, 0, 6, 0, 1, 44, 0, 4
INVAR-4, Run: 077, P, 0, 5, 0, 1, 44, 0, 4
INVAR-4, Run: 078, P, 0, 6, 0, 1, 44, 0, 4
INVAR-4, Run: 079, P, 0, 5, 0, 1, 44, 0, 4
INVAR-4, Run: 080, P, 0, 8, 0, 2, 44, 0, 3
INVAR-4, Run: 081, P, 0, 6, 0, 4, 44, 0, 1
INVAR-4, Run: 082, P, 0, 7, 0, 0, 44, 0, 5
INVAR-4, Run: 083, P, 0, 7, 0, 2, 44, 0, 3
INVAR-4, Run: 084, P, 0, 6, 0, 2, 44, 0, 3
INVAR-4, Run: 085, P, 0, 5, 0, 0, 44, 0, 5
INVAR-4, Run: 086, P, 0, 5, 0, 2, 44, 0, 3
INVAR-4, Run: 087, P, 0, 7, 0, 1, 44, 0, 4
INVAR-4, Run: 088, P, 0, 6, 0, 1, 44, 0, 4
INVAR-4, Run: 089, P, 0, 6, 0, 0, 44, 0, 5
INVAR-4, Run: 090, P, 0, 6, 0, 1, 44, 0, 4
INVAR-4, Run: 091, P, 0, 5, 0, 3, 44, 0, 2
INVAR-4, Run: 092, P, 0, 6, 0, 3, 44, 0, 2
INVAR-4, Run: 093, P, 0, 5, 0, 2, 45, 0, 3
INVAR-4, Run: 094, P, 0, 6, 0, 2, 45, 0, 3
INVAR-4, Run: 095, P, 0, 5, 0, 0, 45, 0, 5
INVAR-4, Run: 096, P, 0, 7, 0, 2, 44, 0, 3
INVAR-4, Run: 097, P, 0, 6, 0, 2, 44, 0, 3
INVAR-4, Run: 098, P, 0, 5, 0, 4, 44, 0, 1
INVAR-4, Run: 099, P, 0, 5, 0, 2, 44, 0, 3
INVAR-4, Run: 100, P, 0, 6, 0, 2, 44, 0, 3
INVAR-5, Run: 001, P, 0, 65, 0, 0, 60, 0, 5
INVAR-5, Run: 002, P, 0, 66, 0, 1, 58, 0, 4
INVAR-5, Run: 003, P, 0, 65, 0, 0, 58, 0, 5
INVAR-5, Run: 004, P, 0, 65, 0, 2, 58, 0, 3
INVAR-5, Run: 005, P, 0, 65, 0, 0, 58, 0, 5
INVAR-5, Run: 006, P, 0, 65, 0, 0, 58, 0, 5
INVAR-5, Run: 007, P, 0, 66, 0, 2, 58, 0, 3
INVAR-5, Run: 008, P, 0, 65, 0, 1, 58, 0, 4
INVAR-5, Run: 009, P, 0, 65, 0, 3, 58, 0, 2
INVAR-5, Run: 010, P, 0, 66, 0, 1, 58, 0, 4
INVAR-5, Run: 011, P, 0, 65, 0, 1, 59, 0, 4
INVAR-5, Run: 012, P, 0, 65, 0, 2, 58, 0, 3
INVAR-5, Run: 013, P, 0, 65, 0, 1, 58, 0, 4
INVAR-5, Run: 014, P, 0, 65, 0, 1, 58, 0, 4
INVAR-5, Run: 015, P, 0, 65, 0, 1, 58, 0, 4
INVAR-5, Run: 016, P, 0, 65, 0, 1, 58, 0, 4
INVAR-5, Run: 017, P, 0, 66, 0, 1, 59, 0, 4
INVAR-5, Run: 018, P, 0, 65, 0, 1, 58, 0, 4
INVAR-5, Run: 019, P, 0, 65, 0, 1, 58, 0, 4
INVAR-5, Run: 020, P, 0, 65, 0, 2, 58, 0, 3
INVAR-5, Run: 021, P, 0, 66, 0, 0, 58, 0, 5
