Input Number, Run_Number, Result@ 100, V, Y, X, NEW_REACTION, Reaction1, Reaction2, Reaction3, Reaction4, Reaction5
INVAR-18, Run: 039, F, 87, 0, 0, 9, 55, 52, 0, 12, 8
INVAR-18, Run: 040, F, 0, 0, 2, 8, 54, 52, 1, 99, 8
INVAR-18, Run: 041, F, 0, 0, 1, 7, 54, 52, 2, 105, 3
INVAR-18, Run: 042, F, 0, 0, 1, 10, 54, 51, 2, 101, 6
INVAR-18, Run: 043, F, 0, 0, 2, 5, 53, 52, 4, 103, 6
INVAR-18, Run: 044, F, 83, 0, 0, 15, 55, 50, 0, 13, 9
INVAR-18, Run: 045, F, 0, 0, 2, 8, 54, 52, 1, 100, 7
INVAR-18, Run: 046, F, 0, 0, 1, 7, 54, 52, 2, 96, 12
INVAR-18, Run: 047, F, 60, 0, 0, 6, 54, 52, 3, 41, 8
INVAR-18, Run: 048, F, 90, 0, 0, 9, 55, 52, 0, 9, 8
INVAR-18, Run: 049, F, 96, 0, 0, 6, 55, 53, 0, 10, 2
INVAR-18, Run: 050, F, 0, 0, 1, 10, 54, 51, 2, 100, 7
INVAR-18, Run: 051, F, 0, 0, 2, 11, 54, 51, 1, 98, 8
INVAR-18, Run: 052, F, 33, 0, 0, 9, 55, 52, 0, 68, 6
INVAR-18, Run: 053, F, 0, 0, 2, 8, 54, 52, 1, 98, 9
INVAR-18, Run: 054, F, 87, 0, 0, 12, 55, 51, 0, 11, 8
INVAR-18, Run: 055, F, 0, 0, 2, 8, 54, 52, 1, 103, 4
INVAR-18, Run: 056, F, 68, 0, 0, 9, 55, 52, 0, 34, 5
INVAR-18, Run: 057, F, 58, 0, 0, 12, 55, 51, 0, 41, 7
INVAR-18, Run: 058, F, 0, 0, 1, 10, 54, 51, 2, 101, 6
INVAR-18, Run: 059, F, 0, 0, 2, 5, 53, 52, 4, 97, 12
INVAR-18, Run: 060, F, 71, 0, 0, 6, 54, 52, 3, 24, 14
INVAR-18, Run: 061, F, 0, 0, 2, 5, 54, 53, 1, 102, 6
INVAR-18, Run: 062, F, 0, 0, 1, 10, 54, 51, 2, 97, 10
INVAR-18, Run: 063, F, 77, 0, 0, 6, 55, 53, 0, 23, 8
INVAR-18, Run: 064, F, 86, 0, 0, 9, 55, 52, 0, 11, 10
INVAR-18, Run: 065, F, 0, 0, 1, 10, 54, 51, 2, 91, 16
INVAR-18, Run: 066, F, 0, 0, 1, 7, 54, 52, 2, 100, 8
INVAR-18, Run: 067, F, 0, 0, 2, 11, 54, 51, 1, 96, 10
INVAR-18, Run: 068, F, 0, 0, 2, 5, 54, 53, 1, 102, 6
INVAR-18, Run: 069, F, 0, 0, 2, 8, 54, 52, 1, 99, 8
INVAR-18, Run: 070, F, 0, 0, 2, 8, 54, 52, 1, 102, 5
INVAR-18, Run: 071, F, 0, 0, 2, 8, 54, 52, 1, 91, 16
INVAR-18, Run: 072, F, 82, 0, 0, 9, 55, 52, 0, 21, 4
INVAR-18, Run: 073, F, 42, 0, 0, 6, 55, 53, 0, 56, 10
INVAR-18, Run: 074, F, 0, 0, 2, 11, 54, 51, 1, 87, 19
INVAR-18, Run: 075, F, 0, 0, 2, 8, 54, 52, 1, 99, 8
INVAR-18, Run: 076, F, 0, 0, 2, 11, 54, 51, 1, 94, 12
INVAR-18, Run: 077, F, 0, 0, 2, 5, 54, 53, 1, 107, 1
INVAR-18, Run: 078, F, 83, 0, 0, 6, 55, 53, 0, 17, 8
INVAR-18, Run: 079, F, 0, 0, 2, 8, 54, 52, 1, 92, 15
INVAR-18, Run: 080, F, 0, 0, 2, 8, 54, 52, 1, 105, 2
INVAR-18, Run: 081, F, 81, 0, 0, 12, 54, 50, 3, 20, 6
INVAR-18, Run: 082, F, 30, 0, 0, 12, 55, 51, 0, 71, 5
INVAR-18, Run: 083, F, 0, 0, 2, 8, 54, 52, 1, 103, 4
INVAR-18, Run: 084, F, 0, 0, 1, 10, 54, 51, 2, 99, 8
INVAR-18, Run: 085, F, 0, 0, 2, 11, 54, 51, 1, 97, 9
INVAR-18, Run: 086, F, 20, 0, 0, 9, 55, 52, 0, 82, 5
INVAR-18, Run: 087, F, 0, 0, 2, 8, 54, 52, 1, 105, 2
INVAR-18, Run: 088, F, 0, 0, 1, 10, 54, 51, 2, 88, 19
INVAR-18, Run: 089, F, 0, 0, 2, 8, 54, 52, 1, 100, 7
INVAR-18, Run: 090, F, 66, 0, 0, 6, 55, 53, 0, 34, 8
INVAR-18, Run: 091, F, 40, 0, 0, 6, 54, 52, 3, 59, 10
INVAR-18, Run: 092, F, 0, 0, 1, 7, 54, 52, 2, 97, 11
INVAR-18, Run: 093, F, 0, 0, 1, 7, 54, 52, 2, 101, 7
INVAR-18, Run: 094, F, 0, 0, 1, 7, 54, 52, 2, 98, 10
INVAR-18, Run: 095, F, 0, 0, 2, 8, 54, 52, 1, 96, 11
INVAR-18, Run: 096, F, 0, 0, 2, 11, 53, 50, 4, 105, 2
INVAR-18, Run: 097, F, 0, 0, 2, 14, 53, 49, 4, 96, 10
INVAR-18, Run: 098, F, 0, 0, 2, 11, 54, 51, 1, 97, 9
INVAR-18, Run: 099, F, 0, 0, 2, 8, 54, 52, 1, 94, 13
INVAR-18, Run: 100, F, 74, 0, 0, 9, 55, 52, 0, 26, 7
INVAR-19, Run: 001, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 002, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 003, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 004, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 005, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 006, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 007, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 008, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 009, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 010, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 011, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 012, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 013, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 014, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 015, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 016, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 017, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 018, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 019, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 020, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 021, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 022, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 023, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 024, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 025, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 026, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 027, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 028, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 029, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 030, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 031, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 032, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 033, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 034, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 035, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 036, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 037, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 038, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 039, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 040, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 041, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 042, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 043, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 044, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 045, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 046, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 047, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 048, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 049, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 050, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 051, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 052, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 053, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 054, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 055, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 056, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 057, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 058, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 059, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 060, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 061, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 062, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 063, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 064, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 065, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 066, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 067, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 068, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 069, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 070, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 071, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 072, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 073, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 074, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 075, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 076, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 077, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 078, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 079, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 080, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 081, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 082, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 083, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 084, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 085, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 086, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 087, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 088, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 089, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 090, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 091, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 092, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 093, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 094, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 095, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 096, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 097, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 098, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 099, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-19, Run: 100, P, 0, 0, 2, 0, 11, 0, 0, 11, 0
INVAR-2, Run: 001, F, 0, 0, 2, 7, 19, 20, 1, 36, 4
INVAR-2, Run: 002, F, 0, 0, 1, 6, 19, 20, 2, 32, 9
INVAR-2, Run: 003, F, 0, 0, 1, 9, 19, 19, 2, 31, 9
INVAR-2, Run: 004, F, 22, 0, 0, 5, 20, 21, 0, 15, 4
INVAR-2, Run: 005, F, 29, 0, 0, 8, 20, 20, 0, 4, 7
INVAR-2, Run: 006, F, 0, 0, 2, 4, 19, 21, 1, 39, 2
INVAR-2, Run: 007, F, 11, 0, 0, 5, 20, 21, 0, 24, 6
INVAR-2, Run: 008, F, 0, 0, 2, 7, 19, 20, 1, 35, 5
INVAR-2, Run: 009, F, 0, 0, 2, 4, 19, 21, 1, 36, 5
INVAR-2, Run: 010, F, 0, 0, 2, 4, 19, 21, 1, 38, 3
INVAR-2, Run: 011, F, 0, 0, 1, 9, 19, 19, 2, 32, 8
INVAR-2, Run: 012, F, 22, 0, 0, 2, 19, 21, 3, 19, 2
INVAR-2, Run: 013, F, 0, 0, 2, 7, 19, 20, 1, 36, 4
INVAR-2, Run: 014, F, 22, 0, 0, 5, 20, 21, 0, 17, 2
INVAR-2, Run: 015, F, 23, 0, 0, 5, 19, 20, 3, 13, 6
INVAR-2, Run: 016, F, 0, 0, 1, 3, 19, 21, 2, 38, 4
INVAR-2, Run: 017, F, 0, 0, 1, 3, 19, 21, 2, 34, 8
INVAR-2, Run: 018, F, 0, 0, 1, 3, 18, 20, 5, 40, 3
INVAR-2, Run: 019, F, 29, 0, 0, 5, 20, 21, 0, 6, 6
INVAR-2, Run: 020, F, 23, 0, 0, 5, 20, 21, 0, 17, 1
INVAR-2, Run: 021, F, 0, 0, 2, 4, 19, 21, 1, 35, 6
INVAR-2, Run: 022, F, 0, 0, 2, 4, 19, 21, 1, 37, 4
INVAR-2, Run: 023, F, 0, 0, 1, 6, 19, 20, 2, 33, 8
INVAR-2, Run: 024, F, 0, 0, 1, 6, 19, 20, 2, 34, 7
INVAR-2, Run: 025, F, 0, 0, 1, 6, 19, 20, 2, 35, 6
INVAR-2, Run: 026, F, 0, 0, 2, 4, 19, 21, 1, 36, 5
INVAR-2, Run: 027, F, 25, 0, 0, 5, 19, 20, 3, 4, 13
INVAR-2, Run: 028, F, 0, 0, 1, 6, 19, 20, 2, 32, 9
INVAR-2, Run: 029, F, 0, 0, 2, 4, 19, 21, 1, 34, 7
INVAR-2, Run: 030, F, 30, 0, 0, 2, 20, 22, 0, 10, 2
INVAR-2, Run: 031, F, 27, 0, 0, 8, 20, 20, 0, 7, 6
INVAR-2, Run: 032, F, 19, 0, 0, 5, 20, 21, 0, 21, 1
INVAR-2, Run: 033, F, 0, 0, 1, 6, 19, 20, 2, 35, 6
INVAR-2, Run: 034, F, 23, 0, 0, 8, 20, 20, 0, 14, 3
INVAR-2, Run: 035, F, 0, 0, 2, 4, 19, 21, 1, 39, 2
INVAR-2, Run: 036, F, 0, 0, 2, 7, 19, 20, 1, 37, 3
INVAR-2, Run: 037, F, 0, 0, 2, 4, 19, 21, 1, 39, 2
INVAR-2, Run: 038, F, 0, 0, 2, 4, 19, 21, 1, 38, 3
INVAR-2, Run: 039, F, 15, 0, 0, 5, 20, 21, 0, 24, 2
INVAR-2, Run: 040, F, 0, 0, 2, 4, 19, 21, 1, 37, 4
INVAR-2, Run: 041, F, 0, 0, 1, 9, 19, 19, 2, 33, 7
INVAR-2, Run: 042, F, 0, 0, 2, 4, 19, 21, 1, 39, 2
INVAR-2, Run: 043, F, 0, 0, 2, 4, 19, 21, 1, 34, 7
INVAR-2, Run: 044, F, 0, 0, 2, 4, 19, 21, 1, 33, 8
INVAR-2, Run: 045, F, 0, 0, 2, 7, 19, 20, 1, 32, 8
INVAR-2, Run: 046, F, 0, 0, 2, 10, 19, 19, 1, 28, 11
INVAR-2, Run: 047, F, 0, 0, 2, 7, 19, 20, 1, 27, 13
INVAR-2, Run: 048, F, 0, 0, 1, 6, 19, 20, 2, 31, 10
INVAR-2, Run: 049, F, 0, 0, 2, 4, 19, 21, 1, 39, 2
INVAR-2, Run: 050, F, 26, 0, 0, 11, 19, 18, 3, 8, 6
INVAR-2, Run: 051, F, 14, 0, 0, 5, 20, 21, 0, 21, 6
INVAR-2, Run: 052, F, 39, 0, 0, 5, 20, 21, 0, 2, 0
INVAR-2, Run: 053, F, 16, 0, 0, 8, 20, 20, 0, 19, 5
INVAR-2, Run: 054, F, 0, 0, 2, 4, 19, 21, 1, 35, 6
INVAR-2, Run: 055, F, 31, 0, 0, 5, 20, 21, 0, 7, 3
INVAR-2, Run: 056, F, 28, 0, 0, 5, 20, 21, 0, 5, 8
INVAR-2, Run: 057, F, 0, 0, 2, 7, 19, 20, 1, 35, 5
INVAR-2, Run: 058, F, 0, 0, 2, 4, 19, 21, 1, 35, 6
INVAR-2, Run: 059, F, 0, 0, 1, 6, 19, 20, 2, 40, 1
INVAR-2, Run: 060, F, 26, 0, 0, 5, 19, 20, 3, 12, 4
INVAR-2, Run: 061, F, 0, 0, 2, 4, 19, 21, 1, 37, 4
INVAR-2, Run: 062, F, 26, 0, 0, 8, 20, 20, 0, 6, 8
INVAR-2, Run: 063, F, 0, 0, 1, 6, 19, 20, 2, 38, 3
INVAR-2, Run: 064, F, 0, 0, 2, 4, 19, 21, 1, 31, 10
INVAR-2, Run: 065, F, 0, 0, 2, 7, 19, 20, 1, 35, 5
INVAR-2, Run: 066, F, 0, 0, 2, 4, 19, 21, 1, 38, 3
INVAR-2, Run: 067, F, 17, 0, 0, 5, 19, 20, 3, 8, 17
INVAR-2, Run: 068, F, 0, 0, 2, 4, 19, 21, 1, 41, 0
INVAR-2, Run: 069, F, 0, 0, 1, 3, 19, 21, 2, 33, 9
INVAR-2, Run: 070, F, 20, 0, 0, 5, 19, 20, 3, 20, 2
INVAR-2, Run: 071, F, 0, 0, 2, 4, 19, 21, 1, 38, 3
INVAR-2, Run: 072, F, 0, 0, 1, 6, 19, 20, 2, 28, 13
INVAR-2, Run: 073, F, 0, 0, 2, 7, 19, 20, 1, 36, 4
INVAR-2, Run: 074, F, 20, 0, 0, 5, 19, 20, 3, 6, 16
INVAR-2, Run: 075, F, 24, 0, 0, 8, 20, 20, 0, 13, 3
INVAR-2, Run: 076, F, 30, 0, 0, 5, 19, 20, 3, 9, 3
INVAR-2, Run: 077, F, 0, 0, 2, 7, 19, 20, 1, 34, 6
INVAR-2, Run: 078, F, 0, 0, 2, 7, 19, 20, 1, 33, 7
INVAR-2, Run: 079, F, 21, 0, 0, 5, 19, 20, 3, 19, 2
INVAR-2, Run: 080, F, 0, 0, 2, 4, 19, 21, 1, 39, 2
INVAR-2, Run: 081, F, 31, 0, 0, 5, 20, 21, 0, 8, 2
INVAR-2, Run: 082, F, 0, 0, 2, 4, 19, 21, 1, 34, 7
INVAR-2, Run: 083, F, 0, 0, 2, 4, 19, 21, 1, 37, 4
INVAR-2, Run: 084, F, 0, 0, 2, 4, 19, 21, 1, 36, 5
INVAR-2, Run: 085, F, 22, 0, 0, 8, 20, 20, 0, 8, 10
INVAR-2, Run: 086, F, 13, 0, 0, 5, 19, 20, 3, 27, 2
INVAR-2, Run: 087, F, 0, 0, 1, 3, 19, 21, 2, 40, 2
INVAR-2, Run: 088, F, 0, 0, 1, 6, 19, 20, 2, 36, 5
INVAR-2, Run: 089, F, 0, 0, 1, 6, 19, 20, 2, 37, 4
INVAR-2, Run: 090, F, 0, 0, 2, 4, 19, 21, 1, 37, 4
INVAR-2, Run: 091, F, 0, 0, 2, 1, 19, 22, 1, 38, 4
INVAR-2, Run: 092, F, 0, 0, 1, 3, 19, 21, 2, 34, 8
INVAR-2, Run: 093, F, 0, 0, 1, 3, 19, 21, 2, 38, 4
INVAR-2, Run: 094, F, 0, 0, 2, 4, 19, 21, 1, 35, 6
INVAR-2, Run: 095, F, 0, 0, 1, 3, 19, 21, 2, 42, 0
INVAR-2, Run: 096, F, 0, 0, 2, 7, 19, 20, 1, 25, 15
INVAR-2, Run: 097, F, 20, 0, 0, 8, 20, 20, 0, 15, 5
INVAR-2, Run: 098, F, 5, 0, 0, 5, 19, 20, 3, 31, 6
INVAR-2, Run: 099, F, 0, 0, 2, 4, 19, 21, 1, 40, 1
INVAR-2, Run: 100, F, 27, 0, 0, 2, 20, 22, 0, 9, 6
INVAR-20, Run: 001, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 002, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 003, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 004, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 005, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 006, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 007, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 008, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 009, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 010, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 011, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 012, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 013, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 014, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 015, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 016, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 017, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 018, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 019, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 020, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 021, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 022, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 023, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 024, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 025, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 026, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 027, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 028, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 029, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 030, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 031, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 032, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 033, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 034, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 035, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 036, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 037, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 038, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 039, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 040, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 041, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 042, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 043, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 044, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 045, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 046, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 047, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 048, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 049, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 050, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 051, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 052, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 053, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 054, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 055, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 056, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 057, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 058, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 059, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 060, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 061, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 062, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 063, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 064, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 065, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 066, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 067, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 068, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 069, P, 0, 0, 1, 0, 30, 0, 0, 30, 0
