Input Number, Run_Number, Result@ 100, X1uABab, al, LeaderX1, aq, X1, ac, ad, Leaderac, af, ag, ACuAEX1, ACuAEab, A, ah, X1uABX1, SetX1X1, Leaderad, ak, ADuAFX1, ADuAFab, aj, SetABf, Leaderag, Leaderah, ao, ar, an, AGuAIX1, AGuAIab, Leaderai, AIuAJX1, AIuAJab, SetABX1, AHuAKX1, AHuAKab, Leaderak, at, au, SetABab, SetX1ab, Leaderan, Y, ANuAOX1, ab, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, Leaderap, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-3, Run: 045, P, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 80, 1, 0, 78, 3, 0, 0, 0, 5, 1, 5, 1, 158, 6, 0, 7, 1, 14, 2, 1, 1, 0, 82, 0, 0, 11, 4, 12, 5, 1, 0, 0, 20, 0, 13, 4, 14, 5, 1, 162, 2, 0, 13, 6, 2, 16, 3, 1, 1, 1, 1, 1, 39, 0, 26, 0, 240, 1, 0, 0, 0, 0, 0, 0, 0, 7, 12, 5, 13, 5, 0, 43, 0, 0, 252, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 046, P, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 81, 1, 0, 79, 3, 0, 5, 4, 10, 5, 4, 1, 160, 4, 0, 11, 4, 16, 5, 1, 1, 0, 81, 1, 0, 8, 1, 10, 2, 1, 0, 0, 30, 0, 0, 0, 1, 1, 1, 160, 4, 0, 6, 5, 2, 11, 3, 1, 1, 1, 1, 1, 34, 0, 35, 0, 236, 4, 0, 0, 0, 0, 0, 0, 0, 6, 10, 0, 14, 0, 0, 48, 0, 0, 253, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 047, P, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 163, 79, 2, 1, 80, 2, 0, 5, 3, 11, 5, 1, 1, 160, 4, 0, 1, 0, 6, 1, 1, 1, 0, 80, 1, 1, 22, 5, 25, 7, 1, 0, 0, 20, 0, 4, 3, 5, 4, 1, 161, 3, 0, 27, 4, 9, 31, 10, 1, 1, 1, 1, 1, 49, 1, 22, 0, 258, 2, 0, 0, 0, 0, 0, 0, 0, 5, 9, 4, 12, 4, 0, 32, 0, 0, 233, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 048, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 1, 0, 0, 0, 0, 0, 160, 78, 4, 0, 80, 2, 0, 20, 4, 27, 5, 4, 1, 162, 2, 0, 6, 1, 9, 2, 1, 1, 0, 82, 0, 0, 0, 0, 1, 1, 1, 0, 0, 16, 0, 13, 7, 14, 8, 1, 161, 3, 0, 21, 5, 5, 25, 6, 1, 1, 1, 1, 1, 38, 0, 21, 0, 258, 0, 1, 0, 0, 0, 0, 0, 0, 6, 16, 2, 18, 4, 1, 44, 0, 0, 234, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 049, P, 0, 0, 0, 493, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 82, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 79, 3, 0, 79, 3, 0, 14, 2, 21, 3, 2, 1, 158, 6, 0, 7, 0, 14, 1, 1, 1, 0, 81, 1, 0, 2, 1, 4, 2, 1, 0, 0, 41, 0, 14, 2, 15, 2, 0, 158, 4, 2, 4, 12, 1, 11, 4, 1, 1, 1, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 050, P, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 490, 0, 0, 0, 0, 0, 0, 0, 1, 0, 161, 81, 1, 0, 80, 1, 0, 4, 1, 7, 2, 2, 1, 161, 2, 0, 18, 2, 21, 3, 1, 1, 0, 80, 1, 0, 24, 4, 26, 5, 1, 1, 0, 0, 0, 1, 0, 2, 1, 1, 158, 4, 1, 1, 0, 0, 7, 2, 1, 1, 1, 1, 1, 0, 0, 3, 0, 0, 0, 0, 238, 0, 0, 40, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 252, 0, 0, 40, 1, 0, 0, 0, 2, 1, 1, 1
INVAR-3, Run: 051, P, 0, 0, 0, 493, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 82, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 158, 80, 2, 0, 81, 1, 0, 18, 9, 22, 10, 5, 1, 159, 4, 1, 39, 13, 45, 15, 1, 1, 1, 82, 0, 0, 16, 1, 17, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 159, 4, 1, 4, 2, 2, 10, 4, 1, 1, 1, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 052, P, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 158, 81, 1, 0, 80, 2, 0, 24, 9, 28, 10, 5, 1, 160, 3, 1, 14, 5, 19, 7, 1, 1, 1, 82, 0, 0, 10, 2, 11, 3, 1, 0, 0, 2, 0, 4, 1, 5, 2, 1, 159, 5, 0, 5, 0, 1, 11, 2, 1, 1, 1, 1, 1, 42, 0, 9, 0, 227, 2, 0, 0, 0, 0, 0, 0, 0, 2, 26, 11, 28, 11, 0, 40, 0, 0, 264, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 053, P, 0, 0, 0, 493, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 82, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 82, 0, 0, 79, 3, 0, 21, 5, 25, 6, 3, 1, 157, 7, 0, 18, 2, 26, 3, 1, 1, 0, 81, 0, 1, 0, 0, 2, 2, 1, 0, 0, 11, 0, 44, 6, 44, 6, 0, 162, 2, 0, 5, 3, 0, 8, 1, 1, 1, 1, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 054, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 493, 0, 0, 0, 0, 0, 0, 0, 1, 0, 159, 81, 1, 0, 80, 1, 0, 1, 1, 4, 2, 5, 1, 162, 2, 0, 1, 1, 4, 2, 1, 1, 0, 82, 0, 0, 8, 1, 9, 2, 1, 0, 0, 7, 0, 3, 0, 4, 1, 1, 158, 6, 0, 3, 2, 1, 10, 2, 1, 1, 1, 1, 1, 0, 0, 13, 0, 0, 0, 0, 268, 0, 0, 38, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 224, 1, 0, 44, 0, 0, 6, 3, 8, 1, 4, 1
INVAR-3, Run: 055, P, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 81, 1, 0, 80, 2, 0, 9, 2, 13, 3, 1, 1, 159, 4, 1, 7, 0, 13, 2, 1, 1, 1, 82, 0, 0, 11, 5, 12, 6, 1, 0, 0, 21, 0, 19, 10, 20, 11, 1, 160, 4, 0, 6, 7, 0, 11, 1, 1, 1, 1, 1, 1, 39, 0, 24, 0, 242, 1, 0, 0, 0, 0, 0, 0, 0, 9, 3, 0, 4, 0, 0, 43, 0, 0, 250, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 056, P, 0, 0, 0, 493, 0, 1, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 82, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 158, 78, 4, 0, 81, 0, 0, 0, 0, 5, 1, 6, 1, 160, 4, 0, 15, 5, 20, 6, 1, 1, 0, 80, 1, 1, 3, 4, 6, 6, 1, 0, 0, 31, 0, 8, 1, 8, 1, 0, 158, 4, 2, 2, 3, 2, 9, 5, 1, 1, 1, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 057, P, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 1, 0, 0, 0, 0, 0, 0, 0, 0, 163, 79, 3, 0, 78, 4, 0, 1, 0, 9, 1, 1, 1, 163, 1, 0, 15, 6, 17, 7, 1, 1, 0, 80, 2, 0, 33, 7, 36, 8, 1, 0, 0, 7, 0, 6, 0, 7, 1, 1, 161, 3, 0, 9, 4, 4, 13, 5, 1, 1, 1, 1, 1, 35, 1, 9, 0, 263, 2, 0, 0, 0, 0, 0, 0, 0, 5, 3, 0, 7, 0, 0, 46, 0, 0, 228, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 058, P, 0, 0, 0, 492, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 82, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 158, 80, 2, 0, 80, 2, 0, 9, 1, 14, 2, 6, 1, 163, 1, 0, 24, 5, 26, 6, 1, 1, 0, 82, 0, 0, 2, 1, 3, 2, 1, 0, 0, 2, 0, 16, 6, 16, 6, 0, 159, 5, 0, 21, 2, 2, 27, 2, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 059, P, 0, 0, 0, 493, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 82, 0, 0, 80, 2, 0, 21, 6, 24, 7, 3, 1, 159, 5, 0, 17, 4, 23, 5, 1, 1, 1, 81, 1, 0, 27, 8, 28, 8, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 163, 1, 0, 27, 0, 5, 29, 6, 1, 1, 1, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 060, P, 0, 0, 0, 493, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 80, 2, 0, 81, 1, 0, 3, 0, 7, 1, 4, 1, 159, 5, 0, 22, 11, 28, 12, 1, 1, 0, 82, 0, 0, 20, 4, 20, 4, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 161, 3, 0, 7, 3, 0, 11, 1, 1, 1, 1, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 061, P, 0, 0, 0, 493, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 82, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 80, 2, 0, 80, 2, 0, 9, 2, 14, 3, 3, 1, 161, 3, 0, 12, 7, 16, 8, 1, 1, 1, 81, 1, 0, 26, 9, 28, 10, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 160, 3, 1, 14, 5, 8, 19, 10, 1, 1, 1, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 062, P, 0, 0, 0, 493, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 82, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 158, 81, 1, 0, 80, 2, 0, 4, 2, 8, 3, 6, 1, 161, 3, 0, 8, 2, 12, 3, 1, 1, 0, 82, 0, 0, 21, 7, 22, 8, 1, 0, 0, 3, 0, 30, 4, 31, 4, 0, 163, 1, 0, 3, 0, 0, 5, 1, 1, 1, 1, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 063, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 1, 0, 0, 0, 0, 0, 159, 76, 6, 0, 81, 1, 0, 31, 4, 39, 5, 5, 1, 162, 2, 0, 7, 2, 10, 3, 1, 1, 0, 82, 0, 0, 20, 7, 21, 8, 1, 0, 0, 14, 0, 4, 0, 5, 1, 1, 161, 3, 0, 9, 4, 2, 13, 3, 1, 1, 1, 1, 1, 43, 0, 20, 0, 244, 2, 0, 0, 0, 0, 0, 0, 0, 5, 7, 0, 10, 1, 1, 39, 0, 0, 247, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 064, P, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 81, 1, 0, 82, 0, 0, 9, 0, 11, 1, 3, 1, 161, 3, 0, 11, 2, 15, 3, 1, 1, 0, 82, 0, 0, 1, 1, 2, 2, 1, 0, 0, 1, 0, 5, 0, 6, 1, 1, 160, 3, 1, 23, 2, 5, 28, 7, 1, 1, 1, 1, 1, 46, 0, 5, 0, 238, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18, 2, 18, 2, 0, 36, 0, 0, 255, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 065, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 1, 0, 0, 0, 0, 0, 163, 80, 2, 0, 81, 1, 0, 8, 3, 12, 4, 1, 1, 160, 4, 0, 0, 0, 5, 1, 1, 1, 0, 82, 0, 0, 12, 5, 13, 6, 1, 0, 0, 8, 0, 1, 1, 2, 2, 1, 161, 2, 1, 8, 1, 2, 12, 4, 1, 1, 1, 1, 1, 43, 0, 10, 0, 252, 2, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 4, 2, 1, 39, 0, 0, 239, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 066, P, 0, 164, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 164, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 156, 79, 3, 0, 81, 1, 0, 15, 2, 20, 3, 8, 1, 159, 4, 1, 50, 9, 56, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 067, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 1, 0, 0, 0, 0, 0, 162, 82, 0, 0, 80, 1, 1, 8, 1, 11, 3, 1, 1, 159, 4, 1, 2, 1, 8, 3, 1, 1, 1, 82, 0, 0, 8, 1, 9, 2, 1, 0, 0, 6, 0, 12, 4, 13, 5, 1, 156, 8, 0, 8, 1, 1, 17, 2, 1, 1, 1, 1, 1, 45, 0, 9, 0, 237, 2, 0, 0, 0, 0, 0, 0, 0, 3, 11, 1, 14, 2, 1, 37, 0, 0, 254, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 068, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 1, 0, 0, 0, 0, 0, 160, 80, 2, 0, 78, 3, 1, 13, 5, 20, 7, 2, 1, 162, 2, 0, 10, 2, 13, 3, 1, 1, 2, 82, 0, 0, 4, 2, 5, 3, 1, 0, 0, 2, 0, 10, 3, 11, 4, 1, 162, 2, 0, 47, 0, 10, 50, 11, 1, 1, 1, 1, 1, 40, 0, 7, 0, 262, 1, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 3, 1, 1, 42, 0, 0, 230, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 069, P, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 489, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 79, 3, 0, 81, 0, 0, 10, 2, 14, 3, 2, 1, 161, 2, 0, 4, 1, 7, 2, 1, 1, 0, 81, 0, 0, 25, 4, 26, 5, 1, 0, 0, 2, 1, 25, 6, 27, 8, 1, 155, 8, 0, 1, 1, 2, 10, 3, 1, 1, 1, 1, 1, 0, 0, 5, 0, 0, 0, 0, 244, 0, 0, 44, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 243, 2, 0, 37, 0, 0, 3, 0, 5, 1, 0, 0
INVAR-3, Run: 070, P, 0, 0, 0, 493, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 82, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 163, 82, 0, 0, 82, 0, 0, 14, 1, 15, 2, 1, 1, 159, 5, 0, 8, 3, 14, 4, 1, 1, 0, 81, 1, 0, 7, 3, 9, 4, 1, 0, 0, 34, 0, 8, 2, 8, 2, 0, 162, 2, 0, 8, 10, 1, 11, 2, 1, 1, 1, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 071, P, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 1, 0, 0, 0, 0, 0, 161, 80, 2, 0, 81, 1, 0, 3, 0, 7, 1, 3, 1, 163, 1, 0, 5, 0, 7, 1, 1, 1, 0, 81, 0, 0, 0, 0, 1, 1, 1, 1, 1, 3, 0, 16, 3, 18, 4, 1, 162, 1, 1, 2, 2, 1, 5, 3, 1, 1, 1, 1, 1, 45, 0, 7, 0, 228, 2, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3, 1, 1, 36, 0, 0, 262, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 072, P, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 80, 2, 0, 80, 2, 0, 25, 5, 30, 6, 5, 1, 159, 4, 1, 3, 1, 9, 3, 1, 1, 0, 82, 0, 0, 25, 9, 26, 10, 1, 0, 0, 12, 0, 4, 0, 5, 1, 1, 161, 2, 1, 13, 2, 3, 17, 5, 1, 1, 1, 1, 1, 36, 0, 18, 0, 236, 1, 0, 0, 0, 0, 0, 0, 0, 3, 17, 3, 18, 3, 0, 46, 0, 0, 256, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 073, P, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 490, 0, 0, 0, 0, 0, 0, 0, 1, 0, 162, 81, 1, 0, 80, 1, 0, 2, 1, 5, 2, 1, 1, 160, 3, 0, 1, 0, 5, 1, 1, 1, 0, 81, 0, 0, 32, 8, 33, 9, 1, 0, 1, 2, 0, 9, 1, 11, 2, 1, 160, 3, 0, 12, 0, 2, 16, 3, 1, 1, 1, 1, 1, 0, 0, 4, 0, 0, 0, 0, 243, 0, 0, 35, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 244, 3, 0, 45, 1, 0, 1, 0, 6, 1, 1, 1
