Input Number, Run_Number, Result@ 100, A2, A1, F1, F1P, F2, F2P, Y, NEW_REACTION, Reaction1, Reaction2, Reaction3, Reaction4, Reaction5
INVAR-28, Run: 098, P, 124, 12595, 0, 0, 0, 0, 5, 12399, 4, 1, 5, 0, 5
INVAR-28, Run: 099, P, 124, 12381, 0, 0, 0, 0, 5, 12186, 5, 0, 5, 0, 5
INVAR-28, Run: 100, P, 124, 12506, 0, 0, 0, 0, 5, 12311, 5, 0, 5, 0, 5
INVAR-3, Run: 001, P, 111, 11137, 0, 0, 0, 0, 5, 11021, 4, 1, 5, 0, 5
INVAR-3, Run: 002, P, 111, 11310, 0, 0, 0, 0, 5, 11195, 5, 0, 5, 0, 5
INVAR-3, Run: 003, P, 111, 11232, 0, 0, 0, 0, 5, 11117, 5, 0, 5, 0, 5
INVAR-3, Run: 004, P, 111, 11212, 0, 0, 0, 0, 5, 11097, 5, 0, 5, 0, 5
INVAR-3, Run: 005, P, 111, 11206, 0, 0, 0, 0, 5, 11091, 5, 0, 5, 0, 5
INVAR-3, Run: 006, P, 111, 11251, 0, 0, 0, 0, 5, 11136, 5, 0, 5, 0, 5
INVAR-3, Run: 007, P, 111, 11165, 0, 0, 0, 0, 5, 11050, 5, 0, 5, 0, 5
INVAR-3, Run: 008, P, 111, 10988, 0, 0, 0, 0, 5, 10873, 5, 0, 5, 0, 5
INVAR-3, Run: 009, P, 111, 11248, 0, 0, 0, 0, 5, 11133, 5, 0, 5, 0, 5
INVAR-3, Run: 010, P, 111, 11296, 0, 0, 0, 0, 5, 11181, 5, 0, 5, 0, 5
INVAR-3, Run: 011, P, 111, 11189, 0, 0, 0, 0, 5, 11074, 5, 0, 5, 0, 5
INVAR-3, Run: 012, P, 112, 11396, 0, 0, 0, 0, 5, 11281, 5, 0, 4, 1, 5
INVAR-3, Run: 013, P, 111, 11107, 0, 0, 0, 0, 5, 10991, 4, 1, 5, 0, 5
INVAR-3, Run: 014, P, 111, 11328, 0, 0, 0, 0, 5, 11213, 5, 0, 5, 0, 5
INVAR-3, Run: 015, P, 111, 11154, 0, 0, 0, 0, 5, 11038, 4, 1, 5, 0, 5
INVAR-3, Run: 016, P, 111, 11151, 0, 0, 0, 0, 5, 11036, 5, 0, 5, 0, 5
INVAR-3, Run: 017, P, 111, 11101, 0, 0, 0, 0, 5, 10986, 5, 0, 5, 0, 5
INVAR-3, Run: 018, P, 111, 11457, 0, 0, 0, 0, 5, 11342, 5, 0, 5, 0, 5
INVAR-3, Run: 019, P, 111, 11382, 0, 0, 0, 0, 5, 11267, 5, 0, 5, 0, 5
INVAR-3, Run: 020, P, 112, 11404, 0, 0, 0, 0, 5, 11289, 5, 0, 4, 1, 5
INVAR-3, Run: 021, P, 111, 11128, 0, 0, 0, 0, 5, 11013, 5, 0, 5, 0, 5
INVAR-3, Run: 022, P, 111, 11249, 0, 0, 0, 0, 5, 11134, 5, 0, 5, 0, 5
INVAR-3, Run: 023, P, 111, 11332, 0, 0, 0, 0, 5, 11217, 5, 0, 5, 0, 5
INVAR-3, Run: 024, P, 111, 11130, 0, 0, 0, 0, 5, 11015, 5, 0, 5, 0, 5
INVAR-3, Run: 025, P, 111, 11180, 0, 0, 0, 0, 5, 11065, 5, 0, 5, 0, 5
INVAR-3, Run: 026, P, 111, 11182, 0, 0, 0, 0, 5, 11067, 5, 0, 5, 0, 5
INVAR-3, Run: 027, P, 112, 11541, 0, 0, 0, 0, 5, 11426, 5, 0, 4, 1, 5
INVAR-3, Run: 028, P, 111, 11277, 0, 0, 0, 0, 5, 11162, 5, 0, 5, 0, 5
INVAR-3, Run: 029, P, 111, 11134, 0, 0, 0, 0, 5, 11019, 5, 0, 5, 0, 5
INVAR-3, Run: 030, P, 111, 11208, 0, 0, 0, 0, 5, 11093, 5, 0, 5, 0, 5
INVAR-3, Run: 031, P, 111, 11334, 0, 0, 0, 0, 5, 11219, 5, 0, 5, 0, 5
INVAR-3, Run: 032, P, 111, 11280, 0, 0, 0, 0, 5, 11165, 5, 0, 5, 0, 5
INVAR-3, Run: 033, P, 111, 11244, 0, 0, 0, 0, 5, 11129, 5, 0, 5, 0, 5
INVAR-3, Run: 034, P, 111, 11200, 0, 0, 0, 0, 5, 11085, 5, 0, 5, 0, 5
INVAR-3, Run: 035, P, 111, 11268, 0, 0, 0, 0, 5, 11153, 5, 0, 5, 0, 5
INVAR-3, Run: 036, P, 111, 11273, 0, 0, 0, 0, 5, 11158, 5, 0, 5, 0, 5
INVAR-3, Run: 037, P, 111, 11370, 0, 0, 0, 0, 5, 11255, 5, 0, 5, 0, 5
INVAR-3, Run: 038, P, 111, 11323, 0, 0, 0, 0, 5, 11208, 5, 0, 5, 0, 5
INVAR-3, Run: 039, P, 111, 11149, 0, 0, 0, 0, 5, 11033, 4, 1, 5, 0, 5
INVAR-3, Run: 040, P, 111, 11215, 0, 0, 0, 0, 5, 11100, 5, 0, 5, 0, 5
INVAR-3, Run: 041, P, 111, 11048, 0, 0, 0, 0, 5, 10933, 5, 0, 5, 0, 5
INVAR-3, Run: 042, P, 111, 11230, 0, 0, 0, 0, 5, 11115, 5, 0, 5, 0, 5
INVAR-3, Run: 043, P, 111, 11100, 0, 0, 0, 0, 5, 10985, 5, 0, 5, 0, 5
INVAR-3, Run: 044, P, 111, 11172, 0, 0, 0, 0, 5, 11057, 5, 0, 5, 0, 5
INVAR-3, Run: 045, P, 111, 11496, 0, 0, 0, 0, 5, 11381, 5, 0, 5, 0, 5
INVAR-3, Run: 046, P, 111, 11337, 0, 0, 0, 0, 5, 11222, 5, 0, 5, 0, 5
INVAR-3, Run: 047, P, 111, 11263, 0, 0, 0, 0, 5, 11148, 5, 0, 5, 0, 5
INVAR-3, Run: 048, P, 111, 11319, 0, 0, 0, 0, 5, 11204, 5, 0, 5, 0, 5
INVAR-3, Run: 049, P, 111, 11255, 0, 0, 0, 0, 5, 11140, 5, 0, 5, 0, 5
INVAR-3, Run: 050, P, 111, 11195, 0, 0, 0, 0, 5, 11080, 5, 0, 5, 0, 5
INVAR-3, Run: 051, P, 111, 11267, 0, 0, 0, 0, 5, 11152, 5, 0, 5, 0, 5
INVAR-3, Run: 052, P, 111, 11292, 0, 0, 0, 0, 5, 11177, 5, 0, 5, 0, 5
INVAR-3, Run: 053, P, 111, 11280, 0, 0, 0, 0, 5, 11165, 5, 0, 5, 0, 5
INVAR-3, Run: 054, P, 111, 11178, 0, 0, 0, 0, 5, 11063, 5, 0, 5, 0, 5
INVAR-3, Run: 055, P, 111, 11191, 0, 0, 0, 0, 5, 11076, 5, 0, 5, 0, 5
INVAR-3, Run: 056, P, 111, 11324, 0, 0, 0, 0, 5, 11209, 5, 0, 5, 0, 5
INVAR-3, Run: 057, P, 111, 11348, 0, 0, 0, 0, 5, 11233, 5, 0, 5, 0, 5
INVAR-3, Run: 058, P, 111, 11284, 0, 0, 0, 0, 5, 11169, 5, 0, 5, 0, 5
INVAR-3, Run: 059, P, 111, 11292, 0, 0, 0, 0, 5, 11177, 5, 0, 5, 0, 5
INVAR-3, Run: 060, P, 111, 11198, 0, 0, 0, 0, 5, 11083, 5, 0, 5, 0, 5
INVAR-3, Run: 061, P, 111, 11147, 0, 0, 0, 0, 5, 11031, 4, 1, 5, 0, 5
INVAR-3, Run: 062, P, 111, 11336, 0, 0, 0, 0, 5, 11221, 5, 0, 5, 0, 5
INVAR-3, Run: 063, P, 111, 11298, 0, 0, 0, 0, 5, 11182, 4, 1, 5, 0, 5
INVAR-3, Run: 064, P, 112, 11331, 0, 0, 0, 0, 5, 11216, 5, 0, 4, 1, 5
INVAR-3, Run: 065, P, 111, 11122, 0, 0, 0, 0, 5, 11006, 4, 1, 5, 0, 5
INVAR-3, Run: 066, P, 111, 11188, 0, 0, 0, 0, 5, 11073, 5, 0, 5, 0, 5
INVAR-3, Run: 067, P, 111, 11230, 0, 0, 0, 0, 5, 11115, 5, 0, 5, 0, 5
INVAR-3, Run: 068, P, 111, 11180, 0, 0, 0, 0, 5, 11065, 5, 0, 5, 0, 5
INVAR-3, Run: 069, P, 111, 11236, 0, 0, 0, 0, 5, 11121, 5, 0, 5, 0, 5
INVAR-3, Run: 070, P, 111, 11214, 0, 0, 0, 0, 5, 11099, 5, 0, 5, 0, 5
INVAR-3, Run: 071, P, 111, 11264, 0, 0, 0, 0, 5, 11149, 5, 0, 5, 0, 5
INVAR-3, Run: 072, P, 111, 11220, 0, 0, 0, 0, 5, 11105, 5, 0, 5, 0, 5
INVAR-3, Run: 073, P, 111, 11196, 0, 0, 0, 0, 5, 11081, 5, 0, 5, 0, 5
INVAR-3, Run: 074, P, 111, 11195, 0, 0, 0, 0, 5, 11080, 5, 0, 5, 0, 5
INVAR-3, Run: 075, P, 111, 11162, 0, 0, 0, 0, 5, 11047, 5, 0, 5, 0, 5
INVAR-3, Run: 076, P, 111, 11312, 0, 0, 0, 0, 5, 11197, 5, 0, 5, 0, 5
INVAR-3, Run: 077, P, 111, 11257, 0, 0, 0, 0, 5, 11142, 5, 0, 5, 0, 5
INVAR-3, Run: 078, P, 111, 11311, 0, 0, 0, 0, 5, 11196, 5, 0, 5, 0, 5
INVAR-3, Run: 079, P, 111, 11291, 0, 0, 0, 0, 5, 11175, 4, 1, 5, 0, 5
INVAR-3, Run: 080, P, 111, 11240, 0, 0, 0, 0, 5, 11124, 4, 1, 5, 0, 5
INVAR-3, Run: 081, P, 111, 11307, 0, 0, 0, 0, 5, 11192, 5, 0, 5, 0, 5
INVAR-3, Run: 082, P, 111, 11198, 0, 0, 0, 0, 5, 11083, 5, 0, 5, 0, 5
INVAR-3, Run: 083, P, 111, 11226, 0, 0, 0, 0, 5, 11111, 5, 0, 5, 0, 5
INVAR-3, Run: 084, P, 111, 11193, 0, 0, 0, 0, 5, 11078, 5, 0, 5, 0, 5
INVAR-3, Run: 085, P, 111, 11327, 0, 0, 0, 0, 5, 11212, 5, 0, 5, 0, 5
INVAR-3, Run: 086, P, 111, 11138, 0, 0, 0, 0, 5, 11023, 5, 0, 5, 0, 5
INVAR-3, Run: 087, P, 111, 11289, 0, 0, 0, 0, 5, 11174, 5, 0, 5, 0, 5
INVAR-3, Run: 088, P, 111, 11129, 0, 0, 0, 0, 5, 11014, 5, 0, 5, 0, 5
INVAR-3, Run: 089, P, 111, 11211, 0, 0, 0, 0, 5, 11096, 5, 0, 5, 0, 5
INVAR-3, Run: 090, P, 111, 11056, 0, 0, 0, 0, 5, 10940, 4, 1, 5, 0, 5
INVAR-3, Run: 091, P, 111, 11338, 0, 0, 0, 0, 5, 11223, 5, 0, 5, 0, 5
INVAR-3, Run: 092, P, 111, 11211, 0, 0, 0, 0, 5, 11096, 5, 0, 5, 0, 5
INVAR-3, Run: 093, P, 111, 11026, 0, 0, 0, 0, 5, 10911, 5, 0, 5, 0, 5
INVAR-3, Run: 094, P, 111, 11001, 0, 0, 0, 0, 5, 10885, 4, 1, 5, 0, 5
INVAR-3, Run: 095, P, 111, 11181, 0, 0, 0, 0, 5, 11066, 5, 0, 5, 0, 5
INVAR-3, Run: 096, P, 111, 11090, 0, 0, 0, 0, 5, 10975, 5, 0, 5, 0, 5
INVAR-3, Run: 097, P, 111, 11219, 0, 0, 0, 0, 5, 11104, 5, 0, 5, 0, 5
INVAR-3, Run: 098, P, 111, 11215, 0, 0, 0, 0, 5, 11099, 4, 1, 5, 0, 5
INVAR-3, Run: 099, P, 111, 11351, 0, 0, 0, 0, 5, 11236, 5, 0, 5, 0, 5
INVAR-3, Run: 100, P, 111, 11475, 0, 0, 0, 0, 5, 11360, 5, 0, 5, 0, 5
INVAR-4, Run: 001, P, 44, 4469, 0, 0, 0, 0, 5, 4463, 4, 1, 5, 0, 5
INVAR-4, Run: 002, P, 44, 4351, 0, 0, 0, 0, 5, 4346, 5, 0, 5, 0, 5
INVAR-4, Run: 003, P, 44, 4478, 0, 0, 0, 0, 5, 4473, 5, 0, 5, 0, 5
INVAR-4, Run: 004, P, 44, 4463, 0, 0, 0, 0, 5, 4457, 4, 1, 5, 0, 5
INVAR-4, Run: 005, P, 44, 4393, 0, 0, 0, 0, 5, 4388, 5, 0, 5, 0, 5
INVAR-4, Run: 006, P, 44, 4346, 0, 0, 0, 0, 5, 4339, 3, 2, 5, 0, 5
INVAR-4, Run: 007, P, 44, 4440, 0, 0, 0, 0, 5, 4435, 5, 0, 5, 0, 5
INVAR-4, Run: 008, P, 44, 4312, 0, 0, 0, 0, 5, 4306, 4, 1, 5, 0, 5
INVAR-4, Run: 009, P, 44, 4377, 0, 0, 0, 0, 5, 4372, 5, 0, 5, 0, 5
INVAR-4, Run: 010, P, 45, 4466, 0, 0, 0, 0, 5, 4460, 4, 1, 4, 1, 5
INVAR-4, Run: 011, P, 44, 4413, 0, 0, 0, 0, 5, 4408, 5, 0, 5, 0, 5
INVAR-4, Run: 012, P, 45, 4630, 0, 0, 0, 0, 5, 4625, 5, 0, 4, 1, 5
INVAR-4, Run: 013, P, 44, 4403, 0, 0, 0, 0, 5, 4396, 3, 2, 5, 0, 5
INVAR-4, Run: 014, P, 44, 4467, 0, 0, 0, 0, 5, 4462, 5, 0, 5, 0, 5
INVAR-4, Run: 015, P, 44, 4487, 0, 0, 0, 0, 5, 4481, 4, 1, 5, 0, 5
INVAR-4, Run: 016, P, 44, 4334, 0, 0, 0, 0, 5, 4328, 4, 1, 5, 0, 5
INVAR-4, Run: 017, P, 44, 4326, 0, 0, 0, 0, 5, 4321, 5, 0, 5, 0, 5
INVAR-4, Run: 018, P, 44, 4461, 0, 0, 0, 0, 5, 4456, 5, 0, 5, 0, 5
INVAR-4, Run: 019, P, 45, 4605, 0, 0, 0, 0, 5, 4599, 4, 1, 4, 1, 5
INVAR-4, Run: 020, P, 44, 4434, 0, 0, 0, 0, 5, 4427, 3, 2, 5, 0, 5
INVAR-4, Run: 021, P, 44, 4392, 0, 0, 0, 0, 5, 4387, 5, 0, 5, 0, 5
INVAR-4, Run: 022, P, 45, 4538, 0, 0, 0, 0, 5, 4533, 5, 0, 4, 1, 5
INVAR-4, Run: 023, P, 44, 4315, 0, 0, 0, 0, 5, 4308, 3, 2, 5, 0, 5
INVAR-4, Run: 024, P, 44, 4374, 0, 0, 0, 0, 5, 4368, 4, 1, 5, 0, 5
INVAR-4, Run: 025, P, 44, 4331, 0, 0, 0, 0, 5, 4326, 5, 0, 5, 0, 5
INVAR-4, Run: 026, P, 45, 4378, 0, 0, 0, 0, 5, 4373, 5, 0, 4, 1, 5
INVAR-4, Run: 027, P, 44, 4461, 0, 0, 0, 0, 5, 4455, 4, 1, 5, 0, 5
INVAR-4, Run: 028, P, 44, 4422, 0, 0, 0, 0, 5, 4417, 5, 0, 5, 0, 5
INVAR-4, Run: 029, P, 45, 4437, 0, 0, 0, 0, 5, 4430, 3, 2, 4, 1, 5
INVAR-4, Run: 030, P, 45, 4478, 0, 0, 0, 0, 5, 4472, 4, 1, 4, 1, 5
INVAR-4, Run: 031, P, 44, 4456, 0, 0, 0, 0, 5, 4451, 5, 0, 5, 0, 5
INVAR-4, Run: 032, P, 44, 4526, 0, 0, 0, 0, 5, 4520, 4, 1, 5, 0, 5
INVAR-4, Run: 033, P, 44, 4446, 0, 0, 0, 0, 5, 4441, 5, 0, 5, 0, 5
INVAR-4, Run: 034, P, 44, 4467, 0, 0, 0, 0, 5, 4461, 4, 1, 5, 0, 5
INVAR-4, Run: 035, P, 44, 4454, 0, 0, 0, 0, 5, 4449, 5, 0, 5, 0, 5
INVAR-4, Run: 036, P, 44, 4415, 0, 0, 0, 0, 5, 4409, 4, 1, 5, 0, 5
INVAR-4, Run: 037, P, 44, 4414, 0, 0, 0, 0, 5, 4408, 4, 1, 5, 0, 5
INVAR-4, Run: 038, P, 44, 4324, 0, 0, 0, 0, 5, 4318, 4, 1, 5, 0, 5
INVAR-4, Run: 039, P, 45, 4420, 0, 0, 0, 0, 5, 4415, 5, 0, 4, 1, 5
INVAR-4, Run: 040, P, 44, 4458, 0, 0, 0, 0, 5, 4453, 5, 0, 5, 0, 5
INVAR-4, Run: 041, P, 44, 4408, 0, 0, 0, 0, 5, 4402, 4, 1, 5, 0, 5
INVAR-4, Run: 042, P, 44, 4342, 0, 0, 0, 0, 5, 4336, 4, 1, 5, 0, 5
INVAR-4, Run: 043, P, 44, 4379, 0, 0, 0, 0, 5, 4374, 5, 0, 5, 0, 5
INVAR-4, Run: 044, P, 45, 4386, 0, 0, 0, 0, 5, 4380, 4, 1, 4, 1, 5
INVAR-4, Run: 045, P, 44, 4419, 0, 0, 0, 0, 5, 4413, 4, 1, 5, 0, 5
INVAR-4, Run: 046, P, 44, 4420, 0, 0, 0, 0, 5, 4415, 5, 0, 5, 0, 5
INVAR-4, Run: 047, P, 44, 4450, 0, 0, 0, 0, 5, 4444, 4, 1, 5, 0, 5
INVAR-4, Run: 048, P, 44, 4364, 0, 0, 0, 0, 5, 4359, 5, 0, 5, 0, 5
INVAR-4, Run: 049, P, 44, 4316, 0, 0, 0, 0, 5, 4311, 5, 0, 5, 0, 5
INVAR-4, Run: 050, P, 44, 4364, 0, 0, 0, 0, 5, 4359, 5, 0, 5, 0, 5
INVAR-4, Run: 051, P, 44, 4335, 0, 0, 0, 0, 5, 4328, 3, 2, 5, 0, 5
INVAR-4, Run: 052, P, 44, 4423, 0, 0, 0, 0, 5, 4417, 4, 1, 5, 0, 5
INVAR-4, Run: 053, P, 44, 4465, 0, 0, 0, 0, 5, 4460, 5, 0, 5, 0, 5
INVAR-4, Run: 054, P, 44, 4282, 0, 0, 0, 0, 5, 4274, 2, 3, 5, 0, 5
INVAR-4, Run: 055, P, 44, 4441, 0, 0, 0, 0, 5, 4435, 4, 1, 5, 0, 5
INVAR-4, Run: 056, P, 44, 4410, 0, 0, 0, 0, 5, 4404, 4, 1, 5, 0, 5
INVAR-4, Run: 057, P, 44, 4480, 0, 0, 0, 0, 5, 4475, 5, 0, 5, 0, 5
INVAR-4, Run: 058, P, 44, 4405, 0, 0, 0, 0, 5, 4400, 5, 0, 5, 0, 5
INVAR-4, Run: 059, P, 44, 4379, 0, 0, 0, 0, 5, 4374, 5, 0, 5, 0, 5
INVAR-4, Run: 060, P, 44, 4542, 0, 0, 0, 0, 5, 4534, 2, 3, 5, 0, 5
INVAR-4, Run: 061, P, 44, 4303, 0, 0, 0, 0, 5, 4296, 3, 2, 5, 0, 5
INVAR-4, Run: 062, P, 45, 4566, 0, 0, 0, 0, 5, 4561, 5, 0, 4, 1, 5
INVAR-4, Run: 063, P, 44, 4296, 0, 0, 0, 0, 5, 4291, 5, 0, 5, 0, 5
INVAR-4, Run: 064, P, 44, 4477, 0, 0, 0, 0, 5, 4472, 5, 0, 5, 0, 5
INVAR-4, Run: 065, P, 44, 4317, 0, 0, 0, 0, 5, 4310, 3, 2, 5, 0, 5
INVAR-4, Run: 066, P, 44, 4428, 0, 0, 0, 0, 5, 4423, 5, 0, 5, 0, 5
INVAR-4, Run: 067, P, 45, 4551, 0, 0, 0, 0, 5, 4545, 4, 1, 4, 1, 5
INVAR-4, Run: 068, P, 44, 4380, 0, 0, 0, 0, 5, 4375, 5, 0, 5, 0, 5
INVAR-4, Run: 069, P, 44, 4351, 0, 0, 0, 0, 5, 4345, 4, 1, 5, 0, 5
INVAR-4, Run: 070, P, 44, 4313, 0, 0, 0, 0, 5, 4305, 2, 3, 5, 0, 5
INVAR-4, Run: 071, P, 44, 4413, 0, 0, 0, 0, 5, 4407, 4, 1, 5, 0, 5
INVAR-4, Run: 072, P, 44, 4502, 0, 0, 0, 0, 5, 4497, 5, 0, 5, 0, 5
INVAR-4, Run: 073, P, 44, 4390, 0, 0, 0, 0, 5, 4385, 5, 0, 5, 0, 5
INVAR-4, Run: 074, P, 44, 4381, 0, 0, 0, 0, 5, 4375, 4, 1, 5, 0, 5
INVAR-4, Run: 075, P, 44, 4342, 0, 0, 0, 0, 5, 4337, 5, 0, 5, 0, 5
INVAR-4, Run: 076, P, 44, 4397, 0, 0, 0, 0, 5, 4392, 5, 0, 5, 0, 5
INVAR-4, Run: 077, P, 45, 4497, 0, 0, 0, 0, 5, 4491, 4, 1, 4, 1, 5
INVAR-4, Run: 078, P, 45, 4557, 0, 0, 0, 0, 5, 4552, 5, 0, 4, 1, 5
INVAR-4, Run: 079, P, 44, 4450, 0, 0, 0, 0, 5, 4445, 5, 0, 5, 0, 5
INVAR-4, Run: 080, P, 44, 4352, 0, 0, 0, 0, 5, 4347, 5, 0, 5, 0, 5
INVAR-4, Run: 081, P, 44, 4500, 0, 0, 0, 0, 5, 4494, 4, 1, 5, 0, 5
INVAR-4, Run: 082, P, 44, 4378, 0, 0, 0, 0, 5, 4372, 4, 1, 5, 0, 5
INVAR-4, Run: 083, P, 44, 4354, 0, 0, 0, 0, 5, 4349, 5, 0, 5, 0, 5
INVAR-4, Run: 084, P, 45, 4513, 0, 0, 0, 0, 5, 4508, 5, 0, 4, 1, 5
INVAR-4, Run: 085, P, 44, 4361, 0, 0, 0, 0, 5, 4356, 5, 0, 5, 0, 5
INVAR-4, Run: 086, P, 44, 4463, 0, 0, 0, 0, 5, 4457, 4, 1, 5, 0, 5
INVAR-4, Run: 087, P, 45, 4602, 0, 0, 0, 0, 5, 4596, 4, 1, 4, 1, 5
INVAR-4, Run: 088, P, 46, 4406, 0, 0, 0, 0, 5, 4399, 3, 2, 3, 2, 5
INVAR-4, Run: 089, P, 44, 4433, 0, 0, 0, 0, 5, 4428, 5, 0, 5, 0, 5
INVAR-4, Run: 090, P, 44, 4376, 0, 0, 0, 0, 5, 4371, 5, 0, 5, 0, 5
INVAR-4, Run: 091, P, 44, 4369, 0, 0, 0, 0, 5, 4364, 5, 0, 5, 0, 5
INVAR-4, Run: 092, P, 44, 4403, 0, 0, 0, 0, 5, 4398, 5, 0, 5, 0, 5
INVAR-4, Run: 093, P, 45, 4486, 0, 0, 0, 0, 5, 4480, 4, 1, 4, 1, 5
INVAR-4, Run: 094, P, 44, 4576, 0, 0, 0, 0, 5, 4570, 4, 1, 5, 0, 5
INVAR-4, Run: 095, P, 44, 4430, 0, 0, 0, 0, 5, 4425, 5, 0, 5, 0, 5
INVAR-4, Run: 096, P, 44, 4443, 0, 0, 0, 0, 5, 4437, 4, 1, 5, 0, 5
INVAR-4, Run: 097, P, 45, 4530, 0, 0, 0, 0, 5, 4525, 5, 0, 4, 1, 5
INVAR-4, Run: 098, P, 44, 4403, 0, 0, 0, 0, 5, 4397, 4, 1, 5, 0, 5
INVAR-4, Run: 099, P, 44, 4381, 0, 0, 0, 0, 5, 4375, 4, 1, 5, 0, 5
INVAR-4, Run: 100, P, 44, 4408, 0, 0, 0, 0, 5, 4402, 4, 1, 5, 0, 5
INVAR-5, Run: 001, P, 58, 5686, 0, 0, 0, 0, 5, 5621, 5, 0, 5, 0, 5
INVAR-5, Run: 002, P, 58, 6037, 0, 0, 0, 0, 5, 5972, 5, 0, 5, 0, 5
INVAR-5, Run: 003, P, 58, 5976, 0, 0, 0, 0, 5, 5911, 5, 0, 5, 0, 5
INVAR-5, Run: 004, P, 58, 5884, 0, 0, 0, 0, 5, 5819, 5, 0, 5, 0, 5
INVAR-5, Run: 005, P, 59, 5933, 0, 0, 0, 0, 5, 5868, 5, 0, 4, 1, 5
INVAR-5, Run: 006, P, 58, 5616, 0, 0, 0, 0, 5, 5551, 5, 0, 5, 0, 5
INVAR-5, Run: 007, P, 58, 5932, 0, 0, 0, 0, 5, 5867, 5, 0, 5, 0, 5
INVAR-5, Run: 008, P, 58, 5970, 0, 0, 0, 0, 5, 5904, 4, 1, 5, 0, 5
INVAR-5, Run: 009, P, 59, 5969, 0, 0, 0, 0, 5, 5904, 5, 0, 4, 1, 5
INVAR-5, Run: 010, P, 58, 5828, 0, 0, 0, 0, 5, 5763, 5, 0, 5, 0, 5
INVAR-5, Run: 011, P, 58, 5797, 0, 0, 0, 0, 5, 5732, 5, 0, 5, 0, 5
INVAR-5, Run: 012, P, 58, 5806, 0, 0, 0, 0, 5, 5741, 5, 0, 5, 0, 5
INVAR-5, Run: 013, P, 58, 5862, 0, 0, 0, 0, 5, 5797, 5, 0, 5, 0, 5
INVAR-5, Run: 014, P, 59, 5999, 0, 0, 0, 0, 5, 5934, 5, 0, 4, 1, 5
INVAR-5, Run: 015, P, 58, 5790, 0, 0, 0, 0, 5, 5725, 5, 0, 5, 0, 5
INVAR-5, Run: 016, P, 58, 5894, 0, 0, 0, 0, 5, 5829, 5, 0, 5, 0, 5
INVAR-5, Run: 017, P, 58, 5818, 0, 0, 0, 0, 5, 5753, 5, 0, 5, 0, 5
INVAR-5, Run: 018, P, 58, 5977, 0, 0, 0, 0, 5, 5912, 5, 0, 5, 0, 5
INVAR-5, Run: 019, P, 58, 5842, 0, 0, 0, 0, 5, 5777, 5, 0, 5, 0, 5
INVAR-5, Run: 020, P, 58, 5836, 0, 0, 0, 0, 5, 5771, 5, 0, 5, 0, 5
INVAR-5, Run: 021, P, 58, 5897, 0, 0, 0, 0, 5, 5831, 4, 1, 5, 0, 5
INVAR-5, Run: 022, P, 58, 5891, 0, 0, 0, 0, 5, 5826, 5, 0, 5, 0, 5
INVAR-5, Run: 023, P, 58, 5954, 0, 0, 0, 0, 5, 5889, 5, 0, 5, 0, 5
INVAR-5, Run: 024, P, 58, 5950, 0, 0, 0, 0, 5, 5885, 5, 0, 5, 0, 5
INVAR-5, Run: 025, P, 58, 5909, 0, 0, 0, 0, 5, 5844, 5, 0, 5, 0, 5
INVAR-5, Run: 026, P, 58, 5825, 0, 0, 0, 0, 5, 5760, 5, 0, 5, 0, 5
INVAR-5, Run: 027, P, 59, 5977, 0, 0, 0, 0, 5, 5912, 5, 0, 4, 1, 5
INVAR-5, Run: 028, P, 58, 5900, 0, 0, 0, 0, 5, 5835, 5, 0, 5, 0, 5
INVAR-5, Run: 029, P, 58, 5879, 0, 0, 0, 0, 5, 5814, 5, 0, 5, 0, 5
INVAR-5, Run: 030, P, 58, 5829, 0, 0, 0, 0, 5, 5764, 5, 0, 5, 0, 5
INVAR-5, Run: 031, P, 58, 5798, 0, 0, 0, 0, 5, 5733, 5, 0, 5, 0, 5
INVAR-5, Run: 032, P, 58, 5937, 0, 0, 0, 0, 5, 5872, 5, 0, 5, 0, 5
INVAR-5, Run: 033, P, 58, 5968, 0, 0, 0, 0, 5, 5903, 5, 0, 5, 0, 5
INVAR-5, Run: 034, P, 58, 5739, 0, 0, 0, 0, 5, 5674, 5, 0, 5, 0, 5
INVAR-5, Run: 035, P, 58, 5912, 0, 0, 0, 0, 5, 5847, 5, 0, 5, 0, 5
INVAR-5, Run: 036, P, 58, 5814, 0, 0, 0, 0, 5, 5749, 5, 0, 5, 0, 5
INVAR-5, Run: 037, P, 58, 5916, 0, 0, 0, 0, 5, 5851, 5, 0, 5, 0, 5
INVAR-5, Run: 038, P, 58, 5754, 0, 0, 0, 0, 5, 5689, 5, 0, 5, 0, 5
INVAR-5, Run: 039, P, 58, 5755, 0, 0, 0, 0, 5, 5690, 5, 0, 5, 0, 5
INVAR-5, Run: 040, P, 59, 6042, 0, 0, 0, 0, 5, 5977, 5, 0, 4, 1, 5
INVAR-5, Run: 041, P, 58, 5837, 0, 0, 0, 0, 5, 5772, 5, 0, 5, 0, 5
INVAR-5, Run: 042, P, 58, 6013, 0, 0, 0, 0, 5, 5948, 5, 0, 5, 0, 5
INVAR-5, Run: 043, P, 58, 5840, 0, 0, 0, 0, 5, 5774, 4, 1, 5, 0, 5
INVAR-5, Run: 044, P, 58, 5756, 0, 0, 0, 0, 5, 5691, 5, 0, 5, 0, 5
INVAR-5, Run: 045, P, 58, 5793, 0, 0, 0, 0, 5, 5728, 5, 0, 5, 0, 5
